triplet_id	ac_id	in_pilot48	positive_source	seqid_CD_bin	family_split	af3_iptm_ad	af3_iptm_ac	esm_score_ad	esm_score_ac	esm_pae_ad	esm_pae_ac	esm_contacts_ad	esm_contacts_ac	esm_plddt_ad	esm_plddt_ac	hit_af3_iptm	hit_esm_pae	hit_esm_contacts
SCF:0002490	AC:002169	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.08	0.28	-30.15631170594847	-28.578664911054894	30.15631170594847	28.578664911054894	31.0	0.0	10.175207331679823	11.52775131316205	0.0	0.0	1.0
SCF:0002494	AC:002173	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.67	0.15	-21.76683756954226	-16.375877044797868	21.76683756954226	16.375877044797868	8.0	9.0	12.967996656799384	14.523300243351482	1.0	0.0	0.0
SCF:0002500	AC:002177	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.82	0.22	-22.7626298932203	-26.83715139560532	22.7626298932203	26.83715139560532	16.0	75.0	12.308366349190642	10.91113051257011	1.0	1.0	0.0
SCF:0002526	AC:002203	0	PDB_exact_pair_aggregate	30_40	family_unseen	0.72	0.24	-13.93820312302387	-29.5136862747151	13.93820312302387	29.5136862747151	37.0	1884.0	12.07314241570568	9.170978317812992	1.0	1.0	0.0
SCF:0002552	AC:002224	0	PDB_exact_pair_aggregate	ge50	dropped_mixed_family	0.12	0.13	-27.607486511971395	-28.38876122505315	27.607486511971395	28.38876122505315	485.0	944.0	10.54099274740451	10.631125516559127	0.0	1.0	0.0
SCF:0002584	AC:002250	0	PDB_exact_pair_aggregate	30_40	train_eligible	0.07	0.06	-26.96694215544133	-27.70332815368212	26.96694215544133	27.70332815368212	8.0	0.0	14.348884655732087	14.785510539548639	1.0	1.0	1.0
SCF:0002589	AC:002270	1	PDB_exact_pair_aggregate	30_40	train_eligible	0.06	0.1	-30.066301987984602	-30.096505681002757	30.066301987984602	30.096505681002757	498.0	811.0	11.600188985736038	10.725590644209687	0.0	1.0	0.0
SCF:0002591	AC:002271	0	same_assembly_bridge	40_50	train_eligible	0.76	0.14	-27.58991183025806	-28.34667764912328	27.58991183025806	28.34667764912328	121.0	51.0	13.94002056852343	13.435986509512357	1.0	1.0	1.0
SCF:0002619	AC:002301	1	PDB_exact_pair_aggregate	30_40	family_unseen	0.12	0.21	-27.675867829009217	-29.761673108739384	27.675867829009217	29.761673108739384	366.0	1406.0	13.87798338012242	10.049421023870371	0.0	1.0	0.0
SCF:0002630	AC:002314	0	PDB_exact_pair_aggregate	ge50	protein_unseen_family_seen	0.13	0.11	-27.976961431160923	-27.9827873158438	27.976961431160923	27.9827873158438	157.0	152.0	13.605979133043528	13.603481377927581	1.0	1.0	1.0
SCF:0002633	AC:002315	0	PDB_exact_pair_aggregate	30_40	train_eligible	0.17	0.16	-31.493501619204377	-28.167204371207546	31.493501619204377	28.167204371207546	117.0	669.0	11.01918114133633	12.720455363114775	1.0	0.0	0.0
SCF:0002643	AC:002324	0	PDB_exact_pair_aggregate	40_50	dropped_mixed_protein	0.12	0.33	-22.229870216404237	-25.041870085906435	22.229870216404237	25.041870085906435	91.0	440.0	9.512979654278398	6.703147798801026	0.0	1.0	0.0
SCF:0002653	AC:002339	1	PDB_exact_pair_aggregate	30_40	train_ineligible_unpermuted	0.21	0.03	-28.089783709668964	-24.62331756227959	28.089783709668964	24.62331756227959	0.0	0.0	13.935220939442205	14.263248350881389	1.0	0.0	0.5
SCF:0002659	AC:002340	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.87	0.09	-16.82709970170532	-25.180562460698898	16.82709970170532	25.180562460698898	37.0	50.0	15.049427580156125	14.209017757399609	1.0	1.0	0.0
SCF:0002666	AC:002343	0	same_assembly_bridge	30_40	train_eligible	0.11	0.17	-24.408427837240787	-25.635780609428572	24.408427837240787	25.635780609428572	0.0	3.0	14.404189426810142	13.569499720189423	0.0	1.0	0.0
SCF:0002675	AC:002347	0	PDB_exact_pair_aggregate	40_50	train_eligible	0.29	0.14	-30.249764933412692	-30.33460915226265	30.249764933412692	30.33460915226265	14020.0	7079.0	6.344196864962655	6.241760864404103	1.0	1.0	1.0
SCF:0002678	AC:002349	0	same_assembly_bridge	30_40	train_eligible	0.14	0.14	-27.754267153427165	-25.12803244514111	27.754267153427165	25.12803244514111	415.0	64.0	14.168188523431404	14.820291905140913	0.5	0.0	1.0
SCF:0002680	AC:002350	0	same_assembly_bridge	20_30	family_unseen	0.11	0.1	-26.55879557879	-28.828858317276154	26.55879557879	28.828858317276154	89.0	611.0	13.59797986862675	12.905958322908829	1.0	1.0	0.0
SCF:0002696	AC:002371	1	PDB_exact_pair_aggregate	ge50	dropped_mixed_family	0.31	0.19	-25.891627888625965	-26.74898256614055	25.891627888625965	26.74898256614055	159.0	427.0	11.177606700638593	9.420146292835884	1.0	1.0	0.0
SCF:0002705	AC:002381	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.31	0.15	-30.63422359120361	-31.06787200912859	30.63422359120361	31.06787200912859	273.0	168.0	10.171978885716921	12.559238695651034	1.0	1.0	1.0
SCF:0002711	AC:002387	1	same_assembly_bridge	20_30	dropped_pdb_overlap	0.12	0.09	-27.449547846663336	-20.728390022006206	27.449547846663336	20.728390022006206	71.0	0.0	14.550407295833942	14.641584231347192	1.0	0.0	1.0
SCF:0002744	AC:002421	0	same_assembly_bridge	ge50	family_unseen	0.31	0.16	-25.68464777837754	-25.164796262092572	25.68464777837754	25.164796262092572	317.0	85.0	12.228036616420994	12.550371352468165	1.0	0.0	1.0
SCF:0002753	AC:002425	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.3	0.15	-25.00942326158619	-26.4132809939599	25.00942326158619	26.4132809939599	274.0	331.0	10.698159294336365	11.372309599185344	1.0	1.0	0.0
SCF:0002756	AC:002428	1	PDB_exact_pair_aggregate	20_30	dropped_mixed_protein	0.17	0.17	-29.300275676702594	-29.270595300624905	29.300275676702594	29.270595300624905	452.0	121.0	12.460872724838755	12.378013833200612	0.5	0.0	1.0
SCF:0002767	AC:002439	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.42	0.27	-23.217913468334753	-23.191870814533925	23.217913468334753	23.191870814533925	97.0	97.0	13.56793135424127	13.700373736707213	1.0	0.0	0.5
SCF:0002780	AC:002444	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.12	0.11	-21.755507903066153	-26.89885805823901	21.755507903066153	26.89885805823901	1.0	1.0	14.732678787475868	14.495810250357657	1.0	1.0	0.5
SCF:0002796	AC:002465	0	PDB_exact_pair_aggregate	30_40	train_eligible	0.14	0.08	-25.749663952617876	-29.44821452014614	25.749663952617876	29.44821452014614	275.0	221.0	10.569539953081453	11.857388260698475	1.0	1.0	1.0
SCF:0002804	AC:002475	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.17	0.1	-27.8370471558749	-28.73875074241188	27.8370471558749	28.73875074241188	711.0	1864.0	11.577572542078757	10.210073137531714	1.0	1.0	0.0
SCF:0002854	AC:002516	0	PDB_exact_pair_aggregate	40_50	dropped_mixed_family	0.19	0.54	-30.3346351224479	-30.54806541864752	30.3346351224479	30.54806541864752	3158.0	4445.0	7.024631495590675	6.961142346099734	0.0	1.0	0.0
SCF:0002872	AC:002538	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.09	0.17	-29.27220549268341	-29.60507746654636	29.27220549268341	29.60507746654636	524.0	1897.0	8.951930177229455	8.684103281974158	0.0	1.0	0.0
SCF:0002880	AC:002548	0	PDB_exact_pair_aggregate	ge50	family_unseen	0.83	0.74	-9.720160597751986	-10.12231344163764	9.720160597751986	10.12231344163764	26.0	22.0	13.442433693265867	13.363976586289553	1.0	1.0	1.0
SCF:0002884	AC:002556	0	PDB_exact_pair_aggregate	30_40	family_unseen	0.15	0.04	-29.663266402051068	-29.197430538978487	29.663266402051068	29.197430538978487	140.0	60.0	8.991706776980203	10.79771084331541	1.0	0.0	1.0
SCF:0002896	AC:002572	0	PDB_exact_pair_aggregate	ge50	family_unseen	0.32	0.48	-24.359034132714037	-23.92524052700331	24.359034132714037	23.92524052700331	31.0	20.0	13.658242090820846	13.627063811422468	0.0	0.0	1.0
SCF:0002902	AC:002578	0	PDB_exact_pair_aggregate	30_40	train_eligible	0.23	0.12	-26.568050193180603	-21.818474825613897	26.568050193180603	21.818474825613897	32.0	12.0	14.671053719501797	14.102886375264339	1.0	0.0	1.0
SCF:0002904	AC:002580	0	PDB_exact_pair_aggregate	20_30	train_ineligible_unpermuted	0.54	0.55	-28.473777611437654	-27.028786247724064	28.473777611437654	27.028786247724064	56.0	70.0	12.829768155653978	13.77549649859851	0.0	0.0	0.0
SCF:0002950	AC:002618	0	PDB_exact_pair_aggregate	30_40	family_unseen	0.11	0.25	-23.789339890760576	-26.324013794825724	23.789339890760576	26.324013794825724	7.0	125.0	13.655602292998418	13.853270780034252	0.0	1.0	0.0
SCF:0002952	AC:002621	0	PDB_exact_pair_aggregate	20_30	dropped_mixed_protein	0.08	0.24	-26.939158471420733	-28.69394103360791	26.939158471420733	28.69394103360791	14.0	10.0	13.657924689760097	13.827713673720256	0.0	1.0	1.0
SCF:0002955	AC:002623	0	PDB_exact_pair_aggregate	30_40	protein_unseen_family_seen	0.54	0.08	-26.99871352840353	-27.57830702882172	26.99871352840353	27.57830702882172	3583.0	1616.0	7.576671701062564	8.476992197135122	1.0	1.0	1.0
SCF:0002956	AC:002624	0	PDB_exact_pair_aggregate	30_40	train_eligible	0.52	0.3	-24.850550582688403	-22.12774876890843	24.850550582688403	22.12774876890843	24.0	17.0	13.935427178903701	13.474796652474161	1.0	0.0	1.0
SCF:0002962	AC:002625	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.59	0.15	-27.666991653066876	-23.538436223856454	27.666991653066876	23.538436223856454	218.0	299.0	13.348595016281976	13.309576658301799	1.0	0.0	0.0
SCF:0002983	AC:002645	0	PDB_exact_pair_aggregate	30_40	dropped_pdb_overlap	0.74	0.05	-9.255070382827274	-27.46125117386533	9.255070382827274	27.46125117386533	25.0	0.0	14.167172588413589	13.778522124626317	1.0	1.0	1.0
SCF:0002984	AC:002646	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.21	0.43	-26.298334940440924	-27.348888339479153	26.298334940440924	27.348888339479153	446.0	156.0	10.809200793217325	12.55600322954229	0.0	1.0	1.0
SCF:0002990	AC:002648	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.13	0.28	-28.510774990899	-29.09064508390162	28.510774990899	29.09064508390162	170.0	648.0	12.021584529466873	11.982156903244867	0.0	1.0	0.0
SCF:0002992	AC:002652	0	same_assembly_bridge	40_50	train_eligible	0.19	0.31	-28.14150250655292	-27.52239289992495	28.14150250655292	27.52239289992495	122.0	25.0	12.549118797297249	12.457538681055816	0.0	0.0	1.0
SCF:0003014	AC:002677	0	PDB_exact_pair_aggregate	40_50	train_ineligible_unpermuted	0.16	0.34	-30.23185198004765	-30.426274284163153	30.23185198004765	30.426274284163153	3632.0	4571.0	6.713877521633932	7.014430592483141	0.0	1.0	0.0
SCF:0003015	AC:002678	0	PDB_exact_pair_aggregate	ge50	train_ineligible_unpermuted	0.11	0.1	-30.32386032389351	-29.78454930354154	30.32386032389351	29.78454930354154	1724.0	987.0	9.386143216361507	9.401496661606846	1.0	0.0	1.0
SCF:0003016	AC:002679	0	same_assembly_bridge	20_30	family_unseen	0.11	0.15	-28.180157464963184	-24.517963577416438	28.180157464963184	24.517963577416438	388.0	5.0	14.383515462323293	14.449208112874574	0.0	0.0	1.0
SCF:0003025	AC:002694	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.1	0.07	-17.253699438557824	-24.17265770133813	17.253699438557824	24.17265770133813	3.0	0.0	14.031214462502584	14.219844859138087	1.0	1.0	1.0
SCF:0003033	AC:002697	1	PDB_exact_pair_aggregate	30_40	train_eligible	0.3	0.14	-22.69860828882753	-27.805376426329477	22.69860828882753	27.805376426329477	3.0	85.0	14.439250059107737	14.37021616424784	1.0	1.0	0.0
SCF:0003053	AC:002708	0	PDB_exact_pair_aggregate	30_40	train_eligible	0.12	0.24	-30.10905438710529	-28.780152892771945	30.10905438710529	28.780152892771945	240.0	379.0	12.870781078607491	11.862684540568651	0.0	0.0	0.0
SCF:0003078	AC:002723	0	PDB_exact_pair_aggregate	40_50	dropped_mixed_protein	0.22	0.09	-23.120190679562377	-22.937913380985336	23.120190679562377	22.937913380985336	0.0	0.0	14.695322991184968	14.47113413140825	1.0	0.0	0.5
SCF:0003125	AC:002790	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.61	0.48	-28.463219390960568	-26.913135317149486	28.463219390960568	26.913135317149486	203.0	194.0	14.110323813511604	13.926579170244565	1.0	0.0	1.0
SCF:0003138	AC:002807	1	PDB_exact_pair_aggregate	20_30	family_unseen	0.87	0.25	-30.38149042537928	-29.895318480052733	30.38149042537928	29.895318480052733	901.0	564.0	11.692634840817274	11.422426044246231	1.0	0.0	1.0
SCF:0003144	AC:002819	0	same_assembly_bridge	30_40	family_unseen	0.69	0.36	-10.673616857695901	-24.655121691208052	10.673616857695901	24.655121691208052	15.0	31.0	14.365461151448145	13.949389247962847	1.0	1.0	0.0
SCF:0003162	AC:002830	0	same_assembly_bridge	40_50	protein_unseen_family_seen	0.26	0.2	-30.008889634473544	-30.34911150763319	30.008889634473544	30.34911150763319	2230.0	3328.0	6.714622730671063	6.8653951410034155	1.0	1.0	0.0
SCF:0003176	AC:002841	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.28	0.2	-27.736591098906175	-21.478897643509292	27.736591098906175	21.478897643509292	137.0	15.0	12.495547892423989	12.061356839364407	1.0	0.0	1.0
SCF:0003190	AC:002861	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.09	0.05	-21.676919706079694	-24.606284344593686	21.676919706079694	24.606284344593686	0.0	0.0	14.955361291065548	14.6413490744396	1.0	1.0	0.5
SCF:0003195	AC:002865	0	PDB_exact_pair_aggregate	30_40	train_ineligible_unpermuted	0.72	0.12	-15.239526966096829	-26.96067393649613	15.239526966096829	26.96067393649613	84.0	69.0	12.670428715578886	12.981927953285673	1.0	1.0	1.0
SCF:0003197	AC:002868	0	same_assembly_bridge	20_30	train_eligible	0.42	0.36	-23.217913468334753	-27.546225946599787	23.217913468334753	27.546225946599787	97.0	230.0	13.56793135424127	13.662984730943666	1.0	1.0	0.0
SCF:0003233	AC:002905	1	PDB_exact_pair_aggregate	ge50	train_eligible	0.19	0.12	-23.19794373486104	-25.635473165800697	23.19794373486104	25.635473165800697	31.0	86.0	12.349079688405544	12.172479048448125	1.0	1.0	0.0
SCF:0003243	AC:002919	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.18	0.17	-27.560246406605614	-25.444934953453387	27.560246406605614	25.444934953453387	273.0	567.0	12.037265843322869	12.671231644669513	1.0	0.0	0.0
SCF:0003255	AC:002936	0	PDB_exact_pair_aggregate	20_30	dropped_mixed_protein	0.05	0.12	-28.00601655008714	-27.90429942245747	28.00601655008714	27.90429942245747	0.0	16.0	14.47264919426934	14.701859480237204	0.0	0.0	0.0
SCF:0003257	AC:002941	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.04	0.05	-24.968286896156517	-26.059791318790538	24.968286896156517	26.059791318790538	0.0	0.0	14.916093771751198	14.484398578829973	0.0	1.0	0.5
SCF:0003265	AC:002957	0	PDB_exact_pair_aggregate	20_30	family_unseen	0.75	0.21	-4.327282258467084	-26.775666701178586	4.327282258467084	26.775666701178586	111.0	63.0	15.01712915628844	12.4820482674883	1.0	1.0	1.0
SCF:0003271	AC:002961	0	PDB_exact_pair_aggregate	20_30	train_eligible	0.29	0.42	-23.124124454513634	-14.655123376557276	23.124124454513634	14.655123376557276	60.0	67.0	14.215895810668806	14.646858705256536	0.0	0.0	0.0
SCF:0003284	AC:002975	0	PDB_exact_pair_aggregate	30_40	dropped_mixed_protein	0.04	0.08	-28.689794778538502	-27.582830104522706	28.689794778538502	27.582830104522706	111.0	40.0	12.197577372195733	12.71210061303594	0.0	0.0	1.0
SCF:0003289	AC:002981	1	same_assembly_bridge	30_40	dropped_mixed_protein	0.09	0.14	-26.20996728267016	-26.77343981510022	26.20996728267016	26.77343981510022	112.0	22.0	14.216426576128113	14.09011853876994	0.0	1.0	1.0
SCF:0003293	AC:002987	0	PDB_exact_pair_aggregate	30_40	dropped_pdb_overlap	0.05	0.04	-28.942992019002904	-29.15814396966111	28.942992019002904	29.15814396966111	14.0	8.0	13.976455786210916	13.418614179034295	1.0	1.0	1.0
SCF:0003307	AC:002993	0	same_assembly_bridge	ge50	train_eligible	0.14	0.28	-30.484828773916334	-30.279204322224007	30.484828773916334	30.279204322224007	5221.0	6325.0	6.855560157239509	6.630927190095492	0.0	0.0	0.0
SCF:0003309	AC:002997	0	same_assembly_bridge	30_40	train_ineligible_unpermuted	0.13	0.1	-27.20017414093725	-29.74022100724653	27.20017414093725	29.74022100724653	478.0	1711.0	9.861872858305349	7.536433579375857	1.0	1.0	0.0
SCF:0003325	AC:003014	0	PDB_exact_pair_aggregate	20_30	train_ineligible_unpermuted	0.16	0.15	-29.76704276525872	-26.320773072994836	29.76704276525872	26.320773072994836	611.0	32.0	11.833501873117088	13.455009944642567	1.0	0.0	1.0
