pair_id	score
SP:0001900	149.868
SP:0001901	143.642
SP:0001902	0.103816
SP:0001904	4.95459
SP:0001905	0.394638
SP:0001906	0.107087
SP:0001907	1.23632
SP:0001908	22.7889
SP:0001910	2.93112
SP:0001912	0.181198
SP:0001913	37.9804
SP:0001914	1.78674
SP:0001915	0.514238
SP:0001916	0.0704165
SP:0001917	0.214486
SP:0001918	0.0334572
SP:0001919	97.4407
SP:0001920	0
SP:0001921	0.271919
SP:0001922	17.3203
SP:0001923	0.0658554
SP:0001924	33.7739
SP:0001925	0
SP:0001926	8.94465
SP:0001927	0.32596
SP:0001928	2.42911
SP:0001929	20.4395
SP:0001930	263.908
SP:0001931	0.214423
SP:0001932	0.184514
SP:0001933	0.465588
SP:0001934	0.190691
SP:0001937	0.897368
SP:0001938	59.5253
SP:0001940	0.135802
SP:0001942	0.366204
SP:0001943	185.037
SP:0001944	0.0336505
SP:0001946	0.205337
SP:0001947	0.214873
SP:0001948	0.424819
SP:0001949	0.0856456
SP:0001950	0.013626
SP:0001952	0.249797
SP:0001953	0.0559266
SP:0001956	4.14474
SP:0001957	153.779
SP:0001958	0
SP:0001960	0.003108
SP:0001961	0.646788
SP:0001964	0.103306
SP:0001965	0.228426
SP:0001966	0.572935
SP:0001967	5.47801
SP:0001970	9.56929
SP:0001972	0.379096
SP:0001973	0.104133
SP:0001974	107.977
SP:0001975	0.161429
SP:0001976	4.06927
SP:0001979	0.200152
SP:0001980	1.27253
SP:0001981	0.0508427
SP:0001982	1.2056
SP:0001983	0.0537582
SP:0001984	2.5228
SP:0001985	0.0774391
SP:0001986	0.23641
SP:0001987	1.20915
SP:0001988	0.348367
SP:0001989	0.155989
SP:0001990	0.0548465
SP:0001991	8.62971
SP:0001993	32.2558
SP:0001994	0.0417691
SP:0001995	0.649716
SP:0001996	0.303703
SP:0001998	0.0782236
SP:0001999	0.0619731
SP:0002000	1.85028
SP:0002001	1.25958
SP:0002002	78.7601
SP:0002003	0.0737871
SP:0002006	0.2512
SP:0002007	5.42082
SP:0002008	3.48588
SP:0002009	0.0588165
SP:0002010	119.713
SP:0002011	6.77304
SP:0002012	0.0478814
SP:0002014	3.47763
SP:0002015	0.0708955
SP:0002017	0.710778
SP:0002018	0.364879
SP:0002019	0.115546
SP:0002020	0.262357
SP:0002021	0.234602
SP:0002022	15.0132
SP:0002023	0.122433
SP:0002024	0.221011
SP:0002025	0.0853309
SP:0002026	0
SP:0002027	1.18775
SP:0002028	0.0119352
SP:0002029	0.763502
SP:0002030	100.334
SP:0002031	1.03676
SP:0002032	0.396955
SP:0002033	0.195111
SP:0002034	0.165109
SP:0002035	0.0604061
SP:0002037	8.24604
SP:0002038	8.36112
SP:0002039	148.81
SP:0002040	1.40033
SP:0002041	16.9986
SP:0002042	0.168163
SP:0002044	46.3152
SP:0002045	8.9141
SP:0002046	0.189459
SP:0002047	0.788696
SP:0002049	0.309222
SP:0002050	0.194923
SP:0002051	10.4065
SP:0002052	0.215931
SP:0002053	0.101376
SP:0002054	1.03728
SP:0002055	167.092
SP:0002056	0.386364
SP:0002057	0.635714
SP:0002058	0.225487
SP:0002059	2.65389
SP:0002061	0.511482
SP:0002062	1.13203
SP:0002063	0.0170861
SP:0002064	0.225118
SP:0002065	31.3411
SP:0002066	0.226075
SP:0002067	0.531236
SP:0002069	0.343454
SP:0002070	0.0376884
SP:0002071	0.129015
SP:0002072	156.111
SP:0002073	0.401234
SP:0002075	109.562
SP:0002077	28.9965
SP:0002078	0.106647
SP:0002079	0.758291
SP:0002080	1.1873
SP:0002081	87.2694
SP:0002082	0.763505
SP:0002083	1.07123
SP:0002084	0.352706
SP:0002085	2.08038
SP:0002086	0.00724938
SP:0002088	0.514309
SP:0002089	0.710844
SP:0002090	203.781
SP:0002091	21.8724
SP:0002092	56.9285
SP:0002093	0.109839
SP:0002095	72.1668
SP:0002096	5.64435
SP:0002097	0.492873
SP:0002098	0.157273
SP:0002099	0.186078
SP:0002100	0
SP:0002101	0
SP:0002102	0.293668
SP:0002103	288.677
SP:0002105	0.319627
SP:0002106	0.802331
SP:0002107	0.36643
SP:0002108	0.0261884
SP:0002109	26.5726
SP:0002110	4.48165
SP:0002112	80.9103
SP:0002113	2.21014
SP:0002116	107.492
SP:0002117	0.90124
SP:0002118	0.00659321
SP:0002119	0.954834
SP:0002121	0.127908
SP:0002122	0.102331
SP:0002123	0.0869555
SP:0002125	95.1218
SP:0002127	0.153062
SP:0002128	0.746756
SP:0002129	0.611949
SP:0002130	132.093
SP:0002131	0.105173
SP:0002132	0.149428
SP:0002133	4.42816
SP:0002134	0.90192
SP:0002135	0.106007
SP:0002136	0.108546
SP:0002137	11.0873
SP:0002139	0.706989
SP:0002140	0.383499
SP:0002142	0.100015
SP:0002143	36.3329
SP:0002144	199.4
SP:0002146	0.0839855
SP:0002147	380.206
SP:0002148	0.0392699
SP:0002149	2.23358
SP:0002150	6.16002
SP:0002151	202.582
SP:0002152	196.088
SP:0002153	0.0397884
SP:0002154	72.2876
SP:0002156	0.415089
SP:0002157	7.03641
SP:0002158	6.07365
SP:0002159	0.188775
SP:0002160	0.0492069
SP:0002161	0.308719
SP:0002162	4.83099
SP:0002163	6.58702
SP:0002164	0.182838
SP:0002165	0.218052
SP:0002166	0.386394
SP:0002168	0.0624663
SP:0002169	108.561
SP:0002170	0.591358
SP:0002171	0.0280039
SP:0002173	0.405711
SP:0002174	0.070687
SP:0002175	0.306492
SP:0002177	0.190452
SP:0002180	0.189357
SP:0002184	32.9375
SP:0002185	0.548375
SP:0002186	22.2461
SP:0002187	3.37744
SP:0002188	10.5831
SP:0002191	0.934434
SP:0002192	5.09236
SP:0002194	0.930729
SP:0002195	0.0587372
SP:0002197	0.195511
SP:0002198	33.8679
SP:0002199	0.20021
SP:0002200	0.142524
SP:0002201	5.23832
SP:0002202	0.237523
SP:0002203	0.304822
SP:0002204	0.229661
SP:0002205	0.382935
SP:0002206	1.0487
SP:0002207	0.0655327
SP:0002208	0.286474
SP:0002209	266.344
SP:0002210	0.0926899
SP:0002211	0.0696014
SP:0002213	0.157852
SP:0002214	0.30375
SP:0002215	0.167887
SP:0002216	0.0451056
SP:0002217	0.0779445
SP:0002218	1.20528
SP:0002219	0.0691075
SP:0002221	0.171117
SP:0002222	15.2447
SP:0002223	0.0811295
SP:0002224	0.0679055
SP:0002226	1.86647
SP:0002227	0.135387
SP:0002228	17.0622
SP:0002229	0.148018
SP:0002230	1.68398
SP:0002231	0.369351
SP:0002232	0.492066
SP:0002233	0.0867156
SP:0002234	2.59642
SP:0002235	1.81216
SP:0002236	0.617866
SP:0002237	0.0315039
SP:0002238	0.0122265
SP:0002240	71.7314
SP:0002241	63.278
SP:0002243	0.338245
SP:0002244	0.436211
SP:0002245	1.54437
SP:0002247	1.1432
SP:0002248	0.0471085
SP:0002249	132.713
SP:0002250	0.330054
SP:0002251	0.282399
SP:0002253	0.268548
SP:0002254	0.148393
SP:0002255	0.405106
SP:0002256	0
SP:0002257	0.570799
SP:0002258	5.83555
SP:0002259	0.0192641
SP:0002260	0.189293
SP:0002262	0.0934959
SP:0002263	1.49252
SP:0002264	0.233423
SP:0002266	2.64367
SP:0002267	0.298437
SP:0002269	0.0473387
SP:0002270	0.220966
SP:0002271	201.744
SP:0002272	179.39
SP:0002273	2.02476
SP:0002274	3.05271
SP:0002277	2.44732
SP:0002278	0.00584893
SP:0002279	5.44845
SP:0002282	0.0458773
SP:0002283	0.500213
SP:0002284	194.106
SP:0002285	0.37984
SP:0002286	99.1323
SP:0002287	15.1273
SP:0002288	0.238247
SP:0002289	0.738327
SP:0002290	140.145
SP:0002291	1.12181
SP:0002292	0.0734747
SP:0002293	26.896
SP:0002295	0.283284
SP:0002296	189.069
SP:0002298	16.3602
SP:0002300	0.102595
SP:0002301	0.192471
SP:0002302	0.335323
SP:0002304	1.20754
SP:0002305	1.4231
SP:0002307	2.95026
SP:0002308	0.100849
SP:0002310	0.0695661
SP:0002312	0.130598
SP:0002313	0.0397641
SP:0002314	115.505
SP:0002315	0.663667
SP:0002316	0
SP:0002317	0.424752
SP:0002319	126.835
SP:0002320	108.557
SP:0002321	0.384612
SP:0002322	0.0400105
SP:0002323	0.174511
SP:0002324	0.0166985
SP:0002325	0.925664
SP:0002326	0.519927
SP:0002327	4.59122
SP:0002328	11.8558
SP:0002329	0.183082
SP:0002330	70.8984
SP:0002331	0
SP:0002332	0.132904
SP:0002333	0.388727
SP:0002334	24.0314
SP:0002335	0.101311
SP:0002336	0.627659
SP:0002337	106.058
SP:0002338	0.132394
SP:0002339	1.55184
SP:0002340	0.582736
SP:0002343	2.07151
SP:0002344	0.250033
SP:0002345	0.139119
SP:0002347	0.11277
SP:0002349	505.835
SP:0002352	1.81092
SP:0002353	38.7938
SP:0002354	0.147872
SP:0002356	135.736
SP:0002358	2.0916
SP:0002360	1.3809
SP:0002361	0.0859823
SP:0002362	6.15183
SP:0002363	5.00067
SP:0002364	0.343795
SP:0002366	0.339832
SP:0002368	1.18021
SP:0002369	0.161414
SP:0002371	0.0949051
SP:0002373	0.50122
SP:0002374	0.17553
SP:0002375	5.05215
SP:0002376	0.217269
SP:0002378	0
SP:0002379	0.279029
SP:0002380	2.62687
SP:0002381	0.954864
SP:0002382	166.603
SP:0002383	0.0932496
SP:0002384	19.4408
SP:0002386	1.34009
SP:0002387	0.473971
SP:0002388	0.206504
SP:0002389	0.287305
SP:0002390	0.143783
SP:0002391	0.219219
SP:0002392	0.158106
SP:0002393	0.360614
SP:0002394	0.352477
SP:0002395	0.57453
SP:0002396	0.250698
SP:0002397	0.375682
SP:0002398	75.6286
SP:0002399	1.01872
SP:0002400	0.265897
SP:0002401	0.032646
SP:0002402	0.0776994
SP:0002403	0.0645161
SP:0002404	0.813444
SP:0002405	1.01549
SP:0002406	0
SP:0002407	0.848261
SP:0002408	0.210599
SP:0002409	0.0726507
SP:0002410	0.65227
SP:0002411	0.236724
SP:0002412	0.0339397
SP:0002414	14.5658
SP:0002415	0.140669
SP:0002416	0.365556
SP:0002417	0.422991
SP:0002418	0.0135291
SP:0002421	0.344289
SP:0002423	0.0236559
SP:0002424	4.78892
SP:0002425	0.17248
SP:0002426	1.2895
SP:0002427	149.722
SP:0002428	8.80565
SP:0002429	10.9035
SP:0002431	1.27663
SP:0002432	0.4376
SP:0002433	0.273361
SP:0002436	25.7455
SP:0002437	0.256551
SP:0002439	8.96329
SP:0002440	0.368818
SP:0002441	0.0794314
SP:0002442	0.859623
SP:0002443	0.0535452
SP:0002444	0.282516
SP:0002445	2.58822
SP:0002446	41.4078
SP:0002447	4.97318
SP:0002448	1.11185
SP:0002450	0.15651
SP:0002451	5.14433
SP:0002453	1.50925
SP:0002455	0.178487
SP:0002456	124.513
SP:0002457	366.367
SP:0002459	0.145378
SP:0002460	9.45413
SP:0002461	0.143544
SP:0002462	5.83915
SP:0002463	0.212491
SP:0002464	0.272962
SP:0002465	0.0826201
SP:0002466	5.31845
SP:0002468	1.40372
SP:0002469	0.368429
SP:0002471	0.289104
SP:0002473	0.19937
SP:0002475	0.247311
SP:0002476	0.272966
SP:0002477	0.100174
SP:0002479	290.107
SP:0002481	0.531141
SP:0002482	27.5386
SP:0002483	0.220191
SP:0002484	13.7504
SP:0002486	0.0107143
SP:0002487	0.119945
SP:0002490	0.168713
SP:0002491	17.4852
SP:0002492	232.43
SP:0002493	0.303052
SP:0002494	0.103785
SP:0002495	0.57906
SP:0002496	0.164369
SP:0002497	193.181
SP:0002499	0.260707
SP:0002500	2.82674
SP:0002501	0.0702451
SP:0002502	179.625
SP:0002503	0.339454
SP:0002504	0.450558
SP:0002506	0
SP:0002507	0.0820924
SP:0002508	0.187937
SP:0002509	0.0184165
SP:0002510	5.88285
SP:0002513	80.4413
SP:0002514	0.268679
SP:0002515	96.0648
SP:0002516	0.0416293
SP:0002517	108.561
SP:0002518	1.17786
SP:0002519	0.406297
SP:0002520	0.339766
SP:0002522	22.8735
SP:0002523	195.677
SP:0002524	0.0762043
SP:0002525	0.176362
SP:0002526	0.324361
SP:0002527	32.0439
SP:0002528	0.243559
SP:0002529	0.422991
SP:0002531	0.253105
SP:0002532	195.721
SP:0002533	0.0614123
SP:0002534	0.230183
SP:0002535	0.320847
SP:0002536	77.623
SP:0002537	0.11668
SP:0002538	0.190189
SP:0002539	0.396863
SP:0002541	0.337203
SP:0002543	28.1168
SP:0002545	0.43915
SP:0002546	0.149459
SP:0002548	0.369285
SP:0002549	2.37447
SP:0002550	25.5597
SP:0002552	4.33635
SP:0002553	195.242
SP:0002555	4.81807
SP:0002557	0.176736
SP:0002558	8.58545
SP:0002559	4.82732
SP:0002560	0.0148148
SP:0002561	0.14887
SP:0002562	1.98584
SP:0002563	0
SP:0002564	181.703
SP:0002565	5.86268
SP:0002566	38.3497
SP:0002567	2.52075
SP:0002568	0.243912
SP:0002569	0.269172
SP:0002570	2.05897
SP:0002571	0.00849102
SP:0002572	0.757733
SP:0002573	143.171
SP:0002574	0.0593389
SP:0002575	0.556917
SP:0002577	0.0987304
SP:0002578	0.179878
SP:0002579	11.8288
SP:0002580	85.4481
SP:0002581	0.451293
SP:0002582	0.611763
SP:0002583	105.872
SP:0002584	0.264359
SP:0002586	5.18853
SP:0002588	5.28347
SP:0002589	0.0853247
SP:0002590	975.716
SP:0002591	0.151103
SP:0002592	0.14365
SP:0002593	1.32357
SP:0002594	0.190592
SP:0002595	0.228047
SP:0002596	0.406987
SP:0002597	9.88316
SP:0002598	1.09865
SP:0002599	0.0566708
SP:0002601	0.0402859
SP:0002603	0.313188
SP:0002604	0.0281915
SP:0002607	0.0500989
SP:0002608	164.945
SP:0002609	0.212731
SP:0002610	3.71831
SP:0002611	7.07495
SP:0002612	2.02059
SP:0002613	114.011
SP:0002614	251.008
SP:0002615	0.671717
SP:0002616	0.532671
SP:0002617	0.857375
SP:0002618	0.357479
SP:0002619	0.507705
SP:0002620	0.359898
SP:0002621	0.401879
SP:0002622	190.568
SP:0002623	0.0319713
SP:0002625	3.34308
SP:0002626	0.269974
SP:0002628	4.1316
SP:0002629	1.3486
SP:0002630	0.0394089
SP:0002631	1.73462
SP:0002632	111.903
SP:0002633	0.0434665
SP:0002634	0.104089
SP:0002635	12.278
SP:0002636	0.0125351
SP:0002637	0.260813
SP:0002638	0.707436
SP:0002639	1.74251
SP:0002640	0.420785
SP:0002642	0.28331
SP:0002643	152.034
SP:0002644	0
SP:0002645	14.2382
SP:0002646	174.985
SP:0002647	0.251532
SP:0002649	0.166503
SP:0002650	0.0522112
SP:0002651	0.183698
SP:0002652	12.0385
SP:0002653	0.119763
SP:0002655	0.176714
SP:0002656	1.45383
SP:0002657	0.169057
SP:0002658	0.337553
SP:0002659	93.6639
SP:0002660	0
SP:0002661	0.225513
SP:0002662	0.428494
SP:0002663	7.06233
SP:0002664	0.357943
SP:0002665	122.632
SP:0002666	0.234082
SP:0002667	0.145775
SP:0002668	0.0400102
SP:0002669	0.0705916
SP:0002671	118.029
SP:0002672	0.205221
SP:0002674	235.512
SP:0002675	0.0469892
SP:0002677	0.110948
SP:0002678	0.019664
SP:0002679	0.214887
SP:0002680	0.463176
SP:0002681	3.50975
SP:0002683	176.111
SP:0002684	0.0733333
SP:0002685	0.134074
SP:0002686	8.70571
SP:0002687	0.0163306
SP:0002688	0.130464
SP:0002689	79.4123
SP:0002690	0.100134
SP:0002691	0.925664
SP:0002692	0.166444
SP:0002693	5.33193
SP:0002694	1.72823
SP:0002695	0.150343
SP:0002697	5.86581
SP:0002698	0.436576
SP:0002699	1.6369
SP:0002700	35.7481
SP:0002702	2.10825
SP:0002704	0.143627
SP:0002705	187.816
SP:0002706	0.387728
SP:0002707	0.549293
SP:0002708	3.7603
SP:0002709	13.2548
SP:0002710	0.0702651
SP:0002711	2.40247
SP:0002713	0.152894
SP:0002714	0.867532
SP:0002716	103.609
SP:0002717	7.75955
SP:0002718	0.809262
SP:0002719	26.2149
SP:0002720	0.0735305
SP:0002721	0.467241
SP:0002723	2.79475
SP:0002724	0.0691955
SP:0002725	0.256804
SP:0002726	0.379947
SP:0002728	0.0869517
SP:0002729	0.478346
SP:0002730	0.374523
SP:0002731	0.0336661
SP:0002732	0.917715
SP:0002733	0.356844
SP:0002735	2.00181
SP:0002736	0.188439
SP:0002737	0.305376
SP:0002740	178.614
SP:0002741	0.0326244
SP:0002744	0.444418
SP:0002745	73.4119
SP:0002747	0.173735
SP:0002748	71.4137
SP:0002749	71.9628
SP:0002751	4.18516
SP:0002752	0.733418
SP:0002754	0
SP:0002755	0.245733
SP:0002756	3.25627
SP:0002757	67.8395
SP:0002758	0.695044
SP:0002759	0.361953
SP:0002760	3.27682
SP:0002761	0.376417
SP:0002762	58.1936
SP:0002763	0.149407
SP:0002764	5.88772
SP:0002765	67.9561
SP:0002766	12.4656
SP:0002767	0.0710414
SP:0002768	0.0447708
SP:0002769	0
SP:0002770	188.402
SP:0002773	34.804
SP:0002774	169.415
SP:0002776	0.572013
SP:0002778	147.153
SP:0002779	0.0253207
SP:0002780	0.178382
SP:0002782	0.351243
SP:0002784	0.453177
SP:0002787	0.316879
SP:0002788	0.334758
SP:0002789	0.461411
SP:0002790	1.96629
SP:0002791	0.061401
SP:0002792	0.0698106
SP:0002793	0.16926
SP:0002794	1.27214
SP:0002795	0.917246
SP:0002796	0.273537
SP:0002797	6.8466
SP:0002800	0.592509
SP:0002801	0.501221
SP:0002803	67.761
SP:0002804	162.624
SP:0002805	101.606
SP:0002806	0.0265551
SP:0002807	0.191442
SP:0002808	0.25499
SP:0002809	0.223904
SP:0002810	0.374485
SP:0002811	0.39639
SP:0002812	0.0855046
SP:0002813	0.201299
SP:0002814	4.21918
SP:0002815	0.0367122
SP:0002816	193.673
SP:0002817	0.184962
SP:0002818	0.319684
SP:0002819	89.3613
SP:0002820	0.292265
SP:0002823	0.308843
SP:0002824	0.160814
SP:0002825	0.254517
SP:0002826	1.58809
SP:0002828	3.31684
SP:0002830	0.15581
SP:0002832	218.947
SP:0002835	0.19771
SP:0002836	0.356708
SP:0002837	0.521068
SP:0002838	0.221977
SP:0002839	6.30161
SP:0002840	0.192281
SP:0002841	0.523979
SP:0002843	0.0398842
SP:0002845	0.223337
SP:0002846	0.143265
SP:0002847	0.172058
SP:0002848	1.67656
SP:0002849	0
SP:0002850	0.255562
SP:0002852	0.0739597
SP:0002853	0.877731
SP:0002854	0.0777996
SP:0002855	0.502043
SP:0002856	0.146484
SP:0002857	0.183474
SP:0002858	1.34867
SP:0002859	145.394
SP:0002860	1.72984
SP:0002861	4.11873
SP:0002862	0.309927
SP:0002864	0.0787494
SP:0002865	1.00132
SP:0002866	13.6912
SP:0002867	2.22589
SP:0002869	1.4438
SP:0002870	0.125331
SP:0002871	0.385758
SP:0002872	1.78324
SP:0002873	0.183498
SP:0002874	0.0561265
SP:0002875	108.88
SP:0002877	0.412874
SP:0002878	0
SP:0002879	8.99403
SP:0002881	0
SP:0002882	0.241532
SP:0002883	0.243403
SP:0002884	1.26638
SP:0002885	17.7074
SP:0002886	0.0663427
SP:0002887	0.0844854
SP:0002888	1.14578
SP:0002889	0.235639
SP:0002890	0.509902
SP:0002893	0.056764
SP:0002894	0.54451
SP:0002896	1.29992
SP:0002898	97.5291
SP:0002899	0.083692
SP:0002900	0.439347
SP:0002901	0.65955
SP:0002902	82.1471
SP:0002903	5.71824
SP:0002904	0.26065
SP:0002905	390.25
SP:0002906	0.0562641
SP:0002907	0.195619
SP:0002908	0.655229
SP:0002909	5.01836
SP:0002910	218.073
SP:0002911	0.153872
SP:0002914	0.183642
SP:0002915	0.511745
SP:0002916	0.0624443
SP:0002917	0.63002
SP:0002918	0.0702113
SP:0002919	0.345383
SP:0002920	73.848
SP:0002921	0.462393
SP:0002922	0.080625
SP:0002924	80.4128
SP:0002925	3.73887
SP:0002926	10.234
SP:0002927	6.6765
SP:0002928	0.555792
SP:0002929	0.613333
SP:0002930	0.785682
SP:0002931	0.251334
SP:0002932	0.114688
SP:0002933	36.0131
SP:0002934	0.360792
SP:0002935	75.1632
SP:0002936	1.91605
SP:0002938	0.239776
SP:0002939	0.337798
SP:0002940	0.269774
SP:0002941	1.64998
SP:0002942	0.0908333
SP:0002943	0.0904491
SP:0002945	9.99427
SP:0002946	13.0014
SP:0002948	0.358723
SP:0002949	0.181591
SP:0002951	3.27305
SP:0002953	0.215808
SP:0002954	133.562
SP:0002955	1.56482
SP:0002957	0.284995
SP:0002958	460.595
SP:0002959	2.16818
SP:0002962	0.0917231
SP:0002963	0.184108
SP:0002964	0.106715
SP:0002965	59.1457
SP:0002966	24.6162
SP:0002967	0.058845
SP:0002968	0.203581
SP:0002969	0.0250386
SP:0002971	78.3799
SP:0002973	0.162219
SP:0002974	0.276947
SP:0002975	14.4397
SP:0002976	0.417952
SP:0002978	86.0924
SP:0002979	0.527412
SP:0002980	1.06454
SP:0002981	4.29402
SP:0002982	0.638697
SP:0002983	0.0773925
SP:0002984	0.555248
SP:0002985	120.53
SP:0002986	145.237
SP:0002987	1.67239
SP:0002989	0.244651
SP:0002990	0.0400857
SP:0002992	1.97493
SP:0002993	0.10722
SP:0002995	0.172182
SP:0002996	0
SP:0002997	0.127277
SP:0002998	182.403
SP:0003000	95.2536
SP:0003001	0.177849
SP:0003002	0.386627
SP:0003003	0.477283
SP:0003004	0.445699
SP:0003005	0.187899
SP:0003007	30.2752
SP:0003008	19.2606
SP:0003010	0.229871
SP:0003011	0.769966
SP:0003012	0.793482
SP:0003013	0.143236
SP:0003014	0.234484
SP:0003016	93.9156
SP:0003017	0.280922
SP:0003018	1.72675
SP:0003019	0.325204
SP:0003020	0.394219
SP:0003021	0.798617
SP:0003023	0.131317
SP:0003024	1.45021
SP:0003026	0.361306
SP:0003027	0.0202273
SP:0003028	133.562
SP:0003029	0.149932
SP:0003030	10.2354
SP:0003031	0.0955787
SP:0003032	0.293668
SP:0003033	0.136853
SP:0003035	1.05037
SP:0003036	0.196534
SP:0003037	0.676717
SP:0003038	0.0710117
SP:0003039	0.177964
SP:0003041	78.9164
SP:0003042	0.273347
SP:0003043	0.979605
SP:0003044	3.11206
SP:0003045	0.176112
SP:0003046	0.150545
SP:0003047	201.329
SP:0003048	19.3398
SP:0003049	0.645489
SP:0003050	12.3949
SP:0003051	0.204167
