pair_id	score
SP:0001691	0.92824497
SP:0001692	0.52363631
SP:0001694	0.49742188
SP:0001695	0.86446890
SP:0001696	0.55078406
SP:0001697	0.83676261
SP:0001698	0.99120876
SP:0001699	0.45619659
SP:0001700	0.97598851
SP:0001702	0.58570164
SP:0001703	0.94255269
SP:0001704	0.51699750
SP:0001705	0.98792765
SP:0001706	0.61629720
SP:0001707	0.68765181
SP:0001708	0.75499821
SP:0001710	0.63814282
SP:0001712	0.71151871
SP:0001713	0.88183306
SP:0001714	0.58045843
SP:0001715	0.72302511
SP:0001716	0.71071661
SP:0001717	0.93016649
SP:0001718	0.97508985
SP:0001720	0.98766041
SP:0001721	0.52771887
SP:0001722	0.93097021
SP:0001723	0.82878721
SP:0001724	0.65652665
SP:0001725	0.88866583
SP:0001726	0.63262732
SP:0001727	0.99630189
SP:0001728	0.39103168
SP:0001729	0.98301169
SP:0001730	0.73049507
SP:0001731	0.70887100
SP:0001732	0.83750996
SP:0001733	0.86286726
SP:0001735	0.94359872
SP:0001736	0.59133053
SP:0001737	0.77013236
SP:0001739	0.69229293
SP:0001741	0.58938202
SP:0001742	0.73843155
SP:0001743	0.54963284
SP:0001745	0.67759672
SP:0001746	0.98259741
SP:0001747	0.97751933
SP:0001748	0.58546853
SP:0001749	0.38376253
SP:0001750	0.99858618
SP:0001751	0.84048602
SP:0001752	0.91126421
SP:0001753	0.78643781
SP:0001754	0.92739561
SP:0001755	0.80437848
SP:0001756	0.90975346
SP:0001758	0.89750406
SP:0001759	0.71820122
SP:0001760	0.85733602
SP:0001761	0.95655857
SP:0001763	0.97800851
SP:0001764	0.97001774
SP:0001765	0.66430990
SP:0001766	0.99470538
SP:0001767	0.92624116
SP:0001768	0.98314941
SP:0001769	0.61671730
SP:0001770	0.80045414
SP:0001771	0.77409861
SP:0001772	0.36791004
SP:0001773	0.56820397
SP:0001774	0.65878217
SP:0001775	0.62146110
SP:0001776	0.98003662
SP:0001778	0.52528306
SP:0001780	0.99225268
SP:0001781	0.56181398
SP:0001782	0.77380660
SP:0001785	0.42374921
SP:0001786	0.41986598
SP:0001787	0.52720830
SP:0001788	0.88188979
SP:0001789	0.72175141
SP:0001790	0.59887120
SP:0001792	0.63021073
SP:0001793	0.57181427
SP:0001796	0.91441043
SP:0001797	0.91329927
SP:0001798	0.55233956
SP:0001801	0.87267205
SP:0001803	0.99926108
SP:0001804	0.75279525
SP:0001805	0.98027116
SP:0001807	0.59536142
SP:0001810	0.90910563
SP:0001811	0.53029678
SP:0001812	0.93777466
SP:0001814	0.34662647
SP:0001815	0.69278964
SP:0001817	0.51239094
SP:0001818	0.27640820
SP:0001819	0.48906396
SP:0001820	0.90459378
SP:0001821	0.60955344
SP:0001822	0.92577508
SP:0001823	0.43271128
SP:0001824	0.62994701
SP:0001825	0.96299017
SP:0001828	0.70543462
SP:0001829	0.62323296
SP:0001831	0.98343167
SP:0001832	0.80499866
SP:0001833	0.98235059
SP:0001835	0.38832845
SP:0001836	0.96582279
SP:0001837	0.53030729
SP:0001838	0.98841968
SP:0001839	0.91548093
SP:0001840	0.51193706
SP:0001842	0.99139351
SP:0001843	0.96223869
SP:0001844	0.62963111
SP:0001846	0.62568137
SP:0001849	0.76273256
SP:0001850	0.85854000
SP:0001851	0.58764505
SP:0001852	0.90222940
SP:0001853	0.54846060
SP:0001854	0.66118877
SP:0001855	0.72954278
SP:0001856	0.96550885
SP:0001857	0.63261133
SP:0001858	0.56857002
SP:0001861	0.82639381
SP:0001863	0.74822163
SP:0001864	0.99301082
SP:0001865	0.71341767
SP:0001866	0.65394880
SP:0001867	0.91204021
SP:0001868	0.98702514
SP:0001869	0.53345956
SP:0001870	0.79258695
SP:0001871	0.42049293
SP:0001873	0.54906530
SP:0001874	0.57618445
SP:0001875	0.99777896
SP:0001876	0.80437848
SP:0001878	0.53325910
SP:0001879	0.52424276
SP:0001880	0.69289011
SP:0001881	0.79448113
SP:0001882	0.29866521
SP:0001883	0.99428421
SP:0001884	0.87317082
SP:0001885	0.97528526
SP:0001886	0.57983723
SP:0001887	0.56187219
SP:0001888	0.89959192
SP:0001889	0.79914906
SP:0001890	0.48961024
SP:0001891	0.79695094
SP:0001892	0.93934518
SP:0001893	0.72309240
SP:0001894	0.56282036
SP:0001896	0.99797413
SP:0001897	0.52056225
SP:0001899	0.70508640
SP:0001900	0.24471729
SP:0001901	0.44548770
SP:0001902	0.43981766
SP:0001904	0.70369774
SP:0001905	0.54463187
SP:0001906	0.92109606
SP:0001907	0.78246266
SP:0001908	0.95917193
SP:0001910	0.69460658
SP:0001912	0.61903316
SP:0001913	0.52963694
SP:0001914	0.81664956
SP:0001915	0.41507180
SP:0001916	0.92686981
SP:0001917	0.64485836
SP:0001918	0.96612987
SP:0001919	0.83004114
SP:0001920	0.97209021
SP:0001921	0.47807168
SP:0001922	0.96610105
SP:0001923	0.55034048
SP:0001924	0.48098109
SP:0001925	0.39351292
SP:0001926	0.91039172
SP:0001927	0.95407361
SP:0001928	0.33883588
SP:0001929	0.70255263
SP:0001930	0.56146785
SP:0001931	0.96605536
SP:0001932	0.62245975
SP:0001933	0.71239341
SP:0001934	0.77697396
SP:0001937	0.94493693
SP:0001938	0.68543962
SP:0001940	0.67161813
SP:0001942	0.39852493
SP:0001943	0.93688068
SP:0001944	0.55871263
SP:0001946	0.74884730
SP:0001947	0.80217657
SP:0001948	0.86254475
SP:0001949	0.75501936
SP:0001950	0.36645497
SP:0001952	0.72904589
SP:0001953	0.92947435
SP:0001956	0.94918689
SP:0001957	0.70065704
SP:0001958	0.99916437
SP:0001960	0.33062358
SP:0001961	0.84320834
SP:0001964	0.98479691
SP:0001965	0.71236623
SP:0001966	0.64248088
SP:0001967	0.93984750
SP:0001970	0.99062034
SP:0001972	0.57389730
SP:0001973	0.87061820
SP:0001974	0.53423079
SP:0001975	0.82109517
SP:0001976	0.70511007
SP:0001979	0.82646424
SP:0001980	0.87350529
SP:0001981	0.95523801
SP:0001982	0.60707307
SP:0001983	0.79133186
SP:0001984	0.40682346
SP:0001985	0.37839851
SP:0001986	0.93587738
SP:0001987	0.57353421
SP:0001988	0.95210109
SP:0001989	0.62462398
SP:0001990	0.50711715
SP:0001991	0.30633880
SP:0001993	0.49628036
SP:0001994	0.77908679
SP:0001995	0.57887880
SP:0001996	0.35382168
SP:0001998	0.95669104
SP:0001999	0.67741169
SP:0002000	0.56384755
SP:0002001	0.71203399
SP:0002002	0.79315898
SP:0002003	0.98813042
SP:0002006	0.55302298
SP:0002007	0.53839010
SP:0002008	0.70028579
SP:0002009	0.79362645
SP:0002010	0.40881718
SP:0002011	0.97622540
SP:0002012	0.41369488
SP:0002014	0.48462576
SP:0002015	0.97899738
SP:0002017	0.83939508
SP:0002018	0.83331236
SP:0002019	0.51604560
SP:0002020	0.85336938
SP:0002021	0.91477865
SP:0002022	0.86524988
SP:0002023	0.66212339
SP:0002024	0.76622778
SP:0002025	0.95794937
SP:0002026	0.49681345
SP:0002027	0.59990714
SP:0002028	0.90610495
SP:0002029	0.63011464
SP:0002030	0.78206542
SP:0002031	0.99359953
SP:0002032	0.69184372
SP:0002033	0.65438076
SP:0002034	0.80121392
SP:0002035	0.99507451
SP:0002037	0.58872294
SP:0002038	0.80374587
SP:0002039	0.75369969
SP:0002040	0.98362115
SP:0002041	0.51896043
SP:0002042	0.91262082
SP:0002044	0.95162493
SP:0002045	0.76799692
SP:0002046	0.81315580
SP:0002047	0.74411998
SP:0002049	0.73770043
SP:0002050	0.72219333
SP:0002051	0.69497108
SP:0002052	0.69860294
SP:0002053	0.98982331
SP:0002054	0.68203240
SP:0002055	0.96361317
SP:0002056	0.96454945
SP:0002057	0.97121748
SP:0002058	0.53325939
SP:0002059	0.73236817
SP:0002061	0.66307968
SP:0002062	0.96610135
SP:0002063	0.87874871
SP:0002064	0.53899294
SP:0002065	0.72399464
SP:0002066	0.84480998
SP:0002067	0.29460792
SP:0002069	0.92369824
SP:0002070	0.92356769
SP:0002071	0.92098916
SP:0002072	0.55285765
SP:0002073	0.48925683
SP:0002075	0.73112124
SP:0002077	0.54580892
SP:0002078	0.94159630
SP:0002079	0.65039092
SP:0002080	0.59556986
SP:0002081	0.62986931
SP:0002082	0.50360993
SP:0002083	0.99239114
SP:0002084	0.57595616
SP:0002085	0.65282639
SP:0002086	0.59375569
SP:0002088	0.65218925
SP:0002089	0.66358062
SP:0002090	0.49660749
SP:0002091	0.67536303
SP:0002092	0.74058965
SP:0002093	0.61281683
SP:0002095	0.21597762
SP:0002096	0.62783150
SP:0002097	0.97509411
SP:0002098	0.68434465
SP:0002099	0.43840821
SP:0002100	0.93491646
SP:0002101	0.83519280
SP:0002102	0.92594713
SP:0002103	0.58883804
SP:0002105	0.63966620
SP:0002106	0.80751163
SP:0002107	0.61691042
SP:0002108	0.97886300
SP:0002109	0.84609664
SP:0002110	0.71102658
SP:0002112	0.47143191
SP:0002113	0.87027433
SP:0002116	0.77335670
SP:0002117	0.94994813
SP:0002118	0.60957175
SP:0002119	0.83612192
SP:0002121	0.55827184
SP:0002122	0.92932254
SP:0002123	0.95477223
SP:0002125	0.66433248
SP:0002127	0.93878127
SP:0002128	0.60770759
SP:0002129	0.89103219
SP:0002130	0.27810303
SP:0002131	0.55903004
SP:0002132	0.42327900
SP:0002133	0.73472449
SP:0002134	0.67946032
SP:0002135	0.52299477
SP:0002136	0.82627811
SP:0002137	0.95186057
SP:0002139	0.73975227
SP:0002140	0.66934326
SP:0002142	0.72109452
SP:0002143	0.14327967
SP:0002144	0.67017940
SP:0002146	0.89605075
SP:0002147	0.40539007
SP:0002148	0.83137396
SP:0002149	0.69036389
SP:0002150	0.72352409
SP:0002151	0.54673597
SP:0002152	0.83870482
SP:0002153	0.98985752
SP:0002154	0.60849860
SP:0002156	0.37558727
SP:0002157	0.57410743
SP:0002158	0.43392387
SP:0002159	0.73255044
SP:0002160	0.99161133
SP:0002161	0.59288782
SP:0002162	0.96753159
SP:0002163	0.68612371
SP:0002164	0.59487888
SP:0002165	0.77352100
SP:0002166	0.49110757
SP:0002168	0.79763217
SP:0002169	0.72043031
SP:0002170	0.59400455
SP:0002171	0.95993375
SP:0002173	0.82785321
SP:0002174	0.97945145
SP:0002175	0.73559862
SP:0002177	0.72020796
SP:0002180	0.49655056
SP:0002184	0.48729124
SP:0002185	0.83577198
SP:0002186	0.66041335
SP:0002187	0.75433296
SP:0002188	0.80878809
SP:0002191	0.88854731
SP:0002192	0.57772234
SP:0002194	0.99433777
SP:0002195	0.95620288
SP:0002197	0.64026915
SP:0002198	0.91195950
SP:0002199	0.55222331
SP:0002200	0.95836592
SP:0002201	0.67017287
SP:0002202	0.34865764
SP:0002203	0.73788998
SP:0002204	0.37976755
SP:0002205	0.63043418
SP:0002206	0.57633172
SP:0002207	0.84259433
SP:0002208	0.94744116
SP:0002209	0.81634298
SP:0002210	0.95856416
SP:0002211	0.86122155
SP:0002213	0.81573532
SP:0002214	0.94190973
SP:0002215	0.80967483
SP:0002216	0.97020754
SP:0002217	0.99664306
SP:0002218	0.95370621
SP:0002219	0.85080619
SP:0002221	0.96080974
SP:0002222	0.54387681
SP:0002223	0.24179025
SP:0002224	0.97998327
SP:0002226	0.92750421
SP:0002227	0.68555477
SP:0002228	0.74380487
SP:0002229	0.48089907
SP:0002230	0.78494322
SP:0002231	0.86031908
SP:0002232	0.70220300
SP:0002233	0.96151173
SP:0002234	0.56419116
SP:0002235	0.59118757
SP:0002236	0.80826524
SP:0002237	0.97796419
SP:0002238	0.69792938
SP:0002240	0.62731549
SP:0002241	0.83451856
SP:0002243	0.80364320
SP:0002244	0.50096952
SP:0002245	0.51804660
SP:0002247	0.64293530
SP:0002248	0.57667532
SP:0002249	0.60303436
SP:0002250	0.72694108
SP:0002251	0.72469937
SP:0002253	0.59473332
SP:0002254	0.69942972
SP:0002255	0.82195854
SP:0002256	0.80250865
SP:0002257	0.71613619
SP:0002258	0.72299171
SP:0002259	0.60814421
SP:0002260	0.60656846
SP:0002262	0.80900311
SP:0002263	0.99913162
SP:0002264	0.40179339
SP:0002266	0.92603525
SP:0002267	0.99741846
SP:0002269	0.82156754
SP:0002270	0.59019089
SP:0002271	0.49354562
SP:0002272	0.75693828
SP:0002273	0.66234941
SP:0002274	0.70458987
SP:0002277	0.36988023
SP:0002278	0.90718475
SP:0002279	0.85297785
SP:0002282	0.66194285
SP:0002283	0.77680016
SP:0002284	0.67265292
SP:0002285	0.70965349
SP:0002286	0.91482869
SP:0002287	0.98863420
SP:0002288	0.93606227
SP:0002289	0.81146812
SP:0002290	0.72080269
SP:0002291	0.84985033
SP:0002292	0.93285951
SP:0002293	0.91948527
SP:0002295	0.72801345
SP:0002296	0.58399124
SP:0002298	0.70273396
SP:0002300	0.83974150
SP:0002301	0.56901893
SP:0002302	0.79387209
SP:0002304	0.80622050
SP:0002305	0.76457832
SP:0002307	0.98266870
SP:0002308	0.92747945
SP:0002310	0.93257755
SP:0002312	0.97654441
SP:0002313	0.87344533
SP:0002314	0.60858535
SP:0002315	0.70987702
SP:0002316	0.50235489
SP:0002317	0.47879980
SP:0002319	0.28867176
SP:0002320	0.78401435
SP:0002321	0.51479587
SP:0002322	0.99659237
SP:0002323	0.84233123
SP:0002324	0.95664426
SP:0002325	0.91351151
SP:0002326	0.24591536
SP:0002327	0.51545060
SP:0002328	0.77170810
SP:0002329	0.74330527
SP:0002330	0.26829691
SP:0002331	0.64034276
SP:0002332	0.84422457
SP:0002333	0.99599761
SP:0002334	0.71469892
SP:0002335	0.38990049
SP:0002336	0.56140134
SP:0002337	0.57526510
SP:0002338	0.89285684
SP:0002339	0.65017262
SP:0002340	0.82317171
SP:0002343	0.85260457
SP:0002344	0.78894240
SP:0002345	0.97285897
SP:0002347	0.66861391
SP:0002349	0.43297374
SP:0002352	0.97251663
SP:0002353	0.66454539
SP:0002354	0.99371364
SP:0002356	0.99450901
SP:0002358	0.90827009
SP:0002360	0.43999359
SP:0002361	0.88271838
SP:0002362	0.84394061
SP:0002363	0.66231766
SP:0002364	0.38330940
SP:0002366	0.34479648
SP:0002368	0.90147701
SP:0002369	0.73768970
SP:0002371	0.83062332
SP:0002373	0.84350101
SP:0002374	0.86144561
SP:0002375	0.74698778
SP:0002376	0.49064724
SP:0002378	0.31821851
SP:0002379	0.56402302
SP:0002380	0.82901916
SP:0002381	0.76034514
SP:0002382	0.80616891
SP:0002383	0.50308661
SP:0002384	0.96077064
SP:0002386	0.98371926
SP:0002387	0.88670421
SP:0002388	0.31100474
SP:0002389	0.96038238
SP:0002390	0.32775623
SP:0002391	0.98673993
SP:0002392	0.95723691
SP:0002393	0.66288906
SP:0002394	0.99183038
SP:0002395	0.71387318
SP:0002396	0.89191673
SP:0002397	0.61087480
SP:0002398	0.86288056
SP:0002399	0.60035098
SP:0002400	0.80371651
SP:0002401	0.62055039
SP:0002402	0.90841136
SP:0002403	0.98885665
SP:0002404	0.89304882
SP:0002405	0.54148330
SP:0002406	0.97490871
SP:0002407	0.68117973
SP:0002408	0.76849806
SP:0002409	0.67041569
SP:0002410	0.53251675
SP:0002411	0.50920184
SP:0002412	0.98681325
SP:0002414	0.96397142
SP:0002415	0.88122186
SP:0002416	0.89958885
SP:0002417	0.55507733
SP:0002418	0.99723077
SP:0002421	0.66907463
SP:0002423	0.97440460
SP:0002424	0.99322307
SP:0002425	0.45365124
SP:0002426	0.73394510
SP:0002427	0.27647510
SP:0002428	0.52726811
SP:0002429	0.91607982
SP:0002431	0.87414968
SP:0002432	0.81429613
SP:0002433	0.51019329
SP:0002436	0.65195826
SP:0002437	0.57505083
SP:0002439	0.73850236
SP:0002440	0.82222244
SP:0002441	0.75043410
SP:0002442	0.71984002
SP:0002443	0.93890434
SP:0002444	0.71652320
SP:0002445	0.58733768
SP:0002446	0.97014624
SP:0002447	0.80240297
SP:0002448	0.63921150
SP:0002450	0.66730243
SP:0002451	0.59886880
SP:0002453	0.48972160
SP:0002455	0.99119165
SP:0002456	0.87390539
SP:0002457	0.38916926
SP:0002459	0.38939784
SP:0002460	0.88304806
SP:0002461	0.94786176
SP:0002462	0.99810961
SP:0002463	0.68952832
SP:0002464	0.54894943
SP:0002465	0.61748612
SP:0002466	0.35171847
SP:0002468	0.99037791
SP:0002469	0.83332523
SP:0002471	0.51232057
SP:0002473	0.27169217
SP:0002475	0.77054578
SP:0002476	0.63032907
SP:0002477	0.99501166
SP:0002479	0.50148511
SP:0002481	0.57127628
SP:0002482	0.97311615
SP:0002483	0.90230021
SP:0002484	0.58737251
SP:0002486	0.73912534
SP:0002487	0.95200378
SP:0002490	0.87482557
SP:0002491	0.71802407
SP:0002492	0.44020792
SP:0002493	0.79811195
SP:0002494	0.86120584
SP:0002495	0.69247392
SP:0002496	0.99129504
SP:0002497	0.56035126
SP:0002499	0.69124654
SP:0002500	0.99563110
SP:0002501	0.80940318
SP:0002502	0.64954720
SP:0002503	0.63876661
SP:0002504	0.80444056
SP:0002506	0.57656966
SP:0002507	0.96689183
SP:0002508	0.35897311
SP:0002509	0.44348356
SP:0002510	0.52959204
SP:0002513	0.65521315
SP:0002514	0.62777620
SP:0002515	0.36776307
SP:0002516	0.93366441
SP:0002517	0.72043013
SP:0002518	0.66957740
SP:0002519	0.57488162
SP:0002520	0.73311782
SP:0002522	0.93882749
SP:0002523	0.79182493
SP:0002524	0.93956875
SP:0002525	0.69548494
SP:0002526	0.99872631
SP:0002527	0.45970384
SP:0002528	0.46154490
SP:0002529	0.53765381
SP:0002531	0.98683241
SP:0002532	0.35414095
SP:0002533	0.95742685
SP:0002534	0.84803227
SP:0002535	0.93232572
SP:0002536	0.96203616
SP:0002537	0.72295161
SP:0002538	0.88451889
SP:0002539	0.60123637
SP:0002541	0.84422201
SP:0002543	0.52177336
SP:0002545	0.75650549
SP:0002546	0.57084003
SP:0002548	0.63427302
SP:0002549	0.35404466
SP:0002550	0.64647062
SP:0002552	0.53045679
SP:0002553	0.85633448
SP:0002555	0.48018290
SP:0002557	0.81503222
SP:0002558	0.82464298
SP:0002559	0.41573519
SP:0002560	0.48714376
SP:0002561	0.72243580
SP:0002562	0.89342213
SP:0002563	0.46926309
SP:0002564	0.39654418
SP:0002565	0.77556795
SP:0002566	0.94953573
SP:0002567	0.54972837
SP:0002568	0.59082291
SP:0002569	0.99463609
SP:0002570	0.74171263
SP:0002571	0.94090670
SP:0002572	0.21181008
SP:0002573	0.23528567
SP:0002574	0.54274839
SP:0002575	0.63423762
SP:0002577	0.81138643
SP:0002578	0.56715611
SP:0002579	0.94548860
SP:0002580	0.40410960
SP:0002581	0.65111273
SP:0002582	0.38129365
SP:0002583	0.36162718
SP:0002584	0.80863095
SP:0002586	0.74131357
SP:0002588	0.50374871
SP:0002589	0.67789191
SP:0002590	0.75055774
SP:0002591	0.94611660
SP:0002592	0.58783178
SP:0002593	0.63306343
SP:0002594	0.86625669
SP:0002595	0.68254510
SP:0002596	0.60322471
SP:0002597	0.61659399
SP:0002598	0.79287434
SP:0002599	0.86972809
SP:0002601	0.37623594
SP:0002603	0.96181652
SP:0002604	0.99591198
SP:0002607	0.99093407
SP:0002608	0.60253640
SP:0002609	0.97215065
SP:0002610	0.52490675
SP:0002611	0.56568171
SP:0002612	0.73376811
SP:0002613	0.62030795
SP:0002614	0.62907722
SP:0002615	0.89787155
SP:0002616	0.95838617
SP:0002617	0.66344878
SP:0002618	0.33441149
SP:0002619	0.59710285
SP:0002620	0.65831072
SP:0002621	0.69736826
SP:0002622	0.86833015
SP:0002623	0.99667033
SP:0002625	0.97494725
SP:0002626	0.39506501
SP:0002628	0.54550925
SP:0002629	0.67535305
SP:0002630	0.99200299
SP:0002631	0.72421342
SP:0002632	0.67516986
SP:0002633	0.97986748
SP:0002634	0.96285688
SP:0002635	0.92700726
SP:0002636	0.91942155
SP:0002637	0.97899377
SP:0002638	0.51034531
SP:0002639	0.88727855
SP:0002640	0.72958714
SP:0002642	0.54404692
SP:0002643	0.90464911
SP:0002644	0.22785369
SP:0002645	0.49076497
SP:0002646	0.47464308
SP:0002647	0.32717429
SP:0002649	0.61718958
SP:0002650	0.64163565
SP:0002651	0.52421195
SP:0002652	0.61790185
SP:0002653	0.91807978
SP:0002655	0.65232554
SP:0002656	0.99097132
SP:0002657	0.99778736
SP:0002658	0.85183534
SP:0002659	0.49555087
SP:0002660	0.33458565
SP:0002661	0.99638892
SP:0002662	0.82892538
SP:0002663	0.85076540
SP:0002664	0.54645632
SP:0002665	0.42193148
SP:0002666	0.96712128
SP:0002667	0.60913607
SP:0002668	0.99454745
SP:0002669	0.85606611
SP:0002671	0.99761716
SP:0002672	0.74109602
SP:0002674	0.56399608
SP:0002675	0.58876233
SP:0002677	0.95851408
SP:0002678	0.70552452
SP:0002679	0.75074920
SP:0002680	0.62759915
SP:0002681	0.67937768
SP:0002683	0.46868789
SP:0002684	0.61913067
SP:0002685	0.73285758
SP:0002686	0.60204606
SP:0002687	0.85703224
SP:0002688	0.63202785
SP:0002689	0.68949446
SP:0002690	0.74573075
SP:0002691	0.91351154
SP:0002692	0.58687897
SP:0002693	0.58475669
SP:0002694	0.69758990
SP:0002695	0.91497579
SP:0002697	0.46266907
SP:0002698	0.65829326
SP:0002699	0.99759612
SP:0002700	0.92605393
SP:0002702	0.30496998
SP:0002704	0.54035708
SP:0002705	0.70823046
SP:0002706	0.72095882
SP:0002707	0.61484805
SP:0002708	0.56165155
SP:0002709	0.98632097
SP:0002710	0.93917319
SP:0002711	0.86587709
SP:0002713	0.65671530
SP:0002714	0.41930491
SP:0002716	0.75330425
SP:0002717	0.71993148
SP:0002718	0.95151812
SP:0002719	0.48896593
SP:0002720	0.99327100
SP:0002721	0.93257835
SP:0002723	0.74068274
SP:0002724	0.24207898
SP:0002725	0.65323908
SP:0002726	0.67012465
SP:0002728	0.66166952
SP:0002729	0.84299872
SP:0002730	0.58606206
SP:0002731	0.99991345
SP:0002732	0.48044348
SP:0002733	0.86017787
SP:0002735	0.52779845
SP:0002736	0.71577543
SP:0002737	0.65981515
SP:0002740	0.16680780
SP:0002741	0.89742384
SP:0002744	0.91717273
SP:0002745	0.79700532
SP:0002747	0.59291238
SP:0002748	0.47978139
SP:0002749	0.98693374
SP:0002751	0.34346690
SP:0002752	0.95268887
SP:0002754	0.96323786
SP:0002755	0.46367307
SP:0002756	0.86405665
SP:0002757	0.47230187
SP:0002758	0.59230801
SP:0002759	0.72175141
SP:0002760	0.73144766
SP:0002761	0.50432479
SP:0002762	0.40107346
SP:0002763	0.93719733
SP:0002764	0.40169419
SP:0002765	0.78699094
SP:0002766	0.84111777
SP:0002767	0.99837753
SP:0002768	0.87539783
SP:0002769	0.96497100
SP:0002770	0.67170842
SP:0002773	0.92873085
SP:0002774	0.20031972
SP:0002776	0.44615759
SP:0002778	0.21638066
SP:0002779	0.38891029
SP:0002780	0.99102396
SP:0002782	0.34002871
SP:0002784	0.89662090
SP:0002787	0.79995752
SP:0002788	0.99769804
SP:0002789	0.37396474
SP:0002790	0.68235433
SP:0002791	0.96647218
SP:0002792	0.99272216
SP:0002793	0.98324695
SP:0002794	0.88862094
SP:0002795	0.53553427
SP:0002796	0.94996646
SP:0002797	0.63514662
SP:0002800	0.56542578
SP:0002801	0.59054183
SP:0002803	0.34472504
SP:0002804	0.77176848
SP:0002805	0.87898850
SP:0002806	0.92019918
SP:0002807	0.71641344
SP:0002808	0.59344946
SP:0002809	0.58034719
SP:0002810	0.71333278
SP:0002811	0.81416511
SP:0002812	0.75753731
SP:0002813	0.85219211
SP:0002814	0.56097760
SP:0002815	0.41666748
SP:0002816	0.48159185
SP:0002817	0.37063843
SP:0002818	0.65101019
SP:0002819	0.68166238
SP:0002820	0.48959437
SP:0002823	0.28665487
SP:0002824	0.68567380
SP:0002825	0.87912500
SP:0002826	0.74498877
SP:0002828	0.71451989
SP:0002830	0.91442087
SP:0002832	0.49597099
SP:0002835	0.75459963
SP:0002836	0.79766738
SP:0002837	0.94980798
SP:0002838	0.61970196
SP:0002839	0.43025800
SP:0002840	0.63627405
SP:0002841	0.68229452
SP:0002843	0.86932937
SP:0002845	0.63862245
SP:0002846	0.56476586
SP:0002847	0.52908691
SP:0002848	0.42883419
SP:0002849	0.93386182
SP:0002850	0.91308886
SP:0002852	0.86620551
SP:0002853	0.86812716
SP:0002854	0.64971900
SP:0002855	0.76216694
SP:0002856	0.99632800
SP:0002857	0.77725068
SP:0002858	0.85906863
SP:0002859	0.53312016
SP:0002860	0.73481289
SP:0002861	0.87662840
SP:0002862	0.93481302
SP:0002864	0.71189574
SP:0002865	0.56130865
SP:0002866	0.62828339
SP:0002867	0.93414745
SP:0002869	0.64161586
SP:0002870	0.97710623
SP:0002871	0.39737061
SP:0002872	0.81413505
SP:0002873	0.61748916
SP:0002874	0.60114282
SP:0002875	0.52247008
SP:0002877	0.45478072
SP:0002878	0.62711564
SP:0002879	0.46584609
SP:0002881	0.99242514
SP:0002882	0.81793267
SP:0002883	0.55105684
SP:0002884	0.96301618
SP:0002885	0.80864447
SP:0002886	0.92484895
SP:0002887	0.74243384
SP:0002888	0.94680050
SP:0002889	0.99652305
SP:0002890	0.65541038
SP:0002893	0.99045777
SP:0002894	0.99411085
SP:0002896	0.13071770
SP:0002898	0.56733100
SP:0002899	0.89040012
SP:0002900	0.68780309
SP:0002901	0.84481111
SP:0002902	0.43079702
SP:0002903	0.98807084
SP:0002904	0.74505094
SP:0002905	0.47861416
SP:0002906	0.87945226
SP:0002907	0.56412112
SP:0002908	0.42445537
SP:0002909	0.70797652
SP:0002910	0.63200831
SP:0002911	0.75983673
SP:0002914	0.40758407
SP:0002915	0.81245192
SP:0002916	0.77761933
SP:0002917	0.62466557
SP:0002918	0.75479948
SP:0002919	0.82934343
SP:0002920	0.90839868
SP:0002921	0.68973607
SP:0002922	0.99499240
SP:0002924	0.56822976
SP:0002925	0.98710909
SP:0002926	0.66532355
SP:0002927	0.90197196
SP:0002928	0.86627904
SP:0002929	0.74898422
SP:0002930	0.54003709
SP:0002931	0.58402267
SP:0002932	0.87212312
SP:0002933	0.98138273
SP:0002934	0.47754008
SP:0002935	0.56646644
SP:0002936	0.88644877
SP:0002938	0.68027038
SP:0002939	0.69876480
SP:0002940	0.95601749
SP:0002941	0.46205486
SP:0002942	0.99680099
SP:0002943	0.99527067
SP:0002945	0.63583136
SP:0002946	0.78219969
SP:0002948	0.83362209
SP:0002949	0.92985022
SP:0002951	0.71685102
SP:0002953	0.71847949
SP:0002954	0.65609863
SP:0002955	0.80032805
SP:0002957	0.95907500
SP:0002958	0.69851774
SP:0002959	0.63288083
SP:0002962	0.87456307
SP:0002963	0.61367719
SP:0002964	0.95770243
SP:0002965	0.87432849
SP:0002966	0.72900948
SP:0002967	0.83571637
SP:0002968	0.55432339
SP:0002969	0.98656970
SP:0002971	0.55524139
SP:0002973	0.92037716
SP:0002974	0.79434428
SP:0002975	0.66468117
SP:0002976	0.73408502
SP:0002978	0.93552563
SP:0002979	0.87763513
SP:0002980	0.77513745
SP:0002981	0.47724670
SP:0002982	0.58947353
SP:0002983	0.75092605
SP:0002984	0.70795110
SP:0002985	0.73803297
SP:0002986	0.23220248
SP:0002987	0.75317845
SP:0002989	0.64675207
SP:0002990	0.57188640
SP:0002992	0.98460459
SP:0002993	0.85795797
SP:0002995	0.61621443
SP:0002996	0.80856463
SP:0002997	0.79488915
SP:0002998	0.79060775
SP:0003000	0.42947947
SP:0003001	0.81115273
SP:0003002	0.43735386
SP:0003003	0.82893712
SP:0003004	0.45721994
SP:0003005	0.59641460
SP:0003007	0.78239500
SP:0003008	0.86610491
SP:0003010	0.89673346
SP:0003011	0.85432753
SP:0003012	0.55535344
SP:0003013	0.82029283
SP:0003014	0.45598684
SP:0003016	0.20700211
