triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0004580	AC:003873	A0A640KQX8	A0A640KZP5	A0A640KUX2	7zyj-assembly1.cif.gz	gt24	0	2	1	17.872	2.543	same_assembly_bridge	0.299000	20_30				0.999850	0.999846	0.000004	1.0	0.975329	0.792547	0.748215	0.775155
SCF:0004581	AC:003873	A0A640KZP5	A0A640KQX8	A0A640KBR2	7zyj-assembly1.cif.gz	gt24	0	2	1	17.872	2.533	PDB_exact_pair_aggregate	0.280300	20_30				0.999862	0.999846	0.000016	1.0	0.872507	0.792547	0.778166	0.775155
SCF:0004582	AC:003873	A0A640KZP5	A0A640KQX8	A0A640KUX2	7zyj-assembly1.cif.gz	gt24	0	2	1	17.872	2.206	same_assembly_bridge	0.243200	20_30				0.999899	0.999846	0.000053	1.0	0.944335	0.792547	0.766250	0.775155
SCF:0004583	AC:003874	P62128	P82129	P09597	5x8p-assembly1.cif.gz	gt24	0	6	1	40.748	3.519	PDB_exact_pair_aggregate	0.271600	20_30				0.999873	0.999941	-0.000068	0.0	0.612768	0.474335	0.800096	0.754045
SCF:0004584	AC:003875	P30657	Q04062	Q08723	7qo3-assembly1.cif.gz	gt24	0	13	1	19.332	2.195	PDB_exact_pair_aggregate	0.261700	20_30				0.998045	0.999888	-0.001843	0.0	0.925917	0.004180	0.834839	0.591186
SCF:0004585	AC:003875	Q04062	P30657	P21242	7qo3-assembly1.cif.gz	gt24	0	13	1	19.332	2.560	PDB_exact_pair_aggregate	0.308100	30_40			P25788	0.999832	0.999888	-0.000056	0.0	0.004181	0.004180	0.424459	0.591186
SCF:0004586	AC:003875	Q04062	P30657	P23639	7qo3-assembly1.cif.gz	gt24	0	13	1	19.332	2.353	PDB_exact_pair_aggregate	0.266700	20_30				0.999867	0.999888	-0.000021	0.0	0.004179	0.004180	0.556082	0.591186
SCF:0004587	AC:003875	Q04062	P30657	P32496	7qo3-assembly1.cif.gz	gt24	0	13	1	19.332	0.797	PDB_exact_pair_aggregate	0.254100	20_30				0.999826	0.999888	-0.000062	0.0	0.036141	0.004180	0.665736	0.591186
SCF:0004588	AC:003877	F1SIS9	A0A480KM09	A0A4X1UIV8	7vyi-assembly1.cif.gz	gt24	0	25	1	35.401	2.487	PDB_exact_pair_aggregate	1.000000	ge50				0.999862	0.999771	0.000091	1.0	0.004223	0.004180	0.815530	0.569165
SCF:0004589	AC:003878	O43660	Q8NAV1	O95926	7abi-assembly1.cif.gz	gt24	0	4	1	44.706	2.872	PDB_exact_pair_aggregate	0.276100	20_30				0.999871	0.999828	0.000043	1.0	0.004184	0.006670	0.723989	0.686883
SCF:0004590	AC:003878	Q8NAV1	O43660	Q96DI7	7abi-assembly1.cif.gz	gt24	0	4	1	44.706	3.156	PDB_exact_pair_aggregate	0.317900	30_40				0.999653	0.999828	-0.000175	0.0	0.004210	0.006670	0.571112	0.686883
SCF:0004591	AC:003878	Q8NAV1	O43660	Q2TAY7	7abi-assembly1.cif.gz	gt24	0	4	1	44.706	3.640	PDB_exact_pair_aggregate	0.280000	20_30				0.999749	0.999828	-0.000079	0.0	0.004367	0.006670	0.593379	0.686883
SCF:0004592	AC:003878	Q8NAV1	O43660	O43172	7abi-assembly1.cif.gz	gt24	0	4	1	44.706	2.499	PDB_exact_pair_aggregate	0.262800	20_30				0.991782	0.999828	-0.008046	0.0	0.004639	0.006670	0.595041	0.686883
SCF:0004593	AC:003879	A0A6J4B0S3	A0A6J4B125	A0A6J4B150	6ly5-assembly1.cif.gz	gt24	0	1	0	33.450	2.974	PDB_exact_pair_aggregate	0.427700	40_50				0.999926	0.999914	0.000012	1.0	0.041633	0.024127	0.518787	0.417987
SCF:0004594	AC:003879	A0A6J4B0S3	A0A6J4B125	A0A6J4B037	6ly5-assembly1.cif.gz	gt24	0	1	0	33.450	2.249	PDB_exact_pair_aggregate	0.398000	30_40				0.999900	0.999914	-0.000014	0.0	0.022063	0.024127	0.566055	0.417987
SCF:0004595	AC:003879	A0A6J4B0S3	A0A6J4B125	A0A6J4B0A4	6ly5-assembly1.cif.gz	gt24	0	1	0	33.450	2.429	same_assembly_bridge	0.391300	30_40				0.999909	0.999914	-0.000005	0.0	0.021858	0.024127	0.594175	0.417987
SCF:0004596	AC:003879	A0A6J4B125	A0A6J4B0S3	A0A6J4B0A4	6ly5-assembly1.cif.gz	gt24	0	1	0	33.450	2.611	same_assembly_bridge	0.445000	40_50				0.999893	0.999914	-0.000021	0.0	0.009417	0.024127	0.305259	0.417987
SCF:0004597	AC:003879	A0A6J4B125	A0A6J4B0S3	A0A6J4B499	6ly5-assembly1.cif.gz	gt24	0	1	0	33.450	2.227	PDB_exact_pair_aggregate	0.414400	40_50				0.999923	0.999914	0.000009	1.0	0.010761	0.024127	0.231466	0.417987
SCF:0004598	AC:003879	A0A6J4B125	A0A6J4B0S3	A0A6J4B7P8	6ly5-assembly1.cif.gz	gt24	0	1	0	33.450	2.211	PDB_exact_pair_aggregate	0.406600	40_50				0.999907	0.999914	-0.000007	0.0	0.005952	0.024127	0.247247	0.417987
SCF:0004599	AC:003881	P42677	O75822	P23396	6zvj-assembly1.cif.gz	gt24	0	3	1	39.017	2.861	PDB_exact_pair_aggregate	0.276900	20_30		O75822	G1TNM3	0.999939	0.999892	0.000047	1.0	0.904991	0.004516	0.787929	0.593479
SCF:0004600	AC:003881	P42677	O75822	P46782	6zvj-assembly1.cif.gz	gt24	0	3	1	39.017	3.295	PDB_exact_pair_aggregate	0.272700	20_30		O75822	P46782	0.999941	0.999892	0.000049	1.0	0.964430	0.004516	0.758481	0.593479
SCF:0004601	AC:003882	G0SBR7	G0S4E3	G0SFK8	5oql-assembly1.cif.gz	gt24	0	5	1	29.600	3.041	PDB_exact_pair_aggregate	0.299100	20_30				0.999939	0.996810	0.003129	1.0	0.919242	0.051378	0.720173	0.394314
SCF:0004602	AC:003883	Q2FXS8	Q2FW20	Q2FW11	8p2f-assembly1.cif.gz	gt24	0	10	1	58.570	2.536	PDB_exact_pair_aggregate	0.337100	30_40	Q2FXS8	Q2FW20	P42060	0.999919	0.999936	-0.000017	0.0	0.732012	0.650745	0.000044	0.846988
SCF:0004603	AC:003883	Q2FXS8	Q2FW20	P0A0H0	8p2f-assembly1.cif.gz	gt24	0	10	1	58.570	6.585	same_assembly_bridge	0.313300	30_40	Q2FXS8	Q2FW20	P21472	0.999898	0.999936	-0.000038	0.0	0.431988	0.650745	0.862448	0.846988
SCF:0004604	AC:003883	Q2FXS8	Q2FW20	Q2FXT0	8p2f-assembly1.cif.gz	gt24	0	10	1	58.570	1.963	PDB_exact_pair_aggregate	0.298500	20_30	Q2FXS8	Q2FW20		0.990952	0.999936	-0.008984	0.0	0.669792	0.650745	0.000012	0.846988
SCF:0004605	AC:003884	O51206	O51456	O51314	8fmw-assembly1.cif.gz	gt24	0	2	1	36.043	2.537	PDB_exact_pair_aggregate	0.313300	30_40				0.999939	0.999918	0.000021	1.0	0.258262	0.119031	0.872723	0.657406
SCF:0004606	AC:003885	G0S0D6	G0RYQ7	G0S4P8	9i78-assembly1.cif.gz	gt24	0	1	0	42.357	2.643	PDB_exact_pair_aggregate	0.308800	30_40				0.999928	0.033602	0.966326	1.0	0.880871	0.004185	0.378141	0.048237
SCF:0004607	AC:003886	P0A7J7	P36675	P0A7M2	7oj0-assembly1.cif.gz	gt24	0	3	1	36.400	2.369	PDB_exact_pair_aggregate	0.306100	30_40	P0A7J7			0.999944	0.999312	0.000632	1.0	0.799024	0.004173	0.724466	0.233630
SCF:0004608	AC:003887	A0A0U5ALU0	A0A0U5AP82	A0A660JMC7	8uu7-assembly1.cif.gz	gt24	0	7	1	12.123	2.307	PDB_exact_pair_aggregate	0.354800	30_40				0.999894	0.999942	-0.000048	0.0	0.627959	0.597499	0.661743	0.737675
SCF:0004609	AC:003887	A0A0U5ALU0	A0A0U5AP82	A0A0U5A6S7	8uu7-assembly1.cif.gz	gt24	0	7	1	12.123	3.292	PDB_exact_pair_aggregate	0.329100	30_40				0.999894	0.999942	-0.000048	0.0	0.589660	0.597499	0.000008	0.737675
SCF:0004610	AC:003887	A0A0U5AP82	A0A0U5ALU0	A0A0U4VSH7	8uu7-assembly1.cif.gz	gt24	0	7	1	12.123	2.733	PDB_exact_pair_aggregate	0.347500	30_40				0.999929	0.999942	-0.000013	0.0	0.821159	0.597499	0.825521	0.737675
SCF:0004611	AC:003887	A0A0U5AP82	A0A0U5ALU0	A0A0U5ADD0	8uu7-assembly1.cif.gz	gt24	0	7	1	12.123	3.318	PDB_exact_pair_aggregate	0.299200	20_30				0.999777	0.999942	-0.000165	0.0	0.385412	0.597499	0.881425	0.737675
SCF:0004612	AC:003889	A0A2I0BP34	W7JKG5	A0A2I0BU46	8g6e-assembly1.cif.gz	gt24	0	1	0	20.187	2.647	PDB_exact_pair_aggregate	0.351700	30_40				0.999896	0.999905	-0.000009	0.0	0.947972	0.954943	0.763186	0.697365
SCF:0004613	AC:003889	A0A2I0BP34	W7JKG5	W7KN95	8g6e-assembly1.cif.gz	gt24	0	1	0	20.187	3.635	PDB_exact_pair_aggregate	0.304600	30_40				0.999918	0.999905	0.000013	1.0	0.960616	0.954943	0.736788	0.697365
SCF:0004614	AC:003889	A0A2I0BP34	W7JKG5	A0A2I0BS43	8g6e-assembly1.cif.gz	gt24	0	1	0	20.187	2.554	same_assembly_bridge	0.264000	20_30				0.999922	0.999905	0.000017	1.0	0.904907	0.954943	0.733065	0.697365
SCF:0004615	AC:003889	W7JKG5	A0A2I0BP34	W7KN95	8g6e-assembly1.cif.gz	gt24	0	1	0	20.187	2.408	PDB_exact_pair_aggregate	0.396500	30_40				0.999804	0.999905	-0.000101	0.0	0.978678	0.954943	0.690240	0.697365
SCF:0004616	AC:003889	W7JKG5	A0A2I0BP34	A0A2I0BS43	8g6e-assembly1.cif.gz	gt24	0	1	0	20.187	3.178	same_assembly_bridge	0.345100	30_40				0.999862	0.999905	-0.000043	0.0	0.979728	0.954943	0.695260	0.697365
SCF:0004617	AC:003889	W7JKG5	A0A2I0BP34	W7K6A8	8g6e-assembly1.cif.gz	gt24	0	1	0	20.187	2.489	PDB_exact_pair_aggregate	0.251400	20_30				0.999728	0.999905	-0.000177	0.0	0.983689	0.954943	0.713674	0.697365
SCF:0004618	AC:003890	A0A3Q8IGI9	A0A504XJE6	A0A3S7X954	6az3-assembly1.cif.gz	gt24	0	1	0	13.511	3.165	PDB_exact_pair_aggregate	0.320000	30_40				0.999819	0.963660	0.036159	1.0	0.847512	0.114609	0.661278	0.204892
SCF:0004619	AC:003890	A0A3Q8IGI9	A0A504XJE6	A0A504XZK6	6az3-assembly1.cif.gz	gt24	0	1	0	13.511	2.882	PDB_exact_pair_aggregate	0.309500	30_40				0.999765	0.963660	0.036105	1.0	0.779585	0.114609	0.492825	0.204892
SCF:0004620	AC:003890	A0A3Q8IGI9	A0A504XJE6	A0A3S7X961	6az3-assembly1.cif.gz	gt24	0	1	0	13.511	3.089	PDB_exact_pair_aggregate	0.291100	20_30				0.999756	0.963660	0.036096	1.0	0.006320	0.114609	0.662195	0.204892
SCF:0004621	AC:003891	Q9CQC7	Q9CR21	Q9CQ54	6g2j-assembly1.cif.gz	gt24	0	26	1	8.243	2.399	PDB_exact_pair_aggregate	0.341800	30_40				0.999868	0.999753	0.000115	1.0	0.004373	0.004661	0.682586	0.749248
SCF:0004622	AC:003891	Q9CR21	Q9CQC7	Q3UIU2	6g2j-assembly1.cif.gz	gt24	0	26	1	8.243	1.994	PDB_exact_pair_aggregate	0.271600	20_30				0.999716	0.999753	-0.000037	0.0	0.004197	0.004661	0.660137	0.749248
SCF:0004623	AC:003894	B6VNN4	B6VNP3	B6VNP1	6j0n-assembly1.cif.gz	gt24	0	1	0	59.366	2.522	PDB_exact_pair_aggregate	0.389400	30_40				0.999681	0.999777	-0.000096	0.0	0.004197	0.004177	0.069306	0.463942
SCF:0004624	AC:003894	B6VNP3	B6VNN4	B6VNN3	6j0n-assembly1.cif.gz	gt24	0	1	0	59.366	3.081	same_assembly_bridge	0.309600	30_40				0.994501	0.999777	-0.005276	0.0	0.004176	0.004177	0.189149	0.463942
SCF:0004625	AC:003895	A0A640KJI7	A0A640KUX2	A0A640KBR2	8olu-assembly1.cif.gz	gt24	0	2	1	16.927	2.387	PDB_exact_pair_aggregate	0.302600	30_40				0.999792	0.999822	-0.000030	0.0	0.900306	0.738850	0.729492	0.757076
SCF:0004626	AC:003895	A0A640KJI7	A0A640KUX2	A0A640KZP5	8olu-assembly1.cif.gz	gt24	0	2	1	16.927	2.372	same_assembly_bridge	0.299000	20_30				0.999923	0.999822	0.000101	1.0	0.865675	0.738850	0.718416	0.757076
SCF:0004627	AC:003895	A0A640KJI7	A0A640KUX2	A0A640KBV2	8olu-assembly1.cif.gz	gt24	0	2	1	16.927	3.311	PDB_exact_pair_aggregate	0.267900	20_30				0.999845	0.999822	0.000023	1.0	0.907572	0.738850	0.738898	0.757076
SCF:0004628	AC:003895	A0A640KUX2	A0A640KJI7	A0A640KZP5	8olu-assembly1.cif.gz	gt24	0	2	1	16.927	2.678	same_assembly_bridge	0.368700	30_40				0.999899	0.999822	0.000077	1.0	0.944335	0.738850	0.766250	0.757076
SCF:0004629	AC:003895	A0A640KUX2	A0A640KJI7	A0A640KBV2	8olu-assembly1.cif.gz	gt24	0	2	1	16.927	2.539	PDB_exact_pair_aggregate	0.325600	30_40				0.999771	0.999822	-0.000051	0.0	0.926595	0.738850	0.764646	0.757076
SCF:0004630	AC:003895	A0A640KUX2	A0A640KJI7	A0A640KGL4	8olu-assembly1.cif.gz	gt24	0	2	1	16.927	2.534	PDB_exact_pair_aggregate	0.305300	30_40				0.999910	0.999822	0.000088	1.0	0.815366	0.738850	0.777203	0.757076
SCF:0004631	AC:003897	P49166	P47019	Q08004	7ug6-assembly1.cif.gz	gt24	0	4	1	43.695	3.579	PDB_exact_pair_aggregate	0.288300	20_30				0.999834	0.999432	0.000402	1.0	0.049966	0.009181	0.814542	0.078257
SCF:0004632	AC:003897	P49166	P47019	P36105	7ug6-assembly1.cif.gz	gt24	0	4	1	43.695	2.489	PDB_exact_pair_aggregate	0.281200	20_30				0.999929	0.999432	0.000497	1.0	0.817071	0.009181	0.000075	0.078257
SCF:0004633	AC:003898	Q9W380	Q9V3W2	Q9VTU2	8esz-assembly1.cif.gz	gt24	0	4	1	81.518	2.658	same_assembly_bridge	0.324100	30_40				0.999895	0.999801	0.000094	1.0	0.224168	0.004202	0.623757	0.546930
SCF:0004634	AC:003899	O51314	O51441	O51206	8fmw-assembly1.cif.gz	gt24	0	2	1	25.011	2.537	PDB_exact_pair_aggregate	0.282400	20_30				0.999939	0.999926	0.000013	1.0	0.258262	0.460544	0.872723	0.761352
SCF:0004635	AC:003899	O51314	O51441	O51447	8fmw-assembly1.cif.gz	gt24	0	2	1	25.011	2.351	PDB_exact_pair_aggregate	0.218800	20_30				0.999791	0.999926	-0.000135	0.0	0.831726	0.460544	0.812193	0.761352
SCF:0004636	AC:003899	O51441	O51314	O51206	8fmw-assembly1.cif.gz	gt24	0	2	1	25.011	3.704	PDB_exact_pair_aggregate	0.333300	30_40				0.999909	0.999926	-0.000017	0.0	0.560022	0.460544	0.000008	0.761352
SCF:0004637	AC:003900	G0S1Z0	G0SCS8	G0SF93	6rxy-assembly1.cif.gz	gt24	0	7	1	36.207	2.313	PDB_exact_pair_aggregate	0.308100	30_40				0.999865	0.993771	0.006094	1.0	0.004196	0.004186	0.640170	0.696029
SCF:0004638	AC:003904	P19404	O95169	Q9NX14	5xtd-assembly1.cif.gz	gt24	0	3	1	59.104	2.823	PDB_exact_pair_aggregate	0.372500	30_40				0.995272	0.999749	-0.004477	0.0	0.876884	0.982412	0.656555	0.580934
SCF:0004639	AC:003906	P12878	P21468	P21473	8r55-assembly1.cif.gz	gt24	0	21	1	20.784	2.943	PDB_exact_pair_aggregate	0.352900	30_40		P21468	Q2G2Q1	0.999936	0.999938	-0.000002	0.0	0.198689	0.370273	0.619438	0.614776
SCF:0004640	AC:003906	P12878	P21468	P21476	8r55-assembly1.cif.gz	gt24	0	21	1	20.784	2.391	PDB_exact_pair_aggregate	0.312500	30_40		P21468	A0QSD5	0.999894	0.999938	-0.000044	0.0	0.619135	0.370273	0.771643	0.614776
SCF:0004641	AC:003907	E1UWD7	E1UWE6	E1UWD9	9iho-assembly1.cif.gz	gt24	0	4	1	11.286	2.496	PDB_exact_pair_aggregate	0.311100	30_40				0.999675	0.999884	-0.000209	0.0	0.051462	0.006111	0.598423	0.667205
SCF:0004642	AC:003908	P0CX23	P0CX44	P05740	5jcs-assembly1.cif.gz	gt24	0	1	0	11.514	2.388	PDB_exact_pair_aggregate	0.357800	30_40				0.999612	0.999886	-0.000274	0.0	0.891222	0.160719	0.844853	0.801225
SCF:0004643	AC:003908	P0CX23	P0CX44	P38779	5jcs-assembly1.cif.gz	gt24	0	1	0	11.514	2.270	PDB_exact_pair_aggregate	0.346900	30_40			P38779	0.999362	0.999886	-0.000524	0.0	0.004179	0.160719	0.458596	0.801225
SCF:0004644	AC:003908	P0CX23	P0CX44	P41805	5jcs-assembly1.cif.gz	gt24	0	1	0	11.514	2.348	PDB_exact_pair_aggregate	0.315000	30_40				0.999766	0.999886	-0.000120	0.0	0.926592	0.160719	0.806798	0.801225
SCF:0004645	AC:003909	Q9D2R8	Q9D7N3	Q8BJZ4	7pnt-assembly1.cif.gz	gt24	0	4	1	19.971	3.192	same_assembly_bridge	0.300000	30_40				0.999726	0.999934	-0.000208	0.0	0.983317	0.907854	0.809232	0.792049
SCF:0004646	AC:003909	Q9D2R8	Q9D7N3	Q61733	7pnt-assembly1.cif.gz	gt24	0	4	1	19.971	2.881	PDB_exact_pair_aggregate	0.273700	20_30				0.999644	0.999934	-0.000290	0.0	0.005866	0.907854	0.856163	0.792049
SCF:0004647	AC:003911	A0T0P5	B8BVI1	B8BUU4	8iwh-assembly1.cif.gz	gt24	0	1	0	61.180	6.838	same_assembly_bridge	0.417100	40_50				0.999317	0.997561	0.001756	1.0	0.032141	0.134497	0.043449	0.047192
SCF:0004648	AC:003911	A0T0P5	B8BVI1	B8BVI4	8iwh-assembly1.cif.gz	gt24	0	1	0	61.180	2.404	PDB_exact_pair_aggregate	0.317800	30_40				0.999098	0.997561	0.001537	1.0	0.018769	0.134497	0.203560	0.047192
SCF:0004649	AC:003911	B8BVI1	A0T0P5	A0T0T1	8iwh-assembly1.cif.gz	gt24	0	1	0	61.180	3.551	PDB_exact_pair_aggregate	0.319100	30_40				0.999351	0.997561	0.001790	1.0	0.041905	0.134497	0.115718	0.047192
SCF:0004650	AC:003911	B8BVI1	A0T0P5	A0A8F5GHI6	8iwh-assembly1.cif.gz	gt24	0	1	0	61.180	4.944	PDB_exact_pair_aggregate	0.316500	30_40				0.999386	0.997561	0.001825	1.0	0.048266	0.134497	0.067831	0.047192
SCF:0004651	AC:003914	P05767	P0CT72	Q9USZ6	9axu-assembly1.cif.gz	gt24	0	4	1	25.933	3.259	PDB_exact_pair_aggregate	0.333300	30_40				0.999622	0.999819	-0.000197	0.0	0.004283	0.864542	0.000164	0.000008
SCF:0004652	AC:003915	P35679	Q10330	P78946	9axu-assembly1.cif.gz	gt24	0	5	1	41.413	3.013	PDB_exact_pair_aggregate	0.320800	30_40				0.999917	0.999924	-0.000007	0.0	0.881658	0.950472	0.614446	0.741492
SCF:0004653	AC:003915	P35679	Q10330	P79071	9axu-assembly1.cif.gz	gt24	0	5	1	41.413	2.766	PDB_exact_pair_aggregate	0.303300	30_40				0.999941	0.999924	0.000017	1.0	0.892501	0.950472	0.835069	0.741492
SCF:0004654	AC:003915	P35679	Q10330	O14069	9axu-assembly1.cif.gz	gt24	0	5	1	41.413	2.402	PDB_exact_pair_aggregate	0.397400	30_40				0.999929	0.999924	0.000005	1.0	0.782036	0.950472	0.819649	0.741492
SCF:0004655	AC:003915	Q10330	P35679	O94476	9axu-assembly1.cif.gz	gt24	0	5	1	41.413	2.952	PDB_exact_pair_aggregate	0.347600	30_40				0.997870	0.999924	-0.002054	0.0	0.011753	0.950472	0.111383	0.741492
SCF:0004656	AC:003915	Q10330	P35679	O13802	9axu-assembly1.cif.gz	gt24	0	5	1	41.413	4.930	PDB_exact_pair_aggregate	0.270300	20_30				0.999736	0.999924	-0.000188	0.0	0.004270	0.950472	0.399014	0.741492
SCF:0004657	AC:003917	A1B495	A1B4F3	A1B479	9g83-assembly1.cif.gz	gt24	0	4	1	17.971	2.661	PDB_exact_pair_aggregate	0.324200	30_40		A1B4F3		0.998169	0.994243	0.003926	1.0	0.004201	0.004238	0.550255	0.788724
SCF:0004658	AC:003917	A1B495	A1B4F3	A1B480	9g83-assembly1.cif.gz	gt24	0	4	1	17.971	2.451	PDB_exact_pair_aggregate	0.309200	30_40		A1B4F3		0.999481	0.994243	0.005238	1.0	0.004264	0.004238	0.733429	0.788724
SCF:0004659	AC:003918	A1B497	A1B3D7	A1B480	9gae-assembly1.cif.gz	gt24	0	4	1	12.978	2.669	PDB_exact_pair_aggregate	0.291400	20_30		A1B3D7		0.479177	0.025726	0.453451	1.0	0.010578	0.037803	0.717664	0.587245
SCF:0004660	AC:003919	P80373	Q5SLQ0	Q5SKU1	4wqf-assembly2.cif.gz	gt24	0	401	1	16.870	2.926	PDB_exact_pair_aggregate	0.400000	40_50	P80373	P62659		0.999890	0.999881	0.000009	1.0	0.716805	0.379858	0.793379	0.778635
SCF:0004661	AC:003919	P80373	Q5SLQ0	Q5SHN7	4wqf-assembly2.cif.gz	gt24	0	401	1	16.870	2.335	PDB_exact_pair_aggregate	0.333300	30_40	P80373	P62659	P21471	0.999907	0.999881	0.000026	1.0	0.506500	0.379858	0.790547	0.778635
SCF:0004662	AC:003919	Q5SLQ0	P80373	Q5SKU2	4wqf-assembly2.cif.gz	gt24	0	401	1	16.870	3.080	PDB_exact_pair_aggregate	0.281700	20_30	P62659	P80373	Q5SKU2	0.999914	0.999881	0.000033	1.0	0.781965	0.379858	0.820482	0.778635
SCF:0004663	AC:003921	A0A6P9FRJ5	A0A6P7E5N1	A0A6P3TFB2	9r03-assembly1.cif.gz	gt24	0	9	1	8.128	3.319	PDB_exact_pair_aggregate	0.353800	30_40				0.999729	0.999196	0.000533	1.0	0.004608	0.006160	0.645797	0.750940
SCF:0004664	AC:003922	P54999	Q12309	P39682	6exn-assembly1.cif.gz	gt24	0	14	1	41.164	2.471	PDB_exact_pair_aggregate	0.307900	30_40			P39682	0.984421	0.999915	-0.015494	0.0	0.004183	0.981584	0.711007	0.793677
SCF:0004665	AC:003922	P54999	Q12309	Q03776	6exn-assembly1.cif.gz	gt24	0	14	1	41.164	2.821	PDB_exact_pair_aggregate	0.290600	20_30			Q03776	0.002797	0.999915	-0.997118	0.0	0.027751	0.981584	0.568087	0.793677
SCF:0004666	AC:003922	P54999	Q12309	P33203	6exn-assembly1.cif.gz	gt24	0	14	1	41.164	2.838	PDB_exact_pair_aggregate	0.274100	20_30				0.992409	0.999915	-0.007506	0.0	0.004178	0.981584	0.679627	0.793677
SCF:0004667	AC:003924	A0A480JRW3	Q71K68	O79881	8zxz-assembly1.cif.gz	gt24	0	15	1	9.875	2.558	PDB_exact_pair_aggregate	0.303800	30_40				0.999946	0.999933	0.000013	1.0	0.092719	0.411784	0.611935	0.584899
SCF:0004668	AC:003924	A0A480JRW3	Q71K68	Q7IIB7	8zxz-assembly1.cif.gz	gt24	0	15	1	9.875	3.155	PDB_exact_pair_aggregate	0.296900	20_30				0.999947	0.999933	0.000014	1.0	0.039117	0.411784	0.620914	0.584899
SCF:0004669	AC:003924	Q71K68	A0A480JRW3	A0A8D1NRT6	8zxz-assembly1.cif.gz	gt24	0	15	1	9.875	2.209	PDB_exact_pair_aggregate	0.325000	30_40			A0A8D1NRT6	0.999515	0.999933	-0.000418	0.0	0.146525	0.411784	0.602894	0.584899
SCF:0004670	AC:003924	Q71K68	A0A480JRW3	A0A8D1FAG1	8zxz-assembly1.cif.gz	gt24	0	15	1	9.875	2.562	PDB_exact_pair_aggregate	0.284200	20_30				0.999775	0.999933	-0.000158	0.0	0.239029	0.411784	0.720797	0.584899
SCF:0004671	AC:003925	Q7S711	Q7S910	Q7SC44	6ywv-assembly1.cif.gz	gt24	0	3	1	61.099	2.524	PDB_exact_pair_aggregate	0.300900	30_40				0.999941	0.999910	0.000031	1.0	0.116893	0.826596	0.584307	0.721701
SCF:0004672	AC:003925	Q7S711	Q7S910	Q96U12	6ywv-assembly1.cif.gz	gt24	0	3	1	61.099	2.523	PDB_exact_pair_aggregate	0.250000	20_30				0.999931	0.999910	0.000021	1.0	0.469399	0.826596	0.509939	0.721701
SCF:0004673	AC:003925	Q7S910	Q7S711	Q1K6P0	6ywv-assembly1.cif.gz	gt24	0	3	1	61.099	3.417	PDB_exact_pair_aggregate	0.311500	30_40				0.999931	0.999910	0.000021	1.0	0.983552	0.826596	0.708620	0.721701
SCF:0004674	AC:003925	Q7S910	Q7S711	Q7RXV8	6ywv-assembly1.cif.gz	gt24	0	3	1	61.099	2.535	PDB_exact_pair_aggregate	0.307400	30_40				0.999904	0.999910	-0.000006	0.0	0.989211	0.826596	0.747692	0.721701
SCF:0004675	AC:003927	G1DJA2	G0S3Y7	G0S9I6	7zmb-assembly1.cif.gz	gt24	0	3	1	58.489	2.789	PDB_exact_pair_aggregate	0.330900	30_40				0.999702	0.999869	-0.000167	0.0	0.006144	0.004218	0.360624	0.103005
SCF:0004676	AC:003927	G1DJA2	G0S3Y7	G0S6J1	7zmb-assembly1.cif.gz	gt24	0	3	1	58.489	2.937	PDB_exact_pair_aggregate	0.242400	20_30				0.998119	0.999869	-0.001750	0.0	0.004177	0.004218	0.216247	0.103005
SCF:0004677	AC:003930	Q9CQL4	Q9D8P4	Q9D7N6	9e9c-assembly1.cif.gz	gt24	0	7	1	23.012	2.408	PDB_exact_pair_aggregate	0.295900	20_30				0.999933	0.999942	-0.000009	0.0	0.986210	0.152134	0.788230	0.851914
SCF:0004678	AC:003930	Q9D8P4	Q9CQL4	Q9CQL5	9e9c-assembly1.cif.gz	gt24	0	7	1	23.012	2.460	PDB_exact_pair_aggregate	0.303600	30_40				0.999941	0.999942	-0.000001	0.0	0.016852	0.152134	0.804887	0.851914
SCF:0004679	AC:003930	Q9D8P4	Q9CQL4	Q9H0U6	9e9c-assembly1.cif.gz	gt24	0	7	1	23.012	2.493	PDB_exact_pair_aggregate	0.292900	20_30				0.999937	0.999942	-0.000005	0.0	0.810097	0.152134	0.690120	0.851914
SCF:0004680	AC:003933	Q9XFT3	Q07473	P23321	9i4t-assembly1.cif.gz	gt24	0	1	0	73.011	2.830	PDB_exact_pair_aggregate	0.283400	20_30				0.322658	0.998875	-0.676217	0.0	0.004282	0.190058	0.216432	0.435239
SCF:0004681	AC:003934	Q5SHN5	P80380	P0A7K2	5ot7-assembly1.cif.gz	gt24	0	7	1	11.868	2.570	PDB_exact_pair_aggregate	0.289900	20_30		P80380		0.999851	0.999930	-0.000079	0.0	0.954541	0.004338	0.488519	0.618842
SCF:0004682	AC:003934	Q5SHN5	P80380	P60494	5ot7-assembly1.cif.gz	gt24	0	7	1	11.868	4.562	PDB_exact_pair_aggregate	0.283600	20_30		P80380		0.999936	0.999930	0.000006	1.0	0.949722	0.004338	0.854507	0.618842
