unified_triplet_id	evidence_route	negative_audit_label	negative_provisional_tier	structure_assembly_size_stratum	sequence_similarity_tier	sequence_identity_pct	min_tm	tmvec_proxy_score	negative_construct_or_isoform_scope_flag	ac_pair_key	ad_pair_key	sequence_complete	missing_roles	pilot_stratum	sampling_priority
CFPPI:LIT:001848172	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	92.800	0.9776		1	P42224|P52630	F1M9D6|P52630	1			
CFPPI:LIT:000272132	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	79.500	0.9846		1	P08069|P27348	P08069|P63103	1			
CFPPI:LIT:000491222	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	84.900	0.9208		1	Q16531|Q96SW2	P0CF65|Q16531	1			
CFPPI:LIT:000429758	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	85.300	0.8597		1	P19784|P67870	P67870|P68400	1			
CFPPI:LIT:000337872	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	82.400	0.8405		1	O35179|Q9JI12	O35179|Q62634	1			
CFPPI:LIT:001557010	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	74.700	0.9674		0	P10636|P63104	P10636|P61981	1			
CFPPI:LIT:000083031	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	45.700	0.8516		1	P24941|Q16543	P11802|Q16543	1			
CFPPI:LIT:001908862	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	80.200	0.9569		1	P12814|Q15942	P35609|Q15942	1			
CFPPI:LIT:001591584	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	68.000	0.9007		1	P92177|Q9H0B6	P63104|Q9H0B6	1			
CFPPI:LIT:001828370	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	48.500	0.8597		1	P08195|Q01650	P08195|Q9UPY5	1			
CFPPI:LIT:001782082	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	64.100	0.8469		0	P55957|Q07812	P70444|Q07812	1			
CFPPI:LIT:000574144	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	96.800	0.9484		1	P00533|P19174	P00533|P10686	1			
CFPPI:LIT:000624290	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	49.000	0.9416		1	P00747|P09104	P00747|Q48UF7	1			
CFPPI:LIT:000281107	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	79.500	0.9846		1	P04637|P27348	P04637|P63103	1			
CFPPI:LIT:000251816	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	81.000	0.8523		1	P01889|Q8NHL6	P17693|Q8NHL6	1			
CFPPI:LIT:000120155	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	55.800	0.8543		1	P24385|P38936	P30281|P38936	1			
CFPPI:LIT:001748580	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	31.800	0.8139		1	Q86VP6|Q9ZVH4	Q13616|Q86VP6	1			
CFPPI:LIT:001396413	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	38.200	0.8183		0	P05106|P08514	P05106|P06756	1			
CFPPI:LIT:000093587	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	42.800	0.8538		0	P11802|Q16667	P00546|Q16667	1			
CFPPI:LIT:000484481	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	95.100	0.9519		1	Q62406|Q9QUR7	Q13526|Q62406	1			
CFPPI:LIT:000455572	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	99.800	0.8728		1	P35222|P49768	P49768|Q02248	1			
CFPPI:LIT:001607316	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	91.800	0.9619		1	P16035|P50281	P16368|P50281	1			
CFPPI:LIT:001870331	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	69.400	0.8401		1	O60603|Q15399	O60603|Q9Y2C9	1			
CFPPI:LIT:000165098	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	58.500	0.9173		1	P61586|Q9UQB8	P63000|Q9UQB8	1			
CFPPI:LIT:000460760	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	99.800	0.8728		1	O15169|P35222	O15169|Q02248	1			
CFPPI:LIT:001682031	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	79.000	0.9432		1	P01111|P04049	A7U8D2|P04049	1			
CFPPI:LIT:001599088	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.900	0.8332		1	Q03164|Q6UXN9	P61964|Q03164	1			
CFPPI:LIT:001825536	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	76.200	0.8635		1	P02787|Q99376	P02786|P02787	1			
CFPPI:LIT:001673303	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	88.600	0.8273		0	P25963|Q04206	P25963|Q04207	1			
CFPPI:LIT:001047730	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	66.100	0.9292		1	O60749|Q9Y5X3	O60749|Q9UNH7	1			
CFPPI:LIT:001470105	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	58.500	0.9173		1	P61586|Q03135	P63000|Q03135	1			
CFPPI:LIT:000966411	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	75.700	0.8524		1	O15117|P12931	O15117|P06241	1			
CFPPI:LIT:000306484	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	70.000	0.8533		1	P12931|Q16543	P09769|Q16543	1			
CFPPI:LIT:000425417	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	99.400	0.9856		1	P49137|Q16539	P47811|P49137	1			
CFPPI:LIT:001359435	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	93.000	0.9528		1	P05067|P27797	P05067|P15253	1			
CFPPI:LIT:001062894	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	53.300	0.9264		0	P41220|P63096	P21279|P41220	1			
CFPPI:LIT:001818023	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	64.100	0.8469		1	P55957|Q96J02	P70444|Q96J02	1			
CFPPI:LIT:000424135	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	63.600	0.9209		1	P52564|Q16539	P52564|P53778	1			
CFPPI:LIT:000675332	protnegdb_literature_noninteraction	strict	entity_mapping_review		near_identical_ge90_mincov80	99.000	0.9287		1	P31749|Q9WV60	P31749|P49841	1			
CFPPI:LIT:001579483	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	42.800	0.9006		1	P06703|Q00987	P04271|Q00987	1			
CFPPI:LIT:000420861	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	92.100	0.9481		1	O95831|P09874	P09874|Q9Z0X1	1			
CFPPI:LIT:000514447	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	96.200	0.9517		1	O08689|Q13705	O14793|Q13705	1			
CFPPI:LIT:000720528	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	94.100	0.9775		1	P03372|P63000	P03372|P60763	1			
CFPPI:LIT:000336343	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	89.300	0.9349		1	P63151|Q96E09	Q00005|Q96E09	1			
CFPPI:LIT:001795806	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	97.400	0.8448		0	P10276|P19793	P10276|P28700	1			
CFPPI:LIT:001922625	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	81.800	0.9047		1	Q38997|Q944A6	P92958|Q944A6	1			
CFPPI:LIT:000097543	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	59.800	0.8765		0	P20248|Q00535	P20248|P24941	1			
CFPPI:LIT:001220670	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	90.300	0.9931		1	P01112|P09382	P01112|P11762	1			
CFPPI:LIT:000165519	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	70.300	0.9633		1	P63000|Q9UQB8	P60953|Q9UQB8	1			
CFPPI:LIT:000917599	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	89.300	0.8065		1	P48736|Q8WYR1	O02696|P48736	1			
CFPPI:LIT:000212598	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	70.300	0.9665		1	P60953|Q13576	P62999|Q13576	1			
CFPPI:LIT:000684778	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	98.700	0.9912		1	O75460|P11021	O75460|P07823	1			
CFPPI:LIT:000347163	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	99.000	0.9287		0	O35625|Q9WV60	O35625|P49841	1			
CFPPI:LIT:001056937	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	74.100	0.8588		1	Q32KD4|Q8NDV7	Q8NDV7|Q9UL18	1			
CFPPI:LIT:001568824	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	71.900	0.8599		1	P11226|P13497	O43897|P11226	1			
CFPPI:LIT:001459154	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	86.800	0.9423		1	P01116|P15056	P01111|P15056	1			
CFPPI:LIT:000997270	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	95.100	0.9937		1	P02730|P04406	P02730|P46406	1			
CFPPI:LIT:000774751	protnegdb_literature_noninteraction	strict	method_recovery		high_ge50_mincov70	59.600	0.8917		0	P39447|Q9Z261	O88551|P39447	1			
CFPPI:LIT:000610940	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		near_identical_ge90_mincov80	98.300	0.9656		1	O60573|Q04637	Q04637|Q8BMB3	1			
CFPPI:LIT:000996713	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	99.600	0.9123		1	P04406|Q8IUQ4	P04406|Q920M9	1			
CFPPI:LIT:000480867	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	49.100	0.8246		1	P47811|P53355	P27361|P53355	1			
CFPPI:LIT:000970134	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	99.400	0.9672		1	P06241|P10636	P10636|P39688	1			
CFPPI:LIT:001046314	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	86.700	0.9045		0	P07900|Q9BQI3	P08238|Q9BQI3	1			
CFPPI:LIT:001789607	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	30.700	0.6090		1	P10415|Q9JM54	Q07812|Q9JM54	1			
CFPPI:LIT:001377412	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	21.600	0.5053		1	P33993|Q13418	O75716|P33993	1			
CFPPI:LIT:000524892	protnegdb_literature_noninteraction	strict	positive_conflict_review		moderate_ge20_mincov40	25.000	0.6014		1	P14416|Q5T9L3	P29274|Q5T9L3	1			
CFPPI:LIT:000618723	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	35.100	0.5147		1	Q495A1|Q96NY8	Q495A1|Q9NQS3	1			
CFPPI:LIT:001725917	protnegdb_literature_noninteraction	strict	positive_conflict_review		moderate_ge20_mincov40	26.700	0.7276		1	Q07812|Q13794	Q13794|Q92843	1			
CFPPI:LIT:001779058	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	49.500	0.7098		1	Q07817|Q16611	P10415|Q16611	1			
CFPPI:LIT:000526523	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	30.800	0.7646		1	P01019|P35414	P01019|P50052	1			
CFPPI:LIT:001319391	protnegdb_literature_noninteraction	strict	method_recovery		high_ge50_mincov70	57.400	0.7622		1	P01308|P08069	P01308|P06213	1			
CFPPI:LIT:000431424	protnegdb_literature_noninteraction	strict	method_recovery		moderate_ge20_mincov40	30.000	0.5458		0	Q13616|Q8N461	Q13616|Q9NXK8	1			
CFPPI:LIT:001555252	protnegdb_literature_noninteraction	strict	entity_mapping_review		high_ge50_mincov70	86.500	0.5527		1	P10636|Q5S006	P10636|Q5S007	1			
CFPPI:LIT:001129757	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	34.800	0.6375		1	P49841|Q15078	Q00535|Q15078	1			
CFPPI:LIT:001105988	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	37.000	0.6129		1	Q86W24|Q9ULZ3	Q96P20|Q9ULZ3	1			
CFPPI:LIT:001607200	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	41.000	0.7264		1	P01033|P50281	P16368|P50281	1			
CFPPI:LIT:001721279	protnegdb_literature_noninteraction	strict	silver_candidate		homologous_ge30_mincov50	47.300	0.7406		1	Q13563|Q9UL62	P48995|Q13563	1			
CFPPI:LIT:000676371	protnegdb_literature_noninteraction	strict	positive_conflict_review		moderate_ge20_mincov40	23.300	0.5301		1	P31749|Q15418	P27361|Q15418	1			
CFPPI:LIT:001076545	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	62.000	0.6072		0	O15123|P35590	P35590|Q15389	1			
CFPPI:LIT:001114887	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	26.800	0.5041		1	P42081|Q9NZQ7	P33681|Q9NZQ7	1			
CFPPI:LIT:000017069	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	28.900	0.5883		1	Q07820|Q9HD36	Q07812|Q07820	1			
CFPPI:LIT:001925694	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	44.500	0.6157		1	Q42374|Q9S7P9	Q9S7P9|Q9ZSD4	1			
CFPPI:LIT:001243001	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	34.600	0.6827		0	O95817|P34932	O95817|P11142	1			
CFPPI:LIT:000507234	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	57.800	0.5788		1	P02749|P39039	P02749|P11226	1			
CFPPI:LIT:001726128	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	49.500	0.7098		1	Q07817|Q13794	P10415|Q13794	1			
CFPPI:LIT:001185536	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	35.300	0.7889		1	O00459|Q9JHG7	O00459|P42338	1			
CFPPI:LIT:001924795	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	47.900	0.7768		1	Q8VZS8|Q9FIF5	Q84MC7|Q9FIF5	1			
CFPPI:LIT:000604372	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	34.400	0.6697		0	P06730|Q04637	Q04637|Q8BMB3	1			
CFPPI:LIT:001280061	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	63.100	0.6197		1	P07900|P53041	P53041|Q58FF6	1			
CFPPI:LIT:000502934	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	49.400	0.6554		0	P02649|P35951	P02649|P98155	1			
CFPPI:LIT:000503896	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	28.200	0.5731		1	P21708|Q01986	P21708|Q16539	1			
CFPPI:LIT:000773760	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	71.600	0.5132		1	P40226|P40238	P40225|P40238	1			
CFPPI:LIT:000381359	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	36.800	0.6163		0	Q00609|Q9WUL5	Q00609|Q9EP73	1			
CFPPI:LIT:000415488	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	42.300	0.5341		1	P35969|P97953	P35916|P97953	1			
CFPPI:LIT:001430964	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	34.900	0.5318		1	O95259|Q12809	O95259|Q63472	1			
CFPPI:LIT:001177667	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	35.300	0.7649		1	P61769|Q30201	P30511|P61769	1			
CFPPI:LIT:001371235	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	28.200	0.6252		0	P05112|Q14627	P05112|P78552	1			
CFPPI:LIT:000166905	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	49.200	0.6308		0	Q12834|Q9UI95	Q9UI95|Q9UM11	1			
CFPPI:LIT:000084774	protnegdb_literature_noninteraction	strict	silver_candidate		homologous_ge30_mincov50	38.400	0.7732		1	P24941|P53396	P53396|Q8TDX7	1			
CFPPI:LIT:001439767	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	45.000	0.5112		0	P35968|P49765	P35968|Q9MYV3	1			
CFPPI:LIT:000348620	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	23.400	0.7110		1	O08734|P10417	P10417|Q07813	1			
CFPPI:LIT:001229780	protnegdb_literature_noninteraction	strict	method_recovery		moderate_ge20_mincov40	26.000	0.6749		1	P29475|P46196	P17612|P29475	1			
CFPPI:LIT:000684193	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	27.200	0.6379		1	P31749|Q14145	P31749|Q9P2J3	1			
CFPPI:LIT:000413699	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	85.100	0.6468		1	P78324|Q08722	O00241|Q08722	1			
CFPPI:LIT:001443412	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	35.000	0.7090		0	P15153|P52292	P52292|P62826	1			
CFPPI:LIT:000088938	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	31.600	0.5227		1	P31750|Q07912	Q07912|Q13177	1			
CFPPI:LIT:001752295	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	44.400	0.6896		1	P07225|P30530	P30530|Q14393	1			
CFPPI:LIT:001668122	protnegdb_literature_noninteraction	strict	positive_conflict_review		moderate_ge20_mincov40	61.800	0.5049		0	P19838|Q04864	P19838|Q04206	1			
CFPPI:LIT:001802733	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	48.700	0.7098		0	P10415|P55957	P55957|Q07817	1			
CFPPI:LIT:001828899	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	33.800	0.6711		1	P12644|Q04771	Q04771|Q9PVK1	1			
CFPPI:LIT:000478311	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	22.800	0.7883		0	P42224|Q9UNU6	P42224|Q06884	1			
CFPPI:LIT:000004592	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	85.500	0.7221		1	P18031|P19022	P10288|P18031	1			
CFPPI:LIT:001779357	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	32.600	0.6898		0	Q13323|Q16611	Q13323|Q92843	1			
CFPPI:LIT:000349524	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	28.000	0.7222		1	P70345|Q9JM54	Q07812|Q9JM54	1			
CFPPI:LIT:000542809	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	69.300	0.7394		1	P49769|Q61144	P49768|P49769	1			
CFPPI:LIT:001025429	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	35.300	0.7113		1	P37840|P47811	P11802|P37840	1			
CFPPI:LIT:000488956	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		near_identical_ge90_mincov80	99.800	0.7674		0	P37840|P63010	P37840|Q9DBG3	1			
CFPPI:LIT:000526789	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	31.000	0.7514		0	P01019|Q9WV08	P01019|P50052	1			
CFPPI:LIT:000018664	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	26.800	0.7307		1	O43521|Q92843	O43521|Q07813	1			
CFPPI:LIT:001175667	protnegdb_literature_noninteraction	strict	entity_mapping_review		high_ge50_mincov70	63.800	0.5020		0	P08603|Q06124	G3V9R2|Q06124	1			
CFPPI:LIT:001521911	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	60.400	0.7528		1	P84022|Q01082	O15198|Q01082	1			
CFPPI:LIT:000546679	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	59.300	0.5985		1	P54764|P98172	P29323|P98172	1			
CFPPI:LIT:000103912	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	35.000	0.5261		0	P40200|Q15223	P15151|P40200	1			
CFPPI:LIT:000611975	protnegdb_literature_noninteraction	strict	positive_conflict_review		homologous_ge30_mincov50	33.700	0.7872		0	P01009|P08246	P00760|P01009	1			
CFPPI:LIT:001719131	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	59.100	0.6499		1	P27986|P60484	O00459|P60484	1			
CFPPI:LIT:001760305	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	60.100	0.6232		0	Q13546|Q9QZL0	Q13546|Q9Y572	1			
CFPPI:LIT:001755910	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	34.900	0.6456		1	O14733|P04049	P04049|P36507	1			
CFPPI:LIT:000401267	protnegdb_literature_noninteraction	strict	positive_conflict_review		high_ge50_mincov70	67.500	0.6898		1	P35222|Q92793	P18824|Q92793	1			
CFPPI:LIT:001239496	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	34.200	0.6860		1	P01308|P34932	P01308|P0DMV8	1			
CFPPI:LIT:000318162	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	31.700	0.6382		1	P01106|Q15208	P01106|P31749	1			
CFPPI:LIT:001702702	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	25.200	0.5311		1	P15056|Q9UM11	P15056|Q9BZK7	1			
CFPPI:LIT:000811501	protnegdb_literature_noninteraction	strict	method_recovery		homologous_ge30_mincov50	32.600	0.7618		1	O14807|P46940	P46940|P62999	1			
CFPPI:LIT:001028498	protnegdb_literature_noninteraction	strict	entity_mapping_review		homologous_ge30_mincov50	31.000	0.6629		0	Q96B86|Q9UK05	P12643|Q96B86	1			
CFPPI:LIT:000802058	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	32.800	0.5561		0	P21781|P22455	O95750|P22455	1			
CFPPI:LIT:000895385	protnegdb_literature_noninteraction	strict	positive_conflict_review		near_identical_ge90_mincov80	96.100	0.6444		1	P35637|Q13148	P35637|Q921F2	1			
CFPPI:LIT:000343530	protnegdb_literature_noninteraction	broad	entity_mapping_review		near_identical_ge90_mincov80	96.600	0.5119		1	P02649|P12023	P02649|P05067	1			
CFPPI:LIT:001806470	protnegdb_literature_noninteraction	broad	positive_conflict_review		moderate_ge20_mincov40	28.200	0.6285		1	P21796|Q07817	P21796|Q16611	1			
CFPPI:LIT:001801935	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	44.000	0.5181		0	Q01201|Q04864	Q04206|Q04864	1			
CFPPI:LIT:000581383	protnegdb_literature_noninteraction	broad	positive_conflict_review		near_identical_ge90_mincov80	94.700	0.5778		1	P00533|P29353	P00533|Q5M824	1			
CFPPI:LIT:000786975	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	31.400	0.6168		1	Q8NB78|Q9UKL0	O60341|Q9UKL0	1			
CFPPI:LIT:000349476	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	31.400	0.6285		1	P10417|Q9JM54	Q07812|Q9JM54	1			
CFPPI:LIT:001735016	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	35.500	0.7459		1	P28482|P62136	P62136|Q00535	1			
CFPPI:LIT:000080349	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	48.000	0.5526		1	P31749|Q9Y6W5	P31749|Q9UPY6	1			
CFPPI:LIT:000415515	protnegdb_literature_noninteraction	broad	positive_conflict_review		high_ge50_mincov70	87.400	0.5684		1	P35917|P97953	P35916|P97953	1			
CFPPI:LIT:001748162	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	62.800	0.7096		1	Q05655|Q06187	Q04759|Q06187	1			
CFPPI:LIT:001102318	protnegdb_literature_noninteraction	strict	entity_mapping_review		moderate_ge20_mincov40	24.600	0.5128		1	P04150|P49841	P04150|P31749	1			
CFPPI:LIT:000211909	protnegdb_literature_noninteraction	broad	entity_mapping_review		moderate_ge20_mincov40	27.400	0.5223		1	P31749|Q13576	P36507|Q13576	1			
CFPPI:LIT:001069935	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	38.800	0.7868		1	P25106|P49682	P25106|P61073	1			
CFPPI:LIT:000770109	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		high_ge50_mincov70	64.900	0.5082		0	P70371|Q6PFX9	P54274|Q6PFX9	1			
CFPPI:LIT:000691001	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	44.600	0.5868		1	P22087|Q9Y2X3	O00567|P22087	1			
CFPPI:LIT:000335858	protnegdb_literature_noninteraction	strict	entity_mapping_review		near_identical_ge90_mincov80	92.700	0.7234		0	O08538|Q02858	O08538|Q02763	1			
CFPPI:LIT:001781837	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	49.500	0.7098		1	Q07812|Q07817	P10415|Q07812	1			
CFPPI:LIT:000800710	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	35.600	0.6553		1	P11362|P21781	P05230|P11362	1			
CFPPI:LIT:000762177	protnegdb_literature_noninteraction	broad	positive_conflict_review		homologous_ge30_mincov50	32.600	0.7517		1	P00734|P05546	P00734|P01008	1			
CFPPI:LIT:001124719	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		homologous_ge30_mincov50	32.100	0.6621		1	P49841|P53041	P50750|P53041	1			
CFPPI:LIT:001915751	protnegdb_literature_noninteraction	broad	scope_or_evidence_review		moderate_ge20_mincov40	31.000	0.5636		1	O94776|Q96DB2	O94776|Q13547	1			
CFPPI:LIT:001187473	protnegdb_literature_noninteraction	broad	entity_mapping_review		high_ge50_mincov70	85.500	0.6441		0	P04439|P43629	P04439|P43630	1			
CFPPI:LIT:000325618	protnegdb_literature_noninteraction	strict	method_recovery		moderate_ge20_mincov40	29.800	0.6337		1	Q16539|Q96P20	Q96P20|Q9ES74	1			
CFPPI:LIT:000845404	protnegdb_literature_noninteraction	broad	entity_mapping_review		homologous_ge30_mincov50	35.500	0.5161		1	Q7KRY6|Q86XL3	Q19848|Q86XL3	1			
