triplet_id	split	internal_dev	ac_id	anchor	c	d	fam_a	fam_c	fam_d	pdb_id	pdb_count	stratum	replicated_noncontact
SCF:0001529	train_eligible	1	AC:001316	Q24CL2	I7MG46	I7M6D6	Q24CL2	I7MG46	I7M6D6	8th8	2	11_24	1
SCF:0001530	train_eligible	0	AC:001317	P02359	P0A707	P0A7V3	P17291	Q5SKU2	P80372	9ss2	5	11_24	1
SCF:0001531	train_eligible	0	AC:001317	P02359	P0A707	P0A7V8	P17291	Q5SKU2	P80373	9ss2	5	11_24	1
SCF:0001532	train_eligible	0	AC:001317	P02359	P0A707	P40711	P17291	Q5SKU2	P40711	9ss2	5	11_24	1
SCF:0001534	train_eligible	0	AC:001321	F4J3N2	Q9SAJ3	F4KF14	F4J3N2	Q9SAJ3	F4KF14	8xkv	2	11_24	1
SCF:0001535	train_eligible	0	AC:001321	F4J3N2	Q9SAJ3	O22993	F4J3N2	Q9SAJ3	O22993	8xkv	2	11_24	1
SCF:0001536	train_eligible	0	AC:001322	A0A8D1GCS3	I3LGP4	Q7KZ85	A0A8D1GCS3	I3LGP4	Q7KZ85	9mlc	1	11_24	0
SCF:0001537	train_eligible	0	AC:001322	I3LGP4	A0A8D1GCS3	A0A287ADR4	I3LGP4	A0A8D1GCS3	A0A8D1GCS3	9mlc	1	11_24	0
SCF:0001538	train_eligible	0	AC:001322	I3LGP4	A0A8D1GCS3	A0A4X1VM56	I3LGP4	A0A8D1GCS3	Q9VEA5	9mlc	1	11_24	0
SCF:0001544	train_eligible	0	AC:001329	P48011	Q09177	P87123	P48011	Q09177	P87123	7aod	3	11_24	1
SCF:0001547	train_eligible	0	AC:001333	Q8DIN8	Q8DJZ6	Q8DIQ0	P32974	P12240	O19927	1s5l	64	11_24	1
SCF:0001548	train_eligible	0	AC:001333	Q8DIN8	Q8DJZ6	P59087	P32974	P12240	Q7DGD4	1s5l	64	11_24	1
SCF:0001549	train_eligible	0	AC:001333	Q8DJZ6	Q8DIN8	Q8DHA7	P12240	P32974	Q8DHA7	1s5l	64	11_24	1
SCF:0001550	train_eligible	0	AC:001334	O15212	Q99832	P50991	O15212	Q99832	P50991	6nrd	3	11_24	1
SCF:0001551	train_eligible	0	AC:001334	O15212	Q99832	P50990	O15212	Q99832	Q3ZCI9	6nrd	3	11_24	1
SCF:0001552	train_eligible	0	AC:001337	A0A341UET3	W5BFB7	W5I035	A0A341UET3	W5BFB7	W5I035	8r6f	1	11_24	0
SCF:0001553	train_eligible	1	AC:001337	A0A341UET3	W5BFB7	Q5XUU9	A0A341UET3	W5BFB7	W5I035	8r6f	1	11_24	0
SCF:0001554	train_eligible	0	AC:001337	A0A341UET3	W5BFB7	W5FPA7	A0A341UET3	W5BFB7	O15612	8r6f	1	11_24	0
SCF:0001555	train_eligible	0	AC:001339	A0A0M3KL13	P16002	A0A0M3KL11	A0A0M3KL13	P16002	A0A4V8GZZ4	6zoo	1	11_24	0
SCF:0001557	train_eligible	0	AC:001341	A4VE64	Q22MV2	I7MHB1	Q1HFW2	Q22MV2	I7MHB1	6zyw	1	11_24	0
SCF:0001558	train_eligible	0	AC:001341	Q22MV2	A4VE64	Q1HFW2	Q22MV2	Q1HFW2	Q1HFW2	6zyw	1	11_24	0
SCF:0001559	train_eligible	0	AC:001341	Q22MV2	A4VE64	W7XJB1	Q22MV2	Q1HFW2	W7XJB1	6zyw	1	11_24	0
SCF:0001560	train_eligible	0	AC:001341	Q22MV2	A4VE64	Q1HFV9	Q22MV2	Q1HFW2	Q24DI9	6zyw	1	11_24	0
SCF:0001561	train_eligible	0	AC:001342	Q13098	Q9UBF6	P62877	Q13098	P62877	P62877	9eg1	1	11_24	0
SCF:0001565	train_eligible	0	AC:001346	A0QSE0	A0QSP9	A0QS96	P0AG63	A0QSP9	P21472	6dzk	20	11_24	1
SCF:0001568	train_eligible	0	AC:001350	K4CYU9	A0A3Q7I5D6	A0A3Q7JDZ0	W5I035	A0A3Q7I5D6	A0A3Q7JDZ0	7qix	2	11_24	1
SCF:0001577	train_eligible	0	AC:001360	P18263	P11471	Q93VE0	P19054	P11471	A9RT62	9hei	2	11_24	1
SCF:0001578	train_eligible	0	AC:001360	P18263	P11471	A8HY43	P19054	P11471	A8HY43	9hei	2	11_24	1
SCF:0001579	train_eligible	1	AC:001366	A0A2K3DG79	A8IXD6	A8IL21	A0A2K3DG79	A8IXD6	A8IL21	7ekq	1	11_24	0
SCF:0001580	train_eligible	0	AC:001366	A0A2K3DG79	A8IXD6	A8IJ60	A0A2K3DG79	A8IXD6	A8IJ60	7ekq	1	11_24	0
SCF:0001581	train_eligible	0	AC:001366	A0A2K3DG79	A8IXD6	A8INX1	A0A2K3DG79	A8IXD6	A8INX1	7ekq	1	11_24	0
SCF:0001589	train_eligible	0	AC:001374	P07703	P47076	P20435	P07703	P47076	A0A4X1VEK9	7z0h	25	11_24	1
SCF:0001593	train_eligible	0	AC:001376	B8BRQ8	B5YM25	B8BU33	B8BRQ8	B5YM25	B8BU33	8zet	2	11_24	1
SCF:0001594	train_eligible	0	AC:001376	B8BRQ8	B5YM25	B8BYV4	B8BRQ8	B5YM25	B8BYV4	8zet	2	11_24	1
SCF:0001595	train_eligible	0	AC:001376	B8BRQ8	B5YM25	B8C770	B8BRQ8	B5YM25	B8C770	8zet	2	11_24	1
SCF:0001596	train_eligible	0	AC:001379	P40089	P47093	P53905	P40089	P47093	P53905	6aso	7	3_10	1
SCF:0001597	train_eligible	0	AC:001379	P40089	P47093	P57743	P40089	P47093	P57743	6aso	7	3_10	1
SCF:0001598	train_eligible	0	AC:001379	P47093	P40089	A6ZYX7	P47093	P40089	Q06406	6aso	7	3_10	1
SCF:0001599	train_eligible	0	AC:001379	P47093	P40089	Q06406	P47093	P40089	Q06406	6aso	7	3_10	1
SCF:0001600	train_eligible	0	AC:001379	P47093	P40089	P57743	P47093	P40089	P57743	6aso	7	3_10	1
SCF:0001613	train_eligible	0	AC:001389	P01857	P29460	G0YP42	P01867	P29460	G0YP42	3d85	1	3_10	0
SCF:0001614	train_eligible	0	AC:001389	P01857	P29460	P0DOX5	P01867	P29460	Q6N030	3d85	1	3_10	0
SCF:0001619	train_eligible	0	AC:001393	E3UIU5	M2XW22	M2X090	E3UIU5	M2XW22	M2X090	9kc5	1	11_24	0
SCF:0001624	train_eligible	0	AC:001396	A0A063XCG5	A0A063X8U6	A0A063XCP1	A0A063XCG5	A0A063X8U6	P0A0F8	9p4i	2	11_24	1
SCF:0001629	train_eligible	0	AC:001401	Q9BT73	P25789	P28066	Q9BT73	P23638	P28066	8tm3	2	11_24	1
SCF:0001630	train_eligible	0	AC:001401	Q9BT73	P25789	P25788	Q9BT73	P23638	P25788	8tm3	2	11_24	1
SCF:0001631	train_eligible	0	AC:001401	Q9BT73	P25789	P25786	Q9BT73	P23638	P25786	8tm3	2	11_24	1
SCF:0001634	train_eligible	0	AC:001404	Q2FW10	Q2FW12	Q2FW06	A0QSD5	P80372	A0A063X745	8byv	16	11_24	1
SCF:0001635	train_eligible	1	AC:001406	P29469	P54790	P50874	P29469	P54790	P50874	9bcx	5	11_24	1
SCF:0001636	train_eligible	0	AC:001406	P29469	P54790	P06243	P29469	P54790	P06243	9bcx	5	11_24	1
SCF:0001637	train_eligible	0	AC:001406	P29469	P54790	P54791	P29469	P54790	P54791	9bcx	5	11_24	1
SCF:0001638	train_eligible	0	AC:001406	P54790	P29469	P29496	P54790	P29469	P29496	9bcx	5	11_24	1
SCF:0001639	train_eligible	0	AC:001406	P54790	P29469	P24279	P54790	P29469	P24279	9bcx	5	11_24	1
SCF:0001640	train_eligible	0	AC:001406	P54790	P29469	P38132	P54790	P29469	P38132	9bcx	5	11_24	1
SCF:0001641	train_eligible	0	AC:001407	A0A1S4CKK0	A0A1S4CE74	A0A1S4D4H1	A0A1S4CKK0	A0A9R0JBX6	A0A1S4D4H1	8wa1	3	11_24	1
SCF:0001643	train_eligible	0	AC:001408	P52434	O15446	P05423	A0A8D1AQR7	O15446	P05423	7oba	1	11_24	0
SCF:0001644	train_eligible	0	AC:001408	P52434	O15446	Q9GZS1	A0A8D1AQR7	O15446	Q9GZS1	7oba	1	11_24	0
SCF:0001646	train_eligible	0	AC:001416	Q13619	Q96MF7	Q99627	Q13619	Q96MF7	Q99627	9lwl	2	3_10	1
SCF:0001647	train_eligible	0	AC:001416	Q13619	Q96MF7	Q7L5N1	Q13619	Q96MF7	Q7L5N1	9lwl	2	3_10	1
SCF:0001649	train_eligible	0	AC:001422	O14352	Q9UUI1	O42978	O14352	Q9UUI1	O42978	6ppp	4	3_10	1
SCF:0001650	train_eligible	1	AC:001422	O14352	Q9UUI1	O74499	O14352	Q9UUI1	O74499	6ppp	4	3_10	1
SCF:0001651	train_eligible	0	AC:001422	O14352	Q9UUI1	O74483	O14352	Q9UUI1	O74483	6ppp	4	3_10	1
SCF:0001652	train_eligible	0	AC:001422	Q9UUI1	O14352	Q9Y7M4	Q9UUI1	O14352	Q9Y7M4	6ppp	4	3_10	1
SCF:0001654	train_eligible	0	AC:001428	P62877	Q8WV22	Q96GG9	P62877	Q8WV22	Q96GG9	9lwi	3	3_10	1
SCF:0001655	train_eligible	0	AC:001431	Q5RKV6	Q9Y2L1	Q01780	Q5RKV6	Q9Y2L1	Q01780	6d6r	3	11_24	1
SCF:0001656	train_eligible	0	AC:001431	Q5RKV6	Q9Y2L1	Q9Y450	Q5RKV6	Q9Y2L1	Q9Y450	6d6r	3	11_24	1
SCF:0001657	train_eligible	0	AC:001431	Q9Y2L1	Q5RKV6	Q9NPD3	Q9Y2L1	Q5RKV6	Q9NPD3	6d6r	3	11_24	1
SCF:0001658	train_eligible	1	AC:001431	Q9Y2L1	Q5RKV6	Q15024	Q9Y2L1	Q5RKV6	Q15024	6d6r	3	11_24	1
SCF:0001659	train_eligible	0	AC:001432	Q2FW31	Q2FZ25	Q2FW18	Q50296	A0QVB8	P62399	7kwg	18	11_24	1
SCF:0001660	train_eligible	0	AC:001432	Q2FZ25	Q2FW31	Q2FW23	A0QVB8	Q50296	Q839E7	7kwg	18	11_24	1
SCF:0001661	train_eligible	0	AC:001432	Q2FZ25	Q2FW31	Q2FW20	A0QVB8	Q50296	Q2FW20	7kwg	18	11_24	1
SCF:0001662	train_eligible	0	AC:001432	Q2FZ25	Q2FW31	Q2FW21	A0QVB8	Q50296	A0A063X781	7kwg	18	11_24	1
SCF:0001664	train_eligible	0	AC:001437	A0A1S3YU01	A0AA96C3P8	A0A1S3ZSI0	A0A1S3YU01	A0AA96C3P8	A0A1S3ZSI0	8wa0	3	11_24	1
SCF:0001665	train_eligible	0	AC:001437	A0AA96C3P8	A0A1S3YU01	A0A1S3XP85	A0AA96C3P8	A0A1S3YU01	A0A1S3X2G3	8wa0	3	11_24	1
SCF:0001667	train_eligible	0	AC:001438	Q9NX08	Q9Y6G5	Q86X83	Q9NX08	Q9Y6G5	Q86X83	8f2r	3	3_10	1
SCF:0001668	train_eligible	0	AC:001438	Q9NX08	Q9Y6G5	Q9UBI1	Q9NX08	Q9Y6G5	Q9UBI1	8f2r	3	3_10	1
SCF:0001669	train_eligible	0	AC:001438	Q9Y6G5	Q9NX08	Q9P000	Q9Y6G5	Q9NX08	Q9P000	8f2r	3	3_10	1
SCF:0001670	train_eligible	0	AC:001438	Q9Y6G5	Q9NX08	Q9GZQ3	Q9Y6G5	Q9NX08	Q9GZQ3	8f2r	3	3_10	1
SCF:0001671	train_eligible	0	AC:001438	Q9Y6G5	Q9NX08	Q86X83	Q9Y6G5	Q9NX08	Q86X83	8f2r	3	3_10	1
SCF:0001673	train_eligible	0	AC:001444	A0A2K3DZD9	A8HUP3	A0A2K3DHV6	A0A2K3DZD9	A8HUP3	A0A2K3DHV6	8xks	1	11_24	0
SCF:0001674	train_eligible	0	AC:001444	A8HUP3	A0A2K3DZD9	A0A2K3DLF7	A8HUP3	A0A2K3DZD9	A0A2K3DLF7	8xks	1	11_24	0
SCF:0001676	train_eligible	0	AC:001446	P56767	Q9SYW8	Q01667	T1RIQ1	F2D0D5	A0A9R0J8B1	7wfe	2	11_24	1
SCF:0001677	train_eligible	1	AC:001446	P56767	Q9SYW8	Q9SA56	T1RIQ1	F2D0D5	A5Z2K3	7wfe	2	11_24	1
SCF:0001678	train_eligible	0	AC:001446	Q9SYW8	P56767	P56752	F2D0D5	T1RIQ1	P56752	7wfe	2	11_24	1
SCF:0001679	train_eligible	0	AC:001449	Q9NX55	Q9GZZ1	P41227	Q9NX55	Q9GZZ1	P41227	6pw9	2	3_10	1
SCF:0001680	train_eligible	0	AC:001450	P87306	Q9Y7N2	Q92399	P87306	Q9Y7N2	Q92399	5n9j	1	11_24	0
SCF:0001681	train_eligible	0	AC:001450	P87306	Q9Y7N2	O94376	P87306	Q9Y7N2	O94376	5n9j	1	11_24	0
SCF:0001682	train_eligible	1	AC:001450	Q9Y7N2	P87306	O60104	Q9Y7N2	P87306	O60104	5n9j	1	11_24	0
SCF:0001684	train_eligible	0	AC:001452	O32231	P21467	P21470	O32231	Q839E7	A0A1M6R974	8cdv	5	11_24	1
SCF:0001686	train_eligible	1	AC:001454	Q9CVB6	P61161	P68134	Q9CVB6	A7MB62	P68134	7aqk	1	11_24	0
SCF:0001691	train_eligible	0	AC:001461	Q9S7N7	Q949Q5	Q9SUI6	B6U534	B6SQZ7	A0A2K1JDR4	8j6z	1	11_24	0
SCF:0001692	train_eligible	0	AC:001461	Q9S7N7	Q949Q5	Q9SUI7	B6U534	B6SQZ7	A0A2K1JDR4	8j6z	1	11_24	0
SCF:0001693	train_eligible	0	AC:001463	Q22A67	I7MCM8	W7XJB1	Q22A67	Q1HFX0	W7XJB1	6zyw	1	11_24	0
SCF:0001694	train_eligible	0	AC:001463	Q22A67	I7MCM8	Q24DI9	Q22A67	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0001695	train_eligible	0	AC:001463	Q22A67	I7MCM8	Q1HFV9	Q22A67	Q1HFX0	Q24DI9	6zyw	1	11_24	0
SCF:0001697	train_eligible	0	AC:001465	P68315	P20637	P68439	P68315	A4GDH1	P68439	9fpy	1	11_24	0
SCF:0001698	train_eligible	0	AC:001465	P68315	P20637	P20979	P68315	A4GDH1	P20979	9fpy	1	11_24	0
SCF:0001699	train_eligible	0	AC:001465	P68315	P20637	P20635	P68315	A4GDH1	P20635	9fpy	1	11_24	0
SCF:0001700	train_eligible	0	AC:001466	O94376	Q9P6Q0	P87310	O94376	Q9P6Q0	P87310	5n9j	2	11_24	1
SCF:0001701	train_eligible	0	AC:001466	O94376	Q9P6Q0	O13964	O94376	Q9P6Q0	O13964	5n9j	2	11_24	1
SCF:0001702	train_eligible	0	AC:001466	Q9P6Q0	O94376	O13964	Q9P6Q0	O94376	O13964	5n9j	2	11_24	1
SCF:0001703	train_eligible	0	AC:001466	Q9P6Q0	O94376	O14010	Q9P6Q0	O94376	O14010	5n9j	2	11_24	1
SCF:0001707	train_eligible	1	AC:001469	A0QS96	A0QSG6	A0QV37	P21472	A0QSG6	A0QV37	8yp6	20	11_24	1
SCF:0001709	train_eligible	1	AC:001472	Q99627	Q13617	Q13616	Q99627	Q13617	Q13616	9efq	4	11_24	1
SCF:0001710	train_eligible	0	AC:001472	Q99627	Q13617	Q13619	Q99627	Q13617	Q13619	9efq	4	11_24	1
SCF:0001711	train_eligible	0	AC:001473	Q9USH1	O14198	Q9US45	Q9USH1	O14198	Q9US45	5n9j	3	11_24	1
SCF:0001712	train_eligible	0	AC:001474	Q9FLM8	O82504	Q9LK40	A0A4X1TRS6	O82504	Q9LK40	8xmc	4	11_24	1
SCF:0001713	train_eligible	0	AC:001475	Q9BS18	P51955	Q9UJX2	Q9BS18	P51955	Q9UJX2	6tm5	1	11_24	0
SCF:0001715	train_eligible	1	AC:001481	Q9VQY9	Q9XYU0	Q9XYU1	Q9VQY9	P33993	P25205	6raw	2	11_24	1
SCF:0001716	train_eligible	0	AC:001481	Q9VQY9	Q9XYU0	Q9VGW6	Q9VQY9	P33993	Q9VGW6	6raw	2	11_24	1
SCF:0001717	train_eligible	1	AC:001481	Q9VQY9	Q9XYU0	Q9V461	Q9VQY9	P33993	Q9V461	6raw	2	11_24	1
SCF:0001718	train_eligible	0	AC:001482	P46678	P47076	P13393	P46678	P47076	P13393	6eu0	9	11_24	1
SCF:0001719	train_eligible	0	AC:001483	P17987	P61758	O60925	Q32L40	P61758	O60925	6nr9	3	11_24	1
SCF:0001720	train_eligible	0	AC:001486	Q9W2V7	Q9XYU0	Q9XYU1	Q9W2V7	P33993	P25205	6ray	3	11_24	1
SCF:0001721	train_eligible	0	AC:001486	Q9W2V7	Q9XYU0	Q9VGW6	Q9W2V7	P33993	Q9VGW6	6ray	3	11_24	1
SCF:0001724	train_eligible	0	AC:001488	A0A4V8H000	A0A4V8GZZ8	A0A4V8GZZ9	A0A4V8H000	I0YPL4	A0A4V8GZZ9	6igz	1	11_24	0
SCF:0001727	train_eligible	0	AC:001490	A4VD15	Q24CL2	Q23S05	A4VD15	Q24CL2	Q23S05	8th8	2	11_24	1
SCF:0001728	train_eligible	0	AC:001490	Q24CL2	A4VD15	Q23S05	Q24CL2	A4VD15	Q23S05	8th8	2	11_24	1
SCF:0001730	train_eligible	0	AC:001492	Q38859	O82504	Q9LK40	Q38859	O82504	Q9LK40	8xmc	4	11_24	1
SCF:0001731	train_eligible	0	AC:001493	M2XWX3	E3UIU5	M2XR49	M2XWX3	E3UIU5	M2XR49	9kc5	1	11_24	0
SCF:0001732	train_eligible	1	AC:001496	A0QSG3	A0R102	A0QS96	Q2FW20	A0R102	P21472	6dzk	17	11_24	1
SCF:0001739	train_eligible	0	AC:001498	P09119	P47112	P54791	P09119	P47112	P54791	5v8f	2	11_24	1
SCF:0001740	train_eligible	0	AC:001498	P09119	P47112	P50874	P09119	P47112	P50874	5v8f	2	11_24	1
SCF:0001741	train_eligible	0	AC:001498	P47112	P09119	P50874	P47112	P09119	P50874	5v8f	2	11_24	1
SCF:0001742	train_eligible	0	AC:001498	P47112	P09119	P54791	P47112	P09119	P54791	5v8f	2	11_24	1
SCF:0001743	train_eligible	0	AC:001498	P47112	P09119	P54790	P47112	P09119	P54790	5v8f	2	11_24	1
SCF:0001750	train_eligible	0	AC:001505	Q9V1U8	P62010	Q9UZL4	Q9V1U8	A0A3B6SS17	Q9UZL4	6swd	7	11_24	1
SCF:0001760	train_eligible	1	AC:001510	P30153	Q5VSL9	Q9NVH2	P30153	Q5VSL9	Q9NVH2	7k36	1	3_10	0
SCF:0001761	train_eligible	0	AC:001510	P30153	Q5VSL9	Q9H0H0	P30153	Q5VSL9	Q9H0H0	7k36	1	3_10	0
SCF:0001762	train_eligible	0	AC:001513	Q6GMX4	Q8TCD0	S6B2B6	G0YP42	Q8TCD0	S6C4S0	6apd	1	11_24	0
SCF:0001763	train_eligible	1	AC:001514	P0A8T7	P0A9G4	P0ABS1	P0A8T7	P0A9G4	P0ABS1	7c17	4	3_10	1
SCF:0001765	train_eligible	0	AC:001515	O14352	Q9Y7M4	O74499	O14352	Q9Y7M4	O74499	6ppp	4	3_10	1
SCF:0001766	train_eligible	0	AC:001515	O14352	Q9Y7M4	O74483	O14352	Q9Y7M4	O74483	6ppp	4	3_10	1
SCF:0001767	train_eligible	0	AC:001515	Q9Y7M4	O14352	Q9UUI1	Q9Y7M4	O14352	Q9UUI1	6ppp	4	3_10	1
SCF:0001768	train_eligible	0	AC:001515	Q9Y7M4	O14352	O74483	Q9Y7M4	O14352	O74483	6ppp	4	3_10	1
SCF:0001769	train_eligible	0	AC:001515	Q9Y7M4	O14352	O94408	Q9Y7M4	O14352	P38203	6ppp	4	3_10	1
SCF:0001770	train_eligible	0	AC:001516	A0A2K3CXW8	A8J353	A8INX1	A0A2K3CXW8	A8J353	A8INX1	7ekq	2	11_24	1
SCF:0001771	train_eligible	1	AC:001516	A8J353	A0A2K3CXW8	A8IH07	A8J353	A0A2K3CXW8	A8IH07	7ekq	2	11_24	1
SCF:0001772	train_eligible	0	AC:001518	P87306	P87310	Q92399	P87306	P87310	Q92399	5n9j	1	11_24	0
SCF:0001773	train_eligible	0	AC:001518	P87306	P87310	O13964	P87306	P87310	O13964	5n9j	1	11_24	0
SCF:0001774	train_eligible	0	AC:001518	P87306	P87310	Q9P6Q0	P87306	P87310	Q9P6Q0	5n9j	1	11_24	0
SCF:0001775	train_eligible	0	AC:001518	P87310	P87306	O60104	P87310	P87306	O60104	5n9j	1	11_24	0
SCF:0001785	train_eligible	0	AC:001525	Q2FW06	Q2FW07	Q2FW18	A0A063X745	A0A063X8U6	P62399	6sj6	25	11_24	1
SCF:0001786	train_eligible	0	AC:001525	Q2FW07	Q2FW06	P60430	A0A063X8U6	A0A063X745	P60422	6sj6	25	11_24	1
SCF:0001787	train_eligible	0	AC:001526	P49368	Q9NQP4	O60925	Q3T0K2	Q9NQP4	O60925	6nrb	3	11_24	1
SCF:0001788	train_eligible	1	AC:001526	P49368	Q9NQP4	Q99471	Q3T0K2	Q9NQP4	Q99471	6nrb	3	11_24	1
SCF:0001789	train_eligible	0	AC:001526	P49368	Q9NQP4	O15212	Q3T0K2	Q9NQP4	O15212	6nrb	3	11_24	1
SCF:0001790	train_eligible	0	AC:001526	Q9NQP4	P49368	P50991	Q9NQP4	Q3T0K2	P50991	6nrb	3	11_24	1
SCF:0001791	train_eligible	0	AC:001529	Q12834	Q9UJX3	Q9UJX2	Q12834	Q9UJX3	Q9UJX2	6tlj	7	11_24	1
SCF:0001792	train_eligible	0	AC:001529	Q12834	Q9UJX3	Q13042	Q12834	Q9UJX3	Q13042	6tlj	7	11_24	1
SCF:0001793	train_eligible	0	AC:001529	Q12834	Q9UJX3	Q9UJX6	Q12834	Q9UJX3	Q9UJX6	6tlj	7	11_24	1
SCF:0001794	train_eligible	0	AC:001530	A0A0M3KL10	A0A0M3KL11	Q9S7N7	A0A0M3KL10	A0A4V8GZZ4	B6U534	4y28	1	11_24	0
SCF:0001797	train_eligible	0	AC:001534	A8J3C3	A8J353	A8INX1	A8J3C3	A8J353	A8INX1	7ekq	1	11_24	0
SCF:0001800	train_eligible	0	AC:001536	P0DOY9	Q5SLQ0	P80380	Q2FW20	P62659	P80380	5iwa	402	11_24	1
SCF:0001801	train_eligible	0	AC:001536	P0DOY9	Q5SLQ0	Q5SHN7	Q2FW20	P62659	P21471	5iwa	402	11_24	1
SCF:0001805	train_eligible	0	AC:001538	W8T6F0	C3SR52	C3SRY2	Q83D76	B7IA17	C3SRY2	9sx2	1	11_24	0
SCF:0001807	train_eligible	0	AC:001541	Q2G113	Q2G2Q4	Q2G2Q1	P21468	Q2G2Q4	Q2G2Q1	8byv	1	11_24	0
SCF:0001812	train_eligible	0	AC:001548	P0A7Z4	P0A9G4	P0AG44	P0A7Z4	P0A9G4	Q9RSJ5	7c17	4	3_10	1
SCF:0001815	train_eligible	0	AC:001550	A0A2K3CXW8	A8IS47	A8INX1	A0A2K3CXW8	A8IS47	A8INX1	7eko	2	11_24	1
SCF:0001816	train_eligible	0	AC:001550	A8IS47	A0A2K3CXW8	A8IH07	A8IS47	A0A2K3CXW8	A8IH07	7eko	2	11_24	1
SCF:0001817	train_eligible	0	AC:001550	A8IS47	A0A2K3CXW8	A8IJ60	A8IS47	A0A2K3CXW8	A8IJ60	7eko	2	11_24	1
SCF:0001818	train_eligible	0	AC:001550	A8IS47	A0A2K3CXW8	P42380	A8IS47	A0A2K3CXW8	P42380	7eko	2	11_24	1
SCF:0001822	train_eligible	0	AC:001558	P20248	Q13309	Q9UJX2	P20248	Q13309	Q9UJX2	7b5r	2	3_10	1
SCF:0001823	train_eligible	0	AC:001558	Q13309	P20248	Q13098	Q13309	P20248	Q13098	7b5r	2	3_10	1
SCF:0001824	train_eligible	0	AC:001559	Q9LK40	O81097	Q9M1A8	Q9LK40	Q9M1A8	Q9M1A8	8hyj	1	11_24	0
SCF:0001825	train_eligible	0	AC:001559	Q9LK40	O81097	Q9FJ98	Q9LK40	Q9M1A8	A0A4X1VEK9	8hyj	1	11_24	0
SCF:0001827	train_eligible	0	AC:001561	Q2FW11	Q2FW21	P0A0F8	P42060	A0A063X781	P0A0F8	5nrg	23	11_24	1
SCF:0001828	train_eligible	0	AC:001561	Q2FW11	Q2FW21	Q2FW13	P42060	A0A063X781	P0ADY7	5nrg	23	11_24	1
SCF:0001829	train_eligible	0	AC:001561	Q2FW11	Q2FW21	Q2FW18	P42060	A0A063X781	P62399	5nrg	23	11_24	1
SCF:0001830	train_eligible	0	AC:001561	Q2FW21	Q2FW11	Q2FW13	A0A063X781	P42060	P0ADY7	5nrg	23	11_24	1
SCF:0001831	train_eligible	0	AC:001561	Q2FW21	Q2FW11	Q2FW22	A0A063X781	P42060	Q2FW22	5nrg	23	11_24	1
SCF:0001833	train_eligible	0	AC:001564	P48240	P38801	P53256	P48240	P38801	P53256	6fsz	4	11_24	1
SCF:0001834	train_eligible	0	AC:001564	P48240	P38801	P53725	P48240	P38801	P53725	6fsz	4	11_24	1
SCF:0001835	train_eligible	0	AC:001565	I7LT80	I7MDA9	W7WX86	I7LT80	I7MDA9	W7WX86	8th8	2	11_24	1
SCF:0001836	train_eligible	0	AC:001565	I7MDA9	I7LT80	A4VD15	I7MDA9	I7LT80	A4VD15	8th8	2	11_24	1
SCF:0001837	train_eligible	0	AC:001565	I7MDA9	I7LT80	Q23YW7	I7MDA9	I7LT80	Q23YW7	8th8	2	11_24	1
SCF:0001838	train_eligible	0	AC:001565	I7MDA9	I7LT80	Q23S05	I7MDA9	I7LT80	Q23S05	8th8	2	11_24	1
SCF:0001841	train_eligible	0	AC:001568	Q9M1J2	O81097	Q9FJ98	Q9M1J2	Q9M1A8	A0A4X1VEK9	8hyj	1	11_24	0
SCF:0001844	train_eligible	0	AC:001575	I7LWE3	Q24C31	Q23YW7	I7LWE3	Q24C31	Q23YW7	8th8	2	11_24	1
SCF:0001845	train_eligible	0	AC:001575	I7LWE3	Q24C31	Q24DJ0	I7LWE3	Q24C31	Q24DJ0	8th8	2	11_24	1
SCF:0001846	train_eligible	0	AC:001575	I7LWE3	Q24C31	I7LT80	I7LWE3	Q24C31	I7LT80	8th8	2	11_24	1
SCF:0001847	train_eligible	0	AC:001575	Q24C31	I7LWE3	Q229S1	Q24C31	I7LWE3	Q229S1	8th8	2	11_24	1
SCF:0001848	train_eligible	0	AC:001576	A8HUP3	A0A2K3DLI2	A0A2K3DQ46	A8HUP3	A0A2K3DLI2	A0A2K3DQ46	8xks	3	11_24	1
SCF:0001856	train_eligible	0	AC:001590	Q9UJW0	P61163	P60709	Q9UJW0	F2Z5G5	P68134	9b85	2	11_24	1
SCF:0001857	train_eligible	0	AC:001590	Q9UJW0	P61163	Q9NZ32	Q9UJW0	F2Z5G5	Q9NZ32	9b85	2	11_24	1
SCF:0001858	train_eligible	0	AC:001592	P59763	A0A2K3DWM2	A8I846	P12240	A0A2K3DWM2	A8I846	8kde	1	11_24	0
SCF:0001862	train_eligible	0	AC:001596	Q94AQ8	P26288	P56752	Q94AQ8	P26288	P56752	7wff	1	11_24	0
SCF:0001863	train_eligible	0	AC:001598	A0A4V8GZZ2	A0A4V8GZZ9	A0A4V8GZZ8	A0T0M8	A0A4V8GZZ9	I0YPL4	6igz	3	11_24	1
SCF:0001864	train_eligible	0	AC:001598	A0A4V8GZZ9	A0A4V8GZZ2	A0A4V8H003	A0A4V8GZZ9	A0T0M8	T1RIQ1	6igz	3	11_24	1
SCF:0001866	train_eligible	0	AC:001602	Q6NLH0	Q39212	Q39211	P36954	Q39212	Q39212	8hyj	1	11_24	0
SCF:0001867	train_eligible	0	AC:001603	Q8N140	Q96MF7	Q8WV22	Q8N140	Q96MF7	Q8WV22	9lwj	2	3_10	1
