triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0001559	AC:001341	Q22MV2	A4VE64	W7XJB1	6zyw-assembly1.cif.gz	11_24	1	1	0	8.251	2.709	PDB_exact_pair_aggregate	0.3659	30_40	Q22MV2	Q1HFW2	W7XJB1	0.990347	0.099833	0.890514	1.0	0.004174	0.004179	0.174015	0.360184
SCF:0001560	AC:001341	Q22MV2	A4VE64	Q1HFV9	6zyw-assembly1.cif.gz	11_24	1	1	0	8.251	4.845	PDB_exact_pair_aggregate	0.3625	30_40	Q22MV2	Q1HFW2	Q24DI9	0.025082	0.099833	-0.074751	0.0	0.004175	0.004179	0.174022	0.360184
SCF:0001561	AC:001342	Q13098	Q9UBF6	P62877	9eg1-assembly1.cif.gz	11_24	1	1	0	36.653	3.257	PDB_exact_pair_aggregate	0.5269	ge50	Q13098	P62877	P62877	0.999238	0.922231	0.077007	1.0	0.546484	0.004181	0.66552	0.663039
SCF:0001562	AC:001343	A0QVB8	A0QZ86	A0QSD7	8wi9-assembly1.cif.gz	11_24	1	4	1	23.634	2.59	PDB_exact_pair_aggregate	0.2797	20_30	A0QVB8	A0QZ86	P80372	0.999924	0.988776	0.011148	1.0	0.904034	0.007567	0.879227	0.499431
SCF:0001563	AC:001343	A0QVB8	A0QZ86	A0QSD2	8wi9-assembly1.cif.gz	11_24	1	4	1	23.634	3.527	PDB_exact_pair_aggregate	0.2652	20_30	A0QVB8	A0QZ86	A0QSD2	0.999849	0.988776	0.011073	1.0	0.8776	0.007567	0.854917	0.499431
SCF:0001564	AC:001344	Q980L5	Q980Q9	Q7LXK4	3hkz-assembly1.cif.gz	11_24	1	1	0	31.713	2.627	PDB_exact_pair_aggregate	0.3968	30_40	Q980L5	B8YB60	Q7LXK4	0.999162	0.022083	0.977079	1.0	0.004198	0.004179	0.629977	0.336074
SCF:0001565	AC:001346	A0QSE0	A0QSP9	A0QS96	6dzk-assembly1.cif.gz	11_24	1	20	1	24.714	2.321	PDB_exact_pair_aggregate	0.297	20_30	P0AG63	A0QSP9	P21472	0.99989	0.999931	-4.1e-05	0.0	0.267842	0.672811	0.780734	0.677415
SCF:0001566	AC:001346	A0QSP9	A0QSE0	A0QSD0	6dzk-assembly1.cif.gz	11_24	1	20	1	24.714	2.346	PDB_exact_pair_aggregate	0.3333	30_40	A0QSP9	P0AG63	P21471	0.999927	0.999931	-4e-06	0.0	0.902859	0.672811	0.724352	0.677415
SCF:0001567	AC:001346	A0QSP9	A0QSE0	A0A7I7K4Z0	6dzk-assembly1.cif.gz	11_24	1	20	1	24.714	3.15	PDB_exact_pair_aggregate	0.3333	30_40	A0QSP9	P0AG63	P21471	0.999927	0.999931	-4e-06	0.0	0.902859	0.672811	0.724352	0.677415
SCF:0001568	AC:001350	K4CYU9	A0A3Q7I5D6	A0A3Q7JDZ0	7qix-assembly1.cif.gz	11_24	1	2	1	43.134	2.653	PDB_exact_pair_aggregate	0.2959	20_30	W5I035	A0A3Q7I5D6	A0A3Q7JDZ0	0.999936	0.99995	-1.4e-05	0.0	0.953158	0.705533	0.78751	0.76974
SCF:0001569	AC:001352	Q4FZW5	Q7ZX96	A2RV69	7vci-assembly1.cif.gz	11_24	1	2	1	8.185	0.656	PDB_exact_pair_aggregate	0.3184	30_40	Q6GNF1	Q7ZX96	A2RV69	0.999915	0.999908	7e-06	1.0	0.004187	0.004177	0.655887	0.721625
SCF:0001570	AC:001352	Q4FZW5	Q7ZX96	A0A1L8H1I9	7vci-assembly1.cif.gz	11_24	1	2	1	8.185	0.646	PDB_exact_pair_aggregate	0.2782	20_30	Q6GNF1	Q7ZX96	A0A1L8H1I9	0.999665	0.999908	-0.000243	0.0	0.004183	0.004177	0.747179	0.721625
SCF:0001571	AC:001352	Q7ZX96	Q4FZW5	Q7ZYJ8	7vci-assembly1.cif.gz	11_24	1	2	1	8.185	2.421	PDB_exact_pair_aggregate	0.3958	30_40	Q7ZX96	Q6GNF1	Q7ZYJ8	0.999935	0.999908	2.7e-05	1.0	0.004177	0.004177	0.689213	0.721625
SCF:0001572	AC:001352	Q7ZX96	Q4FZW5	Q6GNX0	7vci-assembly1.cif.gz	11_24	1	2	1	8.185	3.083	PDB_exact_pair_aggregate	0.3889	30_40	Q7ZX96	Q6GNF1	Q7ZYJ8	0.999935	0.999908	2.7e-05	1.0	0.004177	0.004177	0.700039	0.721625
SCF:0001573	AC:001353	Q39615	A8ITV3	Q05093	7zq9-assembly1.cif.gz	11_24	1	7	1	25.672	3.333	PDB_exact_pair_aggregate	0.4915	40_50	A5Z2K3	A8ITV3	Q7DM26	0.999502	0.999049	0.000453	1.0	0.004725	0.004187	0.035385	0.129852
SCF:0001574	AC:001354	A0AAN0Y103	A0AAN0Y004	A0AAN0Y0L1	9h90-assembly1.cif.gz	11_24	1	1	0	34.988	3.226	PDB_exact_pair_aggregate	0.2875	20_30	C3SRY2	Q50296	P0AG59	0.999911	0.999948	-3.7e-05	0.0	0.366169	0.790897	0.497216	0.000208
SCF:0001575	AC:001355	P9WPV7	P9WPV1	P9WPV5	8j0t-assembly1.cif.gz	11_24	1	2	1	11.281	2.309	PDB_exact_pair_aggregate	0.2636	20_30	P9WPV7	P9WPV1	A0R204	0.999589	0.997322	0.002267	1.0	0.004358	0.004326	0.57461	0.498703
SCF:0001576	AC:001359	F2QMI1	F2QX94	C4R3P8	7xn7-assembly1.cif.gz	11_24	1	1	0	64.298	2.204	PDB_exact_pair_aggregate	1.0	ge50	P40422	Q09191	Q09191	0.999916	0.999873	4.3e-05	1.0	0.023027	0.023027	0.346253	0.346253
SCF:0001577	AC:001360	P18263	P11471	Q93VE0	9hei-assembly1.cif.gz	11_24	1	2	1	11.38	2.939	PDB_exact_pair_aggregate	0.3476	30_40	P19054	P11471	A9RT62	0.789918	0.963537	-0.173619	0.0	0.941074	0.004395	0.624047	0.142494
SCF:0001578	AC:001360	P18263	P11471	A8HY43	9hei-assembly1.cif.gz	11_24	1	2	1	11.38	2.854	PDB_exact_pair_aggregate	0.4231	40_50	P19054	P11471	A8HY43	0.105397	0.963537	-0.85814	0.0	0.004176	0.004395	0.205483	0.142494
SCF:0001579	AC:001366	A0A2K3DG79	A8IXD6	A8IL21	7ekq-assembly1.cif.gz	11_24	1	1	0	35.053	3.35	same_assembly_bridge	0.4021	40_50	A0A2K3DG79	A8IXD6	A8IL21	0.380722	0.520405	-0.139683	0.0	0.953715	0.004185	0.488862	0.197501
SCF:0001580	AC:001366	A0A2K3DG79	A8IXD6	A8IJ60	7ekq-assembly1.cif.gz	11_24	1	1	0	35.053	2.494	PDB_exact_pair_aggregate	0.3632	30_40	A0A2K3DG79	A8IXD6	A8IJ60	0.13096	0.520405	-0.389445	0.0	0.964245	0.004185	0.675007	0.197501
SCF:0001581	AC:001366	A0A2K3DG79	A8IXD6	A8INX1	7ekq-assembly1.cif.gz	11_24	1	1	0	35.053	4.667	PDB_exact_pair_aggregate	0.3111	30_40	A0A2K3DG79	A8IXD6	A8INX1	0.158685	0.520405	-0.36172	0.0	0.944416	0.004185	0.55275	0.197501
SCF:0001582	AC:001367	I0YQ45	I0Z687	I0YQ46	9kqq-assembly1.cif.gz	11_24	1	2	1	10.279	2.842	same_assembly_bridge	0.306	30_40	Q7DM26	A8IL32	Q84Y02	0.999933	0.977852	0.022081	1.0	0.045745	0.117061	0.74158	0.674956
SCF:0001583	AC:001367	I0Z687	I0YQ45	I0YQ46	9kqq-assembly1.cif.gz	11_24	1	2	1	10.279	3.048	same_assembly_bridge	0.5631	ge50	A8IL32	Q7DM26	Q84Y02	0.999535	0.977852	0.021683	1.0	0.935304	0.117061	0.694358	0.674956
SCF:0001584	AC:001367	I0Z687	I0YQ45	I0YP76	9kqq-assembly1.cif.gz	11_24	1	2	1	10.279	2.802	PDB_exact_pair_aggregate	0.4743	40_50	A8IL32	Q7DM26	A0A4V8H004	0.9965	0.977852	0.018648	1.0	0.004298	0.117061	0.449762	0.674956
SCF:0001585	AC:001368	O15612	A0A175JJM9	C4M549	9v27-assembly1.cif.gz	11_24	1	6	1	44.785	2.288	PDB_exact_pair_aggregate	0.2708	20_30	O15612	W5I035	C4M549	0.999943	0.999943	0.0	0.5	0.891368	0.411832	0.577093	0.83326
SCF:0001586	AC:001370	Q9H6D7	Q9NVX0	Q96CS2	7sqk-assembly1.cif.gz	3_10	1	1	0	112.392	2.393	PDB_exact_pair_aggregate	0.2857	20_30	Q9H6D7	Q9NVX0	Q96CS2	0.999941	0.999929	1.2e-05	1.0	0.004193	0.004205	0.692689	0.769757
SCF:0001587	AC:001371	A0A1S3YPU3	A0AA96C3P8	A0A1S3ZSI0	8wa0-assembly1.cif.gz	11_24	1	3	1	26.853	2.405	same_assembly_bridge	0.2629	20_30	A0A9R0K7U8	A0AA96C3P8	A0A1S3ZSI0	0.029529	0.999153	-0.969624	0.0	0.004178	0.016854	0.547554	0.637296
SCF:0001588	AC:001372	B2GUV5	Q6P503	Q6PCU2	7uzk-assembly1.cif.gz	11_24	1	6	1	19.77	2.579	PDB_exact_pair_aggregate	0.2583	20_30	B2GUV5	Q6P503	Q6PCU2	0.999881	0.999445	0.000436	1.0	0.004265	0.004177	0.739007	0.066931
SCF:0001589	AC:001374	P07703	P47076	P20435	7z0h-assembly1.cif.gz	11_24	1	25	1	33.593	2.377	PDB_exact_pair_aggregate	0.2258	20_30	P07703	P47076	A0A4X1VEK9	0.999919	0.999944	-2.5e-05	0.0	0.004205	0.004177	0.400874	0.661095
SCF:0001590	AC:001375	A0A287AEW0	Q06AT5	Q06AT4	8jj5-assembly1.cif.gz	3_10	1	1	0	13.171	2.658	same_assembly_bridge	0.4286	40_50	A0A287AEW0	Q06AT5	Q06AT4	0.999463	0.999227	0.000236	1.0	0.004174	0.004173	0.143153	0.114925
SCF:0001591	AC:001375	Q06AT5	A0A287AEW0	A0A8D2A9I1	8jj5-assembly1.cif.gz	3_10	1	1	0	13.171	2.644	PDB_exact_pair_aggregate	0.3176	30_40	Q06AT5	A0A287AEW0	A0A8D2A9I1	0.997263	0.999227	-0.001964	0.0	0.004173	0.004173	0.333807	0.114925
SCF:0001592	AC:001376	B5YM25	B8BRQ8	B8CEQ3	8zet-assembly1.cif.gz	11_24	1	2	1	35.029	2.554	PDB_exact_pair_aggregate	0.3393	30_40	B5YM25	B8BRQ8	B8CEQ3	0.999924	0.999724	0.0002	1.0	0.004924	0.004198	0.201223	0.002169
SCF:0001593	AC:001376	B8BRQ8	B5YM25	B8BU33	8zet-assembly1.cif.gz	11_24	1	2	1	35.029	3.094	PDB_exact_pair_aggregate	0.4229	40_50	B8BRQ8	B5YM25	B8BU33	0.999521	0.999724	-0.000203	0.0	0.004626	0.004198	0.435752	0.002169
SCF:0001594	AC:001376	B8BRQ8	B5YM25	B8BYV4	8zet-assembly1.cif.gz	11_24	1	2	1	35.029	2.771	PDB_exact_pair_aggregate	0.4217	40_50	B8BRQ8	B5YM25	B8BYV4	0.999593	0.999724	-0.000131	0.0	0.004302	0.004198	0.612664	0.002169
SCF:0001595	AC:001376	B8BRQ8	B5YM25	B8C770	8zet-assembly1.cif.gz	11_24	1	2	1	35.029	2.726	same_assembly_bridge	0.3571	30_40	B8BRQ8	B5YM25	B8C770	0.999608	0.999724	-0.000116	0.0	0.004322	0.004198	0.441489	0.002169
SCF:0001596	AC:001379	P40089	P47093	P53905	6aso-assembly1.cif.gz	3_10	1	7	1	8.042	2.176	PDB_exact_pair_aggregate	0.3188	30_40	P40089	P47093	P53905	0.999858	0.999851	7e-06	1.0	0.842128	0.8491	0.758253	0.67037
SCF:0001597	AC:001379	P40089	P47093	P57743	6aso-assembly1.cif.gz	3_10	1	7	1	8.042	4.868	PDB_exact_pair_aggregate	0.2877	20_30	P40089	P47093	P57743	0.999918	0.999851	6.7e-05	1.0	0.878646	0.8491	0.719544	0.67037
SCF:0001598	AC:001379	P47093	P40089	A6ZYX7	6aso-assembly1.cif.gz	3_10	1	7	1	8.042	3.008	same_assembly_bridge	0.3667	30_40	P47093	P40089	Q06406	0.999912	0.999851	6.1e-05	1.0	0.915594	0.8491	0.744929	0.67037
SCF:0001599	AC:001379	P47093	P40089	Q06406	6aso-assembly1.cif.gz	3_10	1	7	1	8.042	2.539	PDB_exact_pair_aggregate	0.3667	30_40	P47093	P40089	Q06406	0.999912	0.999851	6.1e-05	1.0	0.915594	0.8491	0.744929	0.67037
SCF:0001600	AC:001379	P47093	P40089	P57743	6aso-assembly1.cif.gz	3_10	1	7	1	8.042	2.233	PDB_exact_pair_aggregate	0.3158	30_40	P47093	P40089	P57743	0.99993	0.999851	7.9e-05	1.0	0.795255	0.8491	0.709552	0.67037
SCF:0001601	AC:001380	A0A4V8H006	A0A4V8GZZ8	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	33.567	2.883	PDB_exact_pair_aggregate	0.4222	40_50	A5Z2K3	I0YPL4	Q75VY8	0.998691	0.998063	0.000628	1.0	0.887644	0.004187	0.078867	0.084502
SCF:0001602	AC:001382	P39286	P0A7R5	P0A7R9	2ykr-assembly1.cif.gz	11_24	1	3	1	21.26	1.355	PDB_exact_pair_aggregate	0.3171	30_40	P39286	P21471	Q50296	0.999675	0.998747	0.000928	1.0	0.486795	0.44299	0.644266	0.784248
SCF:0001603	AC:001384	W8SUD1	A0A2P6U4K1	A0A2P6TZ50	7a4p-assembly1.cif.gz	11_24	1	3	1	38.544	3.394	PDB_exact_pair_aggregate	0.4932	40_50	Q55329	Q75VY8	Q84Y02	0.999761	0.949152	0.050609	1.0	0.034855	0.066094	0.690387	0.65973
SCF:0001604	AC:001384	W8SUD1	A0A2P6U4K1	A0A2P6TS63	7a4p-assembly1.cif.gz	11_24	1	3	1	38.544	3.001	same_assembly_bridge	0.4575	40_50	Q55329	Q75VY8	Q84Y02	0.979653	0.949152	0.030501	1.0	0.009669	0.066094	0.573226	0.65973
SCF:0001605	AC:001384	W8SUD1	A0A2P6U4K1	A0A2P6TMX4	7a4p-assembly1.cif.gz	11_24	1	3	1	38.544	2.979	PDB_exact_pair_aggregate	0.4266	40_50	Q55329	Q75VY8	A0A4V8H004	0.998893	0.949152	0.049741	1.0	0.024251	0.066094	0.561504	0.65973
SCF:0001606	AC:001385	A0A0F6NGI2	Q32904	Q01667	6zxs-assembly1.cif.gz	11_24	1	4	1	45.146	3.481	PDB_exact_pair_aggregate	0.4455	40_50	T1RIQ1	A0A2K1IB10	A0A9R0J8B1	0.999491	0.999599	-0.000108	0.0	0.206055	0.146683	0.49607	0.518304
SCF:0001607	AC:001385	Q32904	A0A0F6NGI2	P05310	6zxs-assembly1.cif.gz	11_24	1	4	1	45.146	1.611	PDB_exact_pair_aggregate	0.5233	ge50	A0A2K1IB10	T1RIQ1	A0T0M8	0.999691	0.999599	9.2e-05	1.0	0.148314	0.146683	0.546953	0.518304
SCF:0001608	AC:001385	Q32904	A0A0F6NGI2	A0A0F6NFW5	6zxs-assembly1.cif.gz	11_24	1	4	1	45.146	2.763	same_assembly_bridge	0.5149	ge50	A0A2K1IB10	T1RIQ1	A0T0M8	0.999671	0.999599	7.2e-05	1.0	0.167064	0.146683	0.514505	0.518304
SCF:0001609	AC:001386	P12356	Q75VY6	Q05093	8h2u-assembly1.cif.gz	11_24	1	17	1	37.351	3.149	PDB_exact_pair_aggregate	0.5202	ge50	P12356	A0A4V8H000	Q7DM26	0.999451	0.998982	0.000469	1.0	0.010035	0.005643	0.605325	0.679863
SCF:0001610	AC:001386	P12356	Q75VY6	Q7DM26	8h2u-assembly1.cif.gz	11_24	1	17	1	37.351	2.855	PDB_exact_pair_aggregate	0.5202	ge50	P12356	A0A4V8H000	Q7DM26	0.999065	0.998982	8.3e-05	1.0	0.010435	0.005643	0.534979	0.679863
SCF:0001611	AC:001386	P12356	Q75VY6	Q75VY7	8h2u-assembly1.cif.gz	11_24	1	17	1	37.351	2.37	PDB_exact_pair_aggregate	0.514	ge50	P12356	A0A4V8H000	Q84Y02	0.999224	0.998982	0.000242	1.0	0.005025	0.005643	0.31077	0.679863
SCF:0001612	AC:001386	Q75VY6	P12356	Q75VY8	8h2u-assembly1.cif.gz	11_24	1	17	1	37.351	2.328	PDB_exact_pair_aggregate	0.3394	30_40	A0A4V8H000	P12356	Q75VY8	0.999937	0.998982	0.000955	1.0	0.030367	0.005643	0.754162	0.679863
SCF:0001613	AC:001389	P01857	P29460	G0YP42	3d85-assembly1.cif.gz	3_10	1	1	0	19.464	2.606	PDB_exact_pair_aggregate	0.3051	30_40	P01867	P29460	G0YP42	0.999063	0.03769	0.961373	1.0	0.134302	0.004174	0.679363	0.345154
SCF:0001614	AC:001389	P01857	P29460	P0DOX5	3d85-assembly1.cif.gz	3_10	1	1	0	19.464	0.552	PDB_exact_pair_aggregate	0.2875	20_30	P01867	P29460	Q6N030	0.939231	0.03769	0.901541	1.0	0.146762	0.004174	0.669156	0.345154
SCF:0001615	AC:001390	A0A0M3KL12	Q32904	Q9SQL2	6zoo-assembly1.cif.gz	11_24	1	5	1	32.051	2.691	PDB_exact_pair_aggregate	0.5172	ge50	A0A0H2UKZ4	A0A2K1IB10	Q84Y02	0.059448	0.201618	-0.14217	0.0	0.047003	0.007092	0.632621	0.641245
SCF:0001616	AC:001390	A0A0M3KL12	Q32904	E1C9L2	6zoo-assembly1.cif.gz	11_24	1	5	1	32.051	3.346	PDB_exact_pair_aggregate	0.4906	40_50	A0A0H2UKZ4	A0A2K1IB10	E1C9L2	0.981936	0.201618	0.780318	1.0	0.019187	0.007092	0.665737	0.641245
SCF:0001617	AC:001391	S7VSS5	S7W617	S7W9J5	9i4x-assembly1.cif.gz	11_24	1	1	0	36.612	2.564	same_assembly_bridge	0.2689	20_30	S7VSS5	S7W617	S7W9J5	0.999878	0.999104	0.000774	1.0	0.009865	0.004788	0.072366	0.783761
SCF:0001618	AC:001392	M1UU36	Q85FQ6	Q85FS8	5zgb-assembly1.cif.gz	11_24	1	1	0	15.168	4.677	PDB_exact_pair_aggregate	0.35	30_40	M1UU36	E9NPX1	Q55329	0.996043	0.996724	-0.000681	0.0	0.005124	0.004201	0.643422	0.517831
SCF:0001619	AC:001393	E3UIU5	M2XW22	M2X090	9kc5-assembly1.cif.gz	11_24	1	1	0	47.302	2.735	PDB_exact_pair_aggregate	0.3252	30_40	E3UIU5	M2XW22	M2X090	0.029356	0.99241	-0.963054	0.0	0.004176	0.004208	0.032457	0.405875
SCF:0001620	AC:001393	E3UIU5	M2XW22	M2VTV2	9kc5-assembly1.cif.gz	11_24	1	1	0	47.302	3.314	PDB_exact_pair_aggregate	0.2848	20_30	E3UIU5	M2XW22	M2VTV2	0.014023	0.99241	-0.978387	0.0	0.004324	0.004208	0.289751	0.405875
SCF:0001621	AC:001394	P12464	P37870	P37871	6zfb-assembly1.cif.gz	11_24	1	2	1	34.69	2.313	same_assembly_bridge	0.3043	30_40	P12464	P37870	P37871	0.515265	0.924011	-0.408746	0.0	0.006824	0.004927	0.775792	0.669176
SCF:0001622	AC:001395	Q8MFA3	A0A2K1KN29	A9RT62	6l35-assembly1.cif.gz	11_24	1	1	0	11.599	4.976	PDB_exact_pair_aggregate	0.4615	40_50	A0T0M8	Q84Y02	A9RT62	0.978174	0.998344	-0.02017	0.0	0.01211	0.040311	0.262371	0.405647
SCF:0001623	AC:001395	Q8MFA3	A0A2K1KN29	A0A2K1KGQ2	6l35-assembly1.cif.gz	11_24	1	1	0	11.599	2.972	PDB_exact_pair_aggregate	0.4313	40_50	A0T0M8	Q84Y02	A0A2K1IB10	0.996802	0.998344	-0.001542	0.0	0.021455	0.040311	0.37111	0.405647
SCF:0001624	AC:001396	A0A063XCG5	A0A063X8U6	A0A063XCP1	9p4i-assembly1.cif.gz	11_24	1	2	1	21.719	3.827	same_assembly_bridge	0.2957	20_30	A0A063XCG5	A0A063X8U6	P0A0F8	0.999918	0.999901	1.7e-05	1.0	0.544056	0.741024	3.2e-05	0.679535
SCF:0001625	AC:001398	Q00959	Q9R1M7	Q05586	8jf7-assembly1.cif.gz	3_10	1	1	0	16.069	2.574	PDB_exact_pair_aggregate	0.3244	30_40	Q00959	Q9R1M7	P35439	0.999819	0.009251	0.990568	1.0	0.004181	0.004177	0.453747	0.454157
SCF:0001626	AC:001398	Q00959	Q9R1M7	P35439	8jf7-assembly1.cif.gz	3_10	1	1	0	16.069	2.448	same_assembly_bridge	0.3232	30_40	Q00959	Q9R1M7	P35439	0.999866	0.009251	0.990615	1.0	0.004181	0.004177	0.449732	0.454157
SCF:0001627	AC:001398	Q00959	Q9R1M7	A0A1L8F5J9	8jf7-assembly1.cif.gz	3_10	1	1	0	16.069	2.591	PDB_exact_pair_aggregate	0.3079	30_40	Q00959	Q9R1M7	P35439	0.999788	0.009251	0.990537	1.0	0.004183	0.004177	0.478371	0.454157
SCF:0001628	AC:001398	Q9R1M7	Q00959	P35439	8jf7-assembly1.cif.gz	3_10	1	1	0	16.069	2.72	same_assembly_bridge	0.3146	30_40	Q9R1M7	Q00959	P35439	0.027991	0.009251	0.01874	1.0	0.004181	0.004177	0.443173	0.454157
SCF:0001629	AC:001401	Q9BT73	P25789	P28066	8tm3-assembly1.cif.gz	11_24	1	2	1	16.204	2.66	PDB_exact_pair_aggregate	0.3929	30_40	Q9BT73	P23638	P28066	0.999865	0.999846	1.9e-05	1.0	0.138366	0.00418	0.332921	0.498749
SCF:0001630	AC:001401	Q9BT73	P25789	P25788	8tm3-assembly1.cif.gz	11_24	1	2	1	16.204	2.685	PDB_exact_pair_aggregate	0.325	30_40	Q9BT73	P23638	P25788	0.999803	0.999846	-4.3e-05	0.0	0.138228	0.00418	0.496315	0.498749
SCF:0001631	AC:001401	Q9BT73	P25789	P25786	8tm3-assembly1.cif.gz	11_24	1	2	1	16.204	3.139	PDB_exact_pair_aggregate	0.313	30_40	Q9BT73	P23638	P25786	0.999679	0.999846	-0.000167	0.0	0.004181	0.00418	0.257993	0.498749
SCF:0001632	AC:001403	A0QSL5	A0QS96	A0QSP9	5xyu-assembly1.cif.gz	11_24	1	19	1	13.775	2.148	PDB_exact_pair_aggregate	0.297	20_30	B7IA17	P21472	A0QSP9	0.999934	0.999933	1e-06	1.0	0.902744	0.854435	0.008107	0.763105
SCF:0001633	AC:001403	A0QSL5	A0QS96	A0QSG1	5xyu-assembly1.cif.gz	11_24	1	19	1	13.775	1.706	PDB_exact_pair_aggregate	0.2277	20_30	B7IA17	P21472	P62399	0.999939	0.999933	6e-06	1.0	0.865451	0.854435	0.367953	0.763105
SCF:0001634	AC:001404	Q2FW10	Q2FW12	Q2FW06	8byv-assembly1.cif.gz	11_24	1	16	1	24.29	3.493	PDB_exact_pair_aggregate	0.2743	20_30	A0QSD5	P80372	A0A063X745	0.99869	0.999868	-0.001178	0.0	0.655982	0.451085	0.67845	0.760306
SCF:0001635	AC:001406	P29469	P54790	P50874	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	1.448	PDB_exact_pair_aggregate	0.3506	30_40	P29469	P54790	P50874	0.998744	0.998667	7.7e-05	1.0	0.004571	0.004178	0.751582	0.677798
SCF:0001636	AC:001406	P29469	P54790	P06243	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	3.268	PDB_exact_pair_aggregate	0.2844	20_30	P29469	P54790	P06243	0.004658	0.998667	-0.994009	0.0	0.302485	0.004178	0.738185	0.677798
SCF:0001637	AC:001406	P29469	P54790	P54791	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	2.701	same_assembly_bridge	0.2805	20_30	P29469	P54790	P54791	0.992827	0.998667	-0.00584	0.0	0.559326	0.004178	0.744753	0.677798
SCF:0001638	AC:001406	P54790	P29469	P29496	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	3.438	PDB_exact_pair_aggregate	0.4108	40_50	P54790	P29469	P29496	0.900653	0.998667	-0.098014	0.0	0.004176	0.004178	0.719297	0.677798
SCF:0001639	AC:001406	P54790	P29469	P24279	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	2.882	PDB_exact_pair_aggregate	0.395	30_40	P54790	P29469	P24279	0.999703	0.998667	0.001036	1.0	0.004177	0.004178	0.708681	0.677798
SCF:0001640	AC:001406	P54790	P29469	P38132	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	2.893	PDB_exact_pair_aggregate	0.3787	30_40	P54790	P29469	P38132	0.998659	0.998667	-8e-06	0.0	0.004176	0.004178	0.726716	0.677798
SCF:0001641	AC:001407	A0A1S4CKK0	A0A1S4CE74	A0A1S4D4H1	8wa1-assembly1.cif.gz	11_24	1	3	1	22.676	4.865	PDB_exact_pair_aggregate	0.2743	20_30	A0A1S4CKK0	A0A9R0JBX6	A0A1S4D4H1	0.734527	0.000316	0.734211	1.0	0.00423	0.004216	0.078137	0.166889
SCF:0001642	AC:001408	O15446	P52434	P61218	7oba-assembly1.cif.gz	11_24	1	1	0	52.998	2.91	PDB_exact_pair_aggregate	0.3117	30_40	O15446	A0A8D1AQR7	A0A4X1VEK9	0.999936	0.999918	1.8e-05	1.0	0.004217	0.004197	0.718852	0.725227
SCF:0001643	AC:001408	P52434	O15446	P05423	7oba-assembly1.cif.gz	11_24	1	1	0	52.998	2.239	PDB_exact_pair_aggregate	0.2917	20_30	A0A8D1AQR7	O15446	P05423	0.999948	0.999918	3e-05	1.0	0.006955	0.004197	0.697724	0.725227
SCF:0001644	AC:001408	P52434	O15446	Q9GZS1	7oba-assembly1.cif.gz	11_24	1	1	0	52.998	2.392	PDB_exact_pair_aggregate	0.2405	20_30	A0A8D1AQR7	O15446	Q9GZS1	0.999941	0.999918	2.3e-05	1.0	0.352502	0.004197	0.69525	0.725227
SCF:0001645	AC:001411	Q9VLI9	A1Z8I0	Q9VA95	7b6d-assembly1.cif.gz	3_10	1	4	1	35.169	2.056	PDB_exact_pair_aggregate	0.268	20_30	Q9VLI9	A1Z8I0	Q9VA95	0.999787	0.999432	0.000355	1.0	0.004178	0.004175	0.718038	0.680462
SCF:0001646	AC:001416	Q13619	Q96MF7	Q99627	9lwl-assembly1.cif.gz	3_10	1	2	1	151.991	2.743	PDB_exact_pair_aggregate	0.2955	20_30	Q13619	Q96MF7	Q99627	0.996746	0.113991	0.882755	1.0	0.004177	0.013125	0.598729	0.650034
SCF:0001647	AC:001416	Q13619	Q96MF7	Q7L5N1	9lwl-assembly1.cif.gz	3_10	1	2	1	151.991	2.842	PDB_exact_pair_aggregate	0.2613	20_30	Q13619	Q96MF7	Q7L5N1	0.999113	0.113991	0.885122	1.0	0.004624	0.013125	0.561648	0.650034
SCF:0001648	AC:001417	Q8U216	Q8TZK1	Q8U439	8p2i-assembly1.cif.gz	11_24	1	2	1	25.832	2.225	PDB_exact_pair_aggregate	0.2523	20_30	Q5JI52	Q8TZK1	Q8U439	0.99011	0.995012	-0.004902	0.0	0.004184	0.004287	0.2321	0.49787
SCF:0001649	AC:001422	O14352	Q9UUI1	O42978	6ppp-assembly2.cif.gz	3_10	1	4	1	14.342	7.535	same_assembly_bridge	0.3065	30_40	O14352	Q9UUI1	O42978	0.999796	0.999914	-0.000118	0.0	0.744272	0.835602	0.558848	0.578337
SCF:0001650	AC:001422	O14352	Q9UUI1	O74499	6ppp-assembly2.cif.gz	3_10	1	4	1	14.342	2.242	PDB_exact_pair_aggregate	0.2879	20_30	O14352	Q9UUI1	O74499	0.999187	0.999914	-0.000727	0.0	0.798265	0.835602	0.65108	0.578337
