triplet_id	ac_id	A	C	D	pdb_assembly	complex_size_bin	core_flag	n_pdb_AC	replicated_AC	A_C_min_heavy	A_D_min_heavy	positive_source	seqid_CD	seqid_CD_bin	family_A	family_C	family_D	score_AD_PLMInteract	score_AC_PLMInteract	delta_PLMInteract	rank_correct_PLMInteract	score_AD_DSCRIPT	score_AC_DSCRIPT	score_AD_TopsyTurvy	score_AC_TopsyTurvy
SCF:0001273	AC:001075	Q83ES8	Q83ER2	Q83ED6	9t0z-assembly1.cif.gz	11_24	1	3	1	13.827	2.907	same_assembly_bridge	0.2639	20_30	P17291	Q83ER2	Q83ED6	0.999687	0.999926	-0.000239	0.0	0.589835	0.793926	0.60062	0.706182
SCF:0001276	AC:001079	Q9SCY3	P56752	A0A1B1W4Z4	7wff-assembly1.cif.gz	11_24	1	2	1	34.975	2.287	same_assembly_bridge	0.2917	20_30	Q9SCY3	P56752	A0A1B1W4Z4	0.000192	9.5e-05	9.7e-05	1.0	0.004733	0.004224	0.055863	0.02162
SCF:0001277	AC:001083	E1C9L2	Q41038	Q9SQL2	4y28-assembly1.cif.gz	11_24	1	2	1	39.562	2.493	same_assembly_bridge	0.5234	ge50	E1C9L2	F2D0D5	Q84Y02	0.999287	0.999243	4.4e-05	1.0	0.23369	0.040058	0.672245	0.716217
SCF:0001278	AC:001083	Q41038	E1C9L2	Q9SQL2	4y28-assembly1.cif.gz	11_24	1	2	1	39.562	2.798	same_assembly_bridge	0.4777	40_50	F2D0D5	E1C9L2	Q84Y02	0.999928	0.999243	0.000685	1.0	0.136951	0.040058	0.677595	0.716217
SCF:0001297	AC:001093	P19658	P32855	P89102	5yfp-assembly1.cif.gz	3_10	1	2	1	9.9	2.578	same_assembly_bridge	0.3176	30_40	P19658	P32855	P89102	0.999275	0.999725	-0.00045	0.0	0.004174	0.004174	0.492278	0.443154
SCF:0001301	AC:001093	P32855	P19658	P89102	5yfp-assembly1.cif.gz	3_10	1	2	1	9.9	2.864	same_assembly_bridge	0.2733	20_30	P32855	P19658	P89102	0.999199	0.999725	-0.000526	0.0	0.004174	0.004174	0.350239	0.443154
SCF:0001303	AC:001094	I0YPL4	I0Z7A6	I0Z2Y0	9kqp-assembly1.cif.gz	11_24	1	1	0	15.824	2.731	same_assembly_bridge	0.5273	ge50	I0YPL4	Q75VY8	Q75VY8	0.999904	0.999887	1.7e-05	1.0	0.004226	0.0042	0.477908	0.117726
SCF:0001305	AC:001094	I0Z7A6	I0YPL4	I0Z2Y0	9kqp-assembly1.cif.gz	11_24	1	1	0	15.824	2.601	same_assembly_bridge	0.4279	40_50	Q75VY8	I0YPL4	Q75VY8	0.999925	0.999887	3.8e-05	1.0	0.261117	0.0042	0.748401	0.117726
SCF:0001313	AC:001102	C4R009	C4R4Y0	C4QZQ7	5xog-assembly1.cif.gz	11_24	1	42	1	11.872	2.585	same_assembly_bridge	0.2658	20_30	C4R009	A0A7M4DUC2	I3LGP4	0.999884	0.999907	-2.3e-05	0.0	0.018768	0.614519	0.610191	0.703996
SCF:0001320	AC:001108	P32844	Q06245	P32855	5yfp-assembly1.cif.gz	3_10	1	2	1	8.487	2.722	same_assembly_bridge	0.2879	20_30	P32844	Q06245	P32855	0.999788	0.99905	0.000738	1.0	0.004175	0.004174	0.274786	0.384945
SCF:0001321	AC:001108	Q06245	P32844	P32855	5yfp-assembly1.cif.gz	3_10	1	2	1	8.487	2.617	same_assembly_bridge	0.2838	20_30	Q06245	P32844	P32855	0.9998	0.99905	0.00075	1.0	0.004174	0.004174	0.431361	0.384945
SCF:0001325	AC:001111	A8INX1	A8IXD6	A8IJ60	7ekq-assembly1.cif.gz	11_24	1	2	1	29.353	2.748	same_assembly_bridge	0.3632	30_40	A8INX1	A8IXD6	A8IJ60	0.999913	0.999114	0.000799	1.0	0.804441	0.020111	0.808312	0.104193
SCF:0001328	AC:001111	A8IXD6	A8INX1	A8IJ60	7ekq-assembly1.cif.gz	11_24	1	2	1	29.353	4.452	same_assembly_bridge	0.3667	30_40	A8IXD6	A8INX1	A8IJ60	0.999871	0.999114	0.000757	1.0	0.605432	0.020111	0.433594	0.104193
SCF:0001336	AC:001115	Q9LTI0	O22993	F4J3N2	8xkv-assembly1.cif.gz	11_24	1	2	1	48.281	2.529	same_assembly_bridge	0.2768	20_30	Q9LTI0	O22993	F4J3N2	0.001201	0.007108	-0.005907	0.0	0.004181	0.004205	0.352086	0.248217
SCF:0001343	AC:001126	O00399	P60709	Q9NZ32	9b85-assembly1.cif.gz	11_24	1	2	1	41.751	2.83	same_assembly_bridge	0.3084	30_40	O00399	P68134	Q9NZ32	0.999775	0.999635	0.00014	1.0	0.435779	0.918473	0.770348	0.817735
SCF:0001345	AC:001128	A8IL32	Q84Y02	Q75VY7	6ijj-assembly1.cif.gz	11_24	1	9	1	33.072	2.729	same_assembly_bridge	0.5556	ge50	A8IL32	Q84Y02	Q84Y02	0.993315	0.996984	-0.003669	0.0	0.249313	0.061958	0.670459	0.664842
SCF:0001347	AC:001128	Q84Y02	A8IL32	Q75VY7	6ijj-assembly1.cif.gz	11_24	1	9	1	33.072	2.527	same_assembly_bridge	0.3397	30_40	Q84Y02	A8IL32	Q84Y02	0.999938	0.996984	0.002954	1.0	0.081877	0.061958	0.701582	0.664842
SCF:0001353	AC:001137	Q2FZ25	P0A0H0	Q2FW20	7kwg-assembly1.cif.gz	11_24	1	17	1	35.498	4.73	same_assembly_bridge	0.3133	30_40	A0QVB8	P21472	Q2FW20	0.999872	0.999832	4e-05	1.0	0.830295	0.786832	0.826798	0.825732
SCF:0001360	AC:001142	P04969	P21470	P20282	8cdu-assembly1.cif.gz	11_24	1	22	1	9.125	2.259	same_assembly_bridge	0.2783	20_30	Q50296	A0A1M6R974	B7IA17	0.99994	0.999946	-6e-06	0.0	0.705609	0.83534	0.165405	0.328966
SCF:0001364	AC:001145	P18384	P07611	P16710	9hbk-assembly1.cif.gz	3_10	1	2	1	13.043	2.359	same_assembly_bridge	0.3267	30_40	P18384	P07611	P16710	0.000391	0.001755	-0.001364	0.0	0.00418	0.004194	0.47027	0.520516
SCF:0001365	AC:001148	A0A1B2U0Q7	A0A1B2U0I9	A0A1J7CBX1	9oyv-assembly1.cif.gz	11_24	1	8	1	25.328	2.936	same_assembly_bridge	0.2714	20_30	P0AG59	Q839E7	P80372	0.999933	0.999942	-9e-06	0.0	0.814109	0.920065	0.324462	0.494925
SCF:0001366	AC:001156	Q9SN86	A8MPR5	F4KF14	8xku-assembly1.cif.gz	11_24	1	2	1	9.3	2.207	same_assembly_bridge	0.3554	30_40	Q9SN86	A8MPR5	F4KF14	0.004251	0.003489	0.000762	1.0	0.004265	0.004179	0.122903	0.051396
SCF:0001369	AC:001161	Q9UHV9	P50990	P40227	6nrd-assembly1.cif.gz	11_24	1	3	1	17.042	2.763	same_assembly_bridge	0.2994	20_30	Q9UHV9	Q3ZCI9	P40227	0.999897	0.999862	3.5e-05	1.0	0.004295	0.004207	0.270296	0.39647
SCF:0001374	AC:001172	W5EP45	W5FEZ3	Q8L806	8r57-assembly1.cif.gz	11_24	1	1	0	38.382	2.55	same_assembly_bridge	0.2949	20_30	W5EP45	W5FEZ3	Q8L806	0.999914	0.999894	2e-05	1.0	0.944876	0.769858	0.736226	0.738792
SCF:0001384	AC:001185	P33448	P53969	P23644	7e4i-assembly1.cif.gz	3_10	1	1	0	32.484	2.301	same_assembly_bridge	0.3019	30_40	P33448	P53969	P23644	0.999232	0.99767	0.001562	1.0	0.004476	0.004231	0.147221	0.141177
SCF:0001388	AC:001193	Q7Z4L5	Q8NEZ3	Q9P2L0	8fgw-assembly1.cif.gz	3_10	1	2	1	51.982	2.724	same_assembly_bridge	0.2796	20_30	Q7Z4L5	Q8NEZ3	Q9P2L0	0.208444	0.877423	-0.668979	0.0	0.004382	0.004318	0.732174	0.737419
SCF:0001389	AC:001193	Q8NEZ3	Q7Z4L5	Q9P2L0	8fgw-assembly1.cif.gz	3_10	1	2	1	51.982	2.102	same_assembly_bridge	0.263	20_30	Q8NEZ3	Q7Z4L5	Q9P2L0	0.031869	0.877423	-0.845554	0.0	0.004182	0.004318	0.740184	0.737419
SCF:0001392	AC:001197	B8BRQ8	B8CEQ3	B8C770	8zet-assembly1.cif.gz	11_24	1	2	1	20.637	2.726	same_assembly_bridge	0.3916	30_40	B8BRQ8	B8CEQ3	B8C770	0.999608	0.99931	0.000298	1.0	0.004322	0.00421	0.441489	0.395331
SCF:0001396	AC:001198	Q75VY7	Q75VY9	Q84Y02	7r3k-assembly1.cif.gz	11_24	1	6	1	38.702	2.761	same_assembly_bridge	0.4894	40_50	Q84Y02	I0YPL4	Q84Y02	0.999938	0.999933	5e-06	1.0	0.081877	0.006142	0.701582	0.779355
SCF:0001398	AC:001198	Q75VY9	Q75VY7	Q84Y02	7r3k-assembly1.cif.gz	11_24	1	6	1	38.702	2.471	same_assembly_bridge	0.5556	ge50	I0YPL4	Q84Y02	Q84Y02	0.999918	0.999933	-1.5e-05	0.0	0.004513	0.006142	0.800578	0.779355
SCF:0001405	AC:001203	A8IXD6	A0A2K3CXW8	P42380	7ekq-assembly1.cif.gz	11_24	1	2	1	8.251	2.653	same_assembly_bridge	0.2616	20_30	A8IXD6	A0A2K3CXW8	P42380	0.005221	0.999695	-0.994474	0.0	0.004176	0.004177	0.172594	0.095574
SCF:0001423	AC:001226	Q8LFJ6	Q9LQ02	Q9LK40	7eu1-assembly1.cif.gz	11_24	1	6	1	11.092	2.728	same_assembly_bridge	0.2897	20_30	C4R009	Q9LQ02	Q9LK40	0.999934	0.999718	0.000216	1.0	0.284824	0.420583	0.475662	0.777629
SCF:0001431	AC:001242	Q8N668	Q9GZQ3	Q9P000	8p0w-assembly1.cif.gz	11_24	1	3	1	21.789	2.535	same_assembly_bridge	0.3214	30_40	Q8N668	Q9GZQ3	Q9P000	0.999823	0.999833	-1e-05	0.0	0.004177	0.00418	0.763941	0.781212
SCF:0001434	AC:001242	Q9GZQ3	Q8N668	Q9P000	8p0w-assembly1.cif.gz	11_24	1	3	1	21.789	2.954	same_assembly_bridge	0.3063	30_40	Q9GZQ3	Q8N668	Q9P000	0.999858	0.999833	2.5e-05	1.0	0.00418	0.00418	0.73269	0.781212
SCF:0001437	AC:001244	A0A4V8GZZ2	A0A4V8H000	A0A4V8GZZ7	6igz-assembly1.cif.gz	11_24	1	1	0	38.417	6.21	same_assembly_bridge	0.4389	40_50	A0T0M8	A0A4V8H000	Q84Y02	0.999861	0.997194	0.002667	1.0	0.1384	0.015532	0.416019	0.438474
SCF:0001441	AC:001248	E9NPS7	I0Z7A6	I0YQ44	9kqq-assembly1.cif.gz	11_24	1	2	1	36.934	6.622	same_assembly_bridge	0.4892	40_50	A0T0M8	Q75VY8	Q84Y02	0.999341	0.972778	0.026563	1.0	0.062373	0.016877	0.387911	0.295021
SCF:0001452	AC:001255	O77448	Q6JXI5	A0PGB2	7uy5-assembly1.cif.gz	3_10	1	1	0	40.459	2.615	same_assembly_bridge	0.2724	20_30	O77448	Q6JXI5	A0PGB2	0.547937	0.03845	0.509487	1.0	0.004174	0.016139	0.544324	0.743826
SCF:0001454	AC:001257	Q9I2U0	Q9HYR9	Q9I2U1	9ndj-assembly1.cif.gz	11_24	1	1	0	32.128	2.604	same_assembly_bridge	0.436	40_50	Q9I2U0	Q9HYR9	Q9I2U1	0.000393	0.002457	-0.002064	0.0	0.139535	0.00979	0.349494	0.663231
SCF:0001455	AC:001260	A0A1B2U6N1	A0A1M6QTP8	A0A1J7BSW7	9oy8-assembly1.cif.gz	11_24	1	8	1	17.25	2.628	same_assembly_bridge	0.3333	30_40	A0A1B2U6N1	A0A1M6QTP8	A0A1J7BSW7	0.999607	0.999457	0.00015	1.0	0.586444	0.008112	0.824151	0.318945
SCF:0001457	AC:001261	I0Z7V3	I0Z7A7	I0YQ46	9kqp-assembly1.cif.gz	11_24	1	2	1	32.768	2.715	same_assembly_bridge	0.4907	40_50	P12356	Q75VY8	Q84Y02	0.99646	0.972429	0.024031	1.0	0.561185	0.159894	0.687949	0.652793
SCF:0001459	AC:001262	P12352	Q75VY7	P12356	7zq9-assembly1.cif.gz	11_24	1	15	1	18.604	2.595	same_assembly_bridge	0.4129	40_50	A0A4V8H007	Q84Y02	P12356	0.536505	0.83404	-0.297535	0.0	0.004204	0.004218	0.24051	0.053645
SCF:0001461	AC:001267	A0A2K3CXW8	A0A2K3DG79	A8INX1	7ekq-assembly1.cif.gz	11_24	1	1	0	49.447	2.429	same_assembly_bridge	0.3151	30_40	A0A2K3CXW8	A0A2K3DG79	A8INX1	0.999643	0.022239	0.977404	1.0	0.00418	0.00449	0.386992	0.298457
SCF:0001467	AC:001270	Q9SHE8	Q8LCQ4	P27521	7wfd-assembly1.cif.gz	11_24	1	2	1	9.908	2.695	same_assembly_bridge	0.4395	40_50	Q9SHE8	F2D0D5	Q84Y02	0.997526	0.998942	-0.001416	0.0	0.00608	0.006033	0.631538	0.597638
SCF:0001472	AC:001275	O42978	Q9Y7M4	Q9UUI1	6ppq-assembly1.cif.gz	3_10	1	4	1	8.25	2.718	same_assembly_bridge	0.2464	20_30	O42978	Q9Y7M4	Q9UUI1	0.999532	0.99987	-0.000338	0.0	0.75375	0.759337	0.585411	0.646902
SCF:0001473	AC:001275	Q9Y7M4	O42978	Q9UUI1	6ppq-assembly1.cif.gz	3_10	1	4	1	8.25	2.694	same_assembly_bridge	0.3065	30_40	Q9Y7M4	O42978	Q9UUI1	0.999903	0.99987	3.3e-05	1.0	0.668567	0.759337	0.646909	0.646902
SCF:0001476	AC:001280	Q240X9	I7M6H4	I7M9J2	6zyw-assembly1.cif.gz	11_24	1	1	0	28.44	2.946	same_assembly_bridge	0.4006	40_50	Q240X9	I7M6H4	I7M9J2	0.005397	0.001676	0.003721	1.0				
SCF:0001484	AC:001285	P16522	Q12440	P09798	8a3t-assembly1.cif.gz	11_24	1	1	0	50.598	2.588	same_assembly_bridge	0.2779	20_30	P16522	Q12440	P09798	0.996004	0.57638	0.419624	1.0	0.004192	0.004174	0.582695	0.718862
SCF:0001486	AC:001285	Q12440	P16522	P09798	8a3t-assembly1.cif.gz	11_24	1	1	0	50.598	2.649	same_assembly_bridge	0.269	20_30	Q12440	P16522	P09798	0.789051	0.57638	0.212671	1.0	0.004175	0.004174	0.583723	0.718862
SCF:0001508	AC:001300	Q86VX2	Q9UBI1	Q9Y6G5	8p0w-assembly1.cif.gz	11_24	1	3	1	24.463	2.804	same_assembly_bridge	0.25	20_30	Q86VX2	Q9UBI1	Q9Y6G5	0.999832	0.999888	-5.6e-05	0.0	0.004176	0.004175	0.783963	0.785687
SCF:0001526	AC:001316	I7MG46	Q24CL2	Q23S05	8th8-assembly1.cif.gz	11_24	1	2	1	119.713	2.18	same_assembly_bridge	0.2829	20_30	I7MG46	Q24CL2	Q23S05	0.978919	0.007847	0.971072	1.0	0.00418	0.004178	0.369392	0.416534
SCF:0001528	AC:001316	Q24CL2	I7MG46	Q23S05	8th8-assembly1.cif.gz	11_24	1	2	1	119.713	2.833	same_assembly_bridge	0.3283	30_40	Q24CL2	I7MG46	Q23S05	0.079286	0.007847	0.071439	1.0	0.004184	0.004178	0.25632	0.416534
SCF:0001533	AC:001318	P16687	P16679	P16678	7z15-assembly1.cif.gz	11_24	1	2	1	35.987	3.801	same_assembly_bridge	0.3526	30_40	P16687	P16679	P16678	0.000611	0.000106	0.000505	1.0	0.004596	0.00523	0.797098	0.123731
SCF:0001542	AC:001327	Q9SUI5	Q9S7N7	Q9SHE8	9gc2-assembly1.cif.gz	11_24	1	7	1	25.021	2.679	same_assembly_bridge	0.2756	20_30	A0A4V8GZZ4	B6U534	Q9SHE8	0.996843	0.999784	-0.002941	0.0	0.004498	0.009653	0.395725	0.513025
SCF:0001545	AC:001330	A0QSG2	A0QVB8	A0QSD7	8wi9-assembly1.cif.gz	11_24	1	11	1	21.674	2.92	same_assembly_bridge	0.3122	30_40	P62656	A0QVB8	P80372	0.999884	0.999868	1.6e-05	1.0	0.819752	0.894509	0.864584	0.826777
SCF:0001547	AC:001333	Q8DIN8	Q8DJZ6	Q8DIQ0	1s5l-assembly2.cif.gz	11_24	1	64	1	24.362	2.999	same_assembly_bridge	0.3438	30_40	P32974	P12240	O19927	0.648366	0.768409	-0.120043	0.0	0.004175	0.004175	0.511986	0.530788
SCF:0001551	AC:001334	O15212	Q99832	P50990	6nrd-assembly1.cif.gz	11_24	1	3	1	18.124	2.617	same_assembly_bridge	0.3055	30_40	O15212	Q99832	Q3ZCI9	0.999853	0.999907	-5.4e-05	0.0	0.004193	0.00419	0.334621	0.506585
SCF:0001557	AC:001341	A4VE64	Q22MV2	I7MHB1	6zyw-assembly1.cif.gz	11_24	1	1	0	8.251	4.316	same_assembly_bridge	0.2887	20_30	Q1HFW2	Q22MV2	I7MHB1	0.025191	0.099833	-0.074642	0.0	0.004177	0.004179	0.069927	0.360184
SCF:0001579	AC:001366	A0A2K3DG79	A8IXD6	A8IL21	7ekq-assembly1.cif.gz	11_24	1	1	0	35.053	3.35	same_assembly_bridge	0.4021	40_50	A0A2K3DG79	A8IXD6	A8IL21	0.380722	0.520405	-0.139683	0.0	0.953715	0.004185	0.488862	0.197501
SCF:0001582	AC:001367	I0YQ45	I0Z687	I0YQ46	9kqq-assembly1.cif.gz	11_24	1	2	1	10.279	2.842	same_assembly_bridge	0.306	30_40	Q7DM26	A8IL32	Q84Y02	0.999933	0.977852	0.022081	1.0	0.045745	0.117061	0.74158	0.674956
SCF:0001583	AC:001367	I0Z687	I0YQ45	I0YQ46	9kqq-assembly1.cif.gz	11_24	1	2	1	10.279	3.048	same_assembly_bridge	0.5631	ge50	A8IL32	Q7DM26	Q84Y02	0.999535	0.977852	0.021683	1.0	0.935304	0.117061	0.694358	0.674956
SCF:0001587	AC:001371	A0A1S3YPU3	A0AA96C3P8	A0A1S3ZSI0	8wa0-assembly1.cif.gz	11_24	1	3	1	26.853	2.405	same_assembly_bridge	0.2629	20_30	A0A9R0K7U8	A0AA96C3P8	A0A1S3ZSI0	0.029529	0.999153	-0.969624	0.0	0.004178	0.016854	0.547554	0.637296
SCF:0001590	AC:001375	A0A287AEW0	Q06AT5	Q06AT4	8jj5-assembly1.cif.gz	3_10	1	1	0	13.171	2.658	same_assembly_bridge	0.4286	40_50	A0A287AEW0	Q06AT5	Q06AT4	0.999463	0.999227	0.000236	1.0	0.004174	0.004173	0.143153	0.114925
SCF:0001595	AC:001376	B8BRQ8	B5YM25	B8C770	8zet-assembly1.cif.gz	11_24	1	2	1	35.029	2.726	same_assembly_bridge	0.3571	30_40	B8BRQ8	B5YM25	B8C770	0.999608	0.999724	-0.000116	0.0	0.004322	0.004198	0.441489	0.002169
SCF:0001598	AC:001379	P47093	P40089	A6ZYX7	6aso-assembly1.cif.gz	3_10	1	7	1	8.042	3.008	same_assembly_bridge	0.3667	30_40	P47093	P40089	Q06406	0.999912	0.999851	6.1e-05	1.0	0.915594	0.8491	0.744929	0.67037
SCF:0001604	AC:001384	W8SUD1	A0A2P6U4K1	A0A2P6TS63	7a4p-assembly1.cif.gz	11_24	1	3	1	38.544	3.001	same_assembly_bridge	0.4575	40_50	Q55329	Q75VY8	Q84Y02	0.979653	0.949152	0.030501	1.0	0.009669	0.066094	0.573226	0.65973
SCF:0001608	AC:001385	Q32904	A0A0F6NGI2	A0A0F6NFW5	6zxs-assembly1.cif.gz	11_24	1	4	1	45.146	2.763	same_assembly_bridge	0.5149	ge50	A0A2K1IB10	T1RIQ1	A0T0M8	0.999671	0.999599	7.2e-05	1.0	0.167064	0.146683	0.514505	0.518304
SCF:0001617	AC:001391	S7VSS5	S7W617	S7W9J5	9i4x-assembly1.cif.gz	11_24	1	1	0	36.612	2.564	same_assembly_bridge	0.2689	20_30	S7VSS5	S7W617	S7W9J5	0.999878	0.999104	0.000774	1.0	0.009865	0.004788	0.072366	0.783761
SCF:0001621	AC:001394	P12464	P37870	P37871	6zfb-assembly1.cif.gz	11_24	1	2	1	34.69	2.313	same_assembly_bridge	0.3043	30_40	P12464	P37870	P37871	0.515265	0.924011	-0.408746	0.0	0.006824	0.004927	0.775792	0.669176
SCF:0001624	AC:001396	A0A063XCG5	A0A063X8U6	A0A063XCP1	9p4i-assembly1.cif.gz	11_24	1	2	1	21.719	3.827	same_assembly_bridge	0.2957	20_30	A0A063XCG5	A0A063X8U6	P0A0F8	0.999918	0.999901	1.7e-05	1.0	0.544056	0.741024	3.2e-05	0.679535
SCF:0001626	AC:001398	Q00959	Q9R1M7	P35439	8jf7-assembly1.cif.gz	3_10	1	1	0	16.069	2.448	same_assembly_bridge	0.3232	30_40	Q00959	Q9R1M7	P35439	0.999866	0.009251	0.990615	1.0	0.004181	0.004177	0.449732	0.454157
SCF:0001628	AC:001398	Q9R1M7	Q00959	P35439	8jf7-assembly1.cif.gz	3_10	1	1	0	16.069	2.72	same_assembly_bridge	0.3146	30_40	Q9R1M7	Q00959	P35439	0.027991	0.009251	0.01874	1.0	0.004181	0.004177	0.443173	0.454157
SCF:0001637	AC:001406	P29469	P54790	P54791	9bcx-assembly1.cif.gz	11_24	1	5	1	9.61	2.701	same_assembly_bridge	0.2805	20_30	P29469	P54790	P54791	0.992827	0.998667	-0.00584	0.0	0.559326	0.004178	0.744753	0.677798
SCF:0001649	AC:001422	O14352	Q9UUI1	O42978	6ppp-assembly2.cif.gz	3_10	1	4	1	14.342	7.535	same_assembly_bridge	0.3065	30_40	O14352	Q9UUI1	O42978	0.999796	0.999914	-0.000118	0.0	0.744272	0.835602	0.558848	0.578337
SCF:0001658	AC:001431	Q9Y2L1	Q5RKV6	Q15024	6d6r-assembly1.cif.gz	11_24	1	3	1	17.48	2.293	same_assembly_bridge	0.3436	30_40	Q9Y2L1	Q5RKV6	Q15024	0.985096	0.999731	-0.014635	0.0	0.004284	0.004178	0.595793	0.357612
SCF:0001664	AC:001437	A0A1S3YU01	A0AA96C3P8	A0A1S3ZSI0	8wa0-assembly1.cif.gz	11_24	1	3	1	67.607	2.793	same_assembly_bridge	0.2629	20_30	A0A1S3YU01	A0AA96C3P8	A0A1S3ZSI0	7.3e-05	0.000132	-5.9e-05	0.0	0.004178	0.004177	0.085953	0.111642
SCF:0001667	AC:001438	Q9NX08	Q9Y6G5	Q86X83	8f2r-assembly1.cif.gz	3_10	1	3	1	20.383	2.653	same_assembly_bridge	0.292	20_30	Q9NX08	Q9Y6G5	Q86X83	0.999939	0.999936	3e-06	1.0	0.004175	0.004179	0.74094	0.75667
SCF:0001671	AC:001438	Q9Y6G5	Q9NX08	Q86X83	8f2r-assembly1.cif.gz	3_10	1	3	1	20.383	3.508	same_assembly_bridge	0.2569	20_30	Q9Y6G5	Q9NX08	Q86X83	0.999807	0.999936	-0.000129	0.0	0.004175	0.004179	0.780614	0.75667
SCF:0001687	AC:001454	Q9CVB6	P61161	Q99JY9	7aqk-assembly1.cif.gz	11_24	1	1	0	15.634	2.908	same_assembly_bridge	0.3791	30_40	Q9CVB6	A7MB62	P61157	0.99986	0.999443	0.000417	1.0	0.004182	0.004182	0.765032	0.823432
SCF:0001697	AC:001465	P68315	P20637	P68439	9fpy-assembly1.cif.gz	11_24	1	1	0	47.1	2.872	same_assembly_bridge	0.2956	20_30	P68315	A4GDH1	P68439	0.986181	0.737504	0.248677	1.0	0.004174	0.004177	0.24688	0.168606
SCF:0001708	AC:001470	B6A882	B6A878	B6A880	9cbc-assembly1.cif.gz	11_24	1	2	1	38.182	2.626	same_assembly_bridge	0.268	20_30	B6A882	B6A878	B6A880	0.044774	0.879017	-0.834243	0.0	0.004198	0.004199	0.389409	0.18839
SCF:0001715	AC:001481	Q9VQY9	Q9XYU0	Q9XYU1	6raw-assembly1.cif.gz	11_24	1	2	1	32.525	2.272	same_assembly_bridge	0.4007	40_50	Q9VQY9	P33993	P25205	0.999903	0.999849	5.4e-05	1.0	0.004181	0.004177	0.059157	0.055464
SCF:0001719	AC:001483	P17987	P61758	O60925	6nr9-assembly1.cif.gz	11_24	1	3	1	32.276	2.929	same_assembly_bridge	0.2308	20_30	Q32L40	P61758	O60925	0.999882	0.999655	0.000227	1.0	0.008985	0.228618	0.796251	0.340164
SCF:0001722	AC:001488	A0A4V8GZZ8	A0A4V8H000	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	14.616	3.066	same_assembly_bridge	0.589	ge50	I0YPL4	A0A4V8H000	Q75VY8	0.999925	0.999929	-4e-06	0.0	0.005632	0.006043	0.447897	0.542164
SCF:0001725	AC:001488	A0A4V8H000	A0A4V8GZZ8	A0A4V8H001	6igz-assembly1.cif.gz	11_24	1	1	0	14.616	2.494	same_assembly_bridge	0.4222	40_50	A0A4V8H000	I0YPL4	Q75VY8	0.999935	0.999929	6e-06	1.0	0.038191	0.006043	0.761152	0.542164
SCF:0001735	AC:001497	I0YQ46	I0Z7A6	I0YQ44	9kqq-assembly1.cif.gz	11_24	1	2	1	17.665	2.654	same_assembly_bridge	0.4892	40_50	Q84Y02	Q75VY8	Q84Y02	0.999939	0.999916	2.3e-05	1.0	0.144606	0.098521	0.726297	0.746233
SCF:0001736	AC:001497	I0Z7A6	I0YQ46	I0YQ44	9kqq-assembly1.cif.gz	11_24	1	2	1	17.665	2.859	same_assembly_bridge	0.5485	ge50	Q75VY8	Q84Y02	Q84Y02	0.999933	0.999916	1.7e-05	1.0	0.145395	0.098521	0.756615	0.746233
SCF:0001739	AC:001498	P09119	P47112	P54791	5v8f-assembly1.cif.gz	11_24	1	2	1	63.689	3.799	same_assembly_bridge	0.2882	20_30	P09119	P47112	P54791	0.999431	0.003551	0.99588	1.0	0.755832	0.013886	0.587956	0.729844
SCF:0001742	AC:001498	P47112	P09119	P54791	5v8f-assembly1.cif.gz	11_24	1	2	1	63.689	3.202	same_assembly_bridge	0.3006	30_40	P47112	P09119	P54791	7.9e-05	0.003551	-0.003472	0.0	0.034115	0.013886	0.663733	0.729844
SCF:0001746	AC:001501	A0A0G4HMN0	A0A0G4HNB1	A0A0G4GX86	9hyu-assembly1.cif.gz	11_24	1	1	0	8.903	2.404	same_assembly_bridge	0.3214	30_40	A0A0G4HMN0	A0A0G4HNB1	A0A0G4GX86	0.999806	0.999881	-7.5e-05	0.0	0.004249	0.004754	0.345722	0.30317
SCF:0001749	AC:001502	Q9S7N7	Q9C639	Q01667	7wfe-assembly1.cif.gz	11_24	1	2	1	35.045	2.955	same_assembly_bridge	0.4828	40_50	B6U534	Q84Y02	A0A9R0J8B1	0.999185	0.99909	9.5e-05	1.0	0.079235	0.004618	0.570201	0.618993
SCF:0001766	AC:001515	O14352	Q9Y7M4	O74483	6ppp-assembly2.cif.gz	3_10	1	4	1	11.771	2.654	same_assembly_bridge	0.2787	20_30	O14352	Q9Y7M4	O74483	0.999893	0.999917	-2.4e-05	0.0	0.583055	0.784822	0.684001	0.653687
SCF:0001768	AC:001515	Q9Y7M4	O14352	O74483	6ppp-assembly2.cif.gz	3_10	1	4	1	11.771	2.556	same_assembly_bridge	0.2742	20_30	Q9Y7M4	O14352	O74483	0.999917	0.999917	0.0	0.5	0.522285	0.784822	0.716903	0.653687
SCF:0001771	AC:001516	A8J353	A0A2K3CXW8	A8IH07	7ekq-assembly1.cif.gz	11_24	1	2	1	32.013	2.355	same_assembly_bridge	0.36	30_40	A8J353	A0A2K3CXW8	A8IH07	0.00015	0.000164	-1.4e-05	0.0	0.004179	0.004199	0.14551	0.04407
SCF:0001782	AC:001524	A8IL32	Q75VZ0	Q75VY7	6jo6-assembly1.cif.gz	11_24	1	12	1	29.509	2.938	same_assembly_bridge	0.5242	ge50	A8IL32	Q75VY8	Q84Y02	0.993315	0.998674	-0.005359	0.0	0.249313	0.102056	0.670459	0.628542
