ac_id	A_uniprot	C_uniprot	taxon	pdb_id	complex_size	complex_size_bin	n_pdb	n_noncontact_assemblies	coordinate_qc	coverage_A	coverage_C	min_distance	direct_positive_conflict	structure_grade	core_flag	gt24_flag	replicated_flag	has_triplet	mmseqs_family_A	mmseqs_family_C	negative_label_semantics
AC:001281	P56767	Q8LCQ4	3702	7wfd	16	11_24	2	2	coordinate_verified_open_wedge	1.0	0.7852	29.094	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	T1RIQ1	F2D0D5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001282	B8YB54	B8YB58	523848	2wb1	13	11_24	5	8	coordinate_verified_open_wedge	0.9362	0.8053	14.083	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B8YB54	Q7LXK4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001287	Q9GZQ3	Q9H0A8	9606	8p0w	12	11_24	3	3	coordinate_verified_open_wedge	0.9018	1.0	10.66	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q9GZQ3	Q9H0A8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001288	P28000	P35718	559292	7z31	19	11_24	25	25	coordinate_verified_open_wedge	0.7113	0.9009	30.869	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P28000	P35718	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001289	I7LWE3	I7MLZ4	312017	8th8	18	11_24	2	2	coordinate_verified_open_wedge	1.0	0.9624	56.151	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	I7LWE3	I7MLZ4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001294	P40070	P57743	559292	5vsu	8	3_10	10	16	coordinate_verified_open_wedge	0.3476	0.9101	11.478	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P40070	P57743	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001295	P12074	P14406	9606	5z62	14	11_24	3	3	coordinate_verified_open_wedge	0.6881	0.6747	13.568	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P07471	P07470	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001298	P0CI78	P70974	224308	6ppk	22	11_24	32	32	coordinate_verified_open_wedge	0.5146	0.9724	18.341	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0CI78	A0A063XCH0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001299	E9NPX1	I0YQ13	574566	9kqq	20	11_24	2	2	coordinate_verified_open_wedge	0.9167	0.8451	41.06	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	E9NPX1		assembly_context_direct_noncontact_not_universal_nonbinder
AC:001300	Q86VX2	Q9UBI1	9606	8p0w	12	11_24	3	3	coordinate_verified_open_wedge	1.0	1.0	24.463	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q86VX2	Q9UBI1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001301	O97183	Q24320	7227	9mu8	10	3_10	3	3	coordinate_verified_open_wedge	0.9782	0.8855	45.422	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001302	B3H6Z4	Q95695	3702	7wff	17	11_24	2	2	coordinate_verified_open_wedge	0.5776	0.9489	36.965	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	B3H6Z4	Q95695	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001304	P14225	Q00914	3055	7bgi	21	11_24	16	16	coordinate_verified_open_wedge	1.115	0.9877	10.122	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P14225	A0A4V8H005	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001306	E1C9K9	Q32904	3888	4rku	17	11_24	2	2	coordinate_verified_open_wedge	1.1884	0.5491	51.875	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	E1C9K9	A0A2K1IB10	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001309	P62656	P62662	262724	4kvb	19	11_24	19	37	coordinate_verified_open_wedge	0.9836	0.918	17.631	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P62656	A0QVB8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001311	P07703	P46678	559292	6eu0	20	11_24	9	9	coordinate_verified_open_wedge	1.0	0.5707	17.911	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P07703	P46678	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001314	A0QU28	A0QU31	246196	8e9i	15	11_24	3	3	coordinate_verified_open_wedge	0.9222	0.5237	9.934	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001315	Q03124	Q12406	559292	6tda	21	11_24	2	2	coordinate_verified_open_wedge	0.6317	0.8134	14.301	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q03124	Q12406	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001316	I7MG46	Q24CL2	312017	8th8	18	11_24	2	2	coordinate_verified_open_wedge	0.927	1.0	119.713	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	I7MG46	Q24CL2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001317	P02359	P0A707	83333	9ss2	22	11_24	5	5	coordinate_verified_open_wedge	0.8436	0.9167	10.454	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P17291	Q5SKU2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001318	P16679	P16687	83333	7z15	12	11_24	2	2	coordinate_verified_open_wedge	0.9912	0.9972	35.987	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P16679	P16687	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001319	B7IA15	B7IA25	480119	6v3e	19	11_24	18	18	coordinate_verified_open_wedge	0.9952	0.9924	15.814	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001320	O70458	Q00560	10090	8v2b	3	3_10	2	2	coordinate_verified_open_wedge	0.724	0.6358	9.028	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001321	F4J3N2	Q9SAJ3	3702	8xkv	17	11_24	2	2	coordinate_verified_open_wedge	0.6977	0.8343	11.893	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	F4J3N2	Q9SAJ3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001324	T1RJ05	T1RJZ1	145522	8zo9	21	11_24	10	10	coordinate_verified_open_wedge	0.8649	0.9942	45.494	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001325	P0DP92	P37652	83333	9fp0	13	11_24	2	2	coordinate_verified_open_wedge	0.96	0.6277	11.212	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001326	C4LTS8	C4M5V7	294381	9v1k	13	11_24	2	2	coordinate_verified_open_wedge	0.5639	0.8305	12.689	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001327	Q9S7N7	Q9SUI5	3702	9gc2	17	11_24	7	7	coordinate_verified_open_wedge	0.5	0.7231	25.021	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B6U534	A0A4V8GZZ4	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001329	P48011	Q09177	284812	7aod	24	11_24	3	3	coordinate_verified_open_wedge	0.7143	0.76	10.944	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P48011	Q09177	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001330	A0QSG2	A0QVB8	246196	8wi9	23	11_24	11	11	coordinate_verified_open_wedge	0.9836	0.8231	21.674	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P62656	A0QVB8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001333	Q8DIN8	Q8DJZ6	197221	1s5l	19	11_24	64	67	coordinate_verified_open_wedge	1.0	1.0	24.362	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P32974	P12240	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001334	O15212	Q99832	9606	6nrd	22	11_24	3	3	coordinate_verified_open_wedge	0.7907	0.9429	18.124	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	O15212	Q99832	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001335	C4QZ45	C4R0E6	644223	6ir9	23	11_24	22	22	coordinate_verified_open_wedge	0.5818	0.8947	17.684	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	C4QZ45	C4R0E6	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001340	P39543	P53073	559292	6wb9	8	3_10	3	3	coordinate_verified_open_wedge	0.6068	0.7789	21.629	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P39543	P53073	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001343	A0QVB8	A0QZ86	246196	8wi9	23	11_24	4	4	coordinate_verified_open_wedge	0.8231	0.9884	23.634	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0QVB8	A0QZ86	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001345	P0A3C9	Q8DJ02	197221	6khi	20	11_24	2	2	coordinate_verified_open_wedge	1.0	0.9091	43.919	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	P0A3C9	P56751	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001346	A0QSE0	A0QSP9	246196	6dzk	22	11_24	20	20	coordinate_verified_open_wedge	0.8367	0.84	24.714	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P0AG63	A0QSP9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001348	P67775	Q8N201	9606	8rc4	16	11_24	5	5	coordinate_verified_open_wedge	0.9385	0.8064	24.734	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001349	C4R009	C4R273	644223	5x50	12	11_24	44	46	coordinate_verified_open_wedge	0.8889	0.9034	24.12	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	C4R009	C4R273	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001350	A0A3Q7I5D6	K4CYU9	4081	7qix	21	11_24	2	2	coordinate_verified_open_wedge	0.9699	0.8344	43.134	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0A3Q7I5D6	W5I035	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001351	D0CC74	D0CD21	575584	6yt9	13	11_24	2	2	coordinate_verified_open_wedge	0.876	0.9952	33.382	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001352	Q4FZW5	Q7ZX96	8355	7vci	21	11_24	2	2	coordinate_verified_open_wedge	0.925	1.0	8.185	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q6GNF1	Q7ZX96	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001353	A8ITV3	Q39615	3055	7zq9	24	11_24	7	7	coordinate_verified_open_wedge	0.8732	0.7347	25.672	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A8ITV3	A5Z2K3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001355	P9WPV1	P9WPV7	83332	8j0t	20	11_24	2	2	coordinate_verified_open_wedge	0.9835	0.88	11.281	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P9WPV1	P9WPV7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001356	D0CD03	D0CG36	575584	6ytf	7	3_10	2	2	coordinate_verified_open_wedge	0.84	0.9922	11.793	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		C3SRY2	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001357	P61992	Q9UXZ3	272844	6swd	17	11_24	7	7	coordinate_verified_open_wedge	0.3389	0.9692	13.495	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9UXZ3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001360	P11471	P18263	3055	9hei	21	11_24	2	2	coordinate_verified_open_wedge	0.6041	0.8043	11.38	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P11471	P19054	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001363	P39656	Q9NRP0	9606	9ygy	20	11_24	4	4	coordinate_verified_open_wedge	0.8991	1.0	33.723	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9NRP0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001367	I0YQ45	I0Z687	574566	9kqq	20	11_24	2	2	coordinate_verified_open_wedge	0.8384	0.9286	10.279	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q7DM26	A8IL32	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001368	A0A175JJM9	O15612	294381	9v27	18	11_24	6	6	coordinate_verified_open_wedge	0.5033	0.8486	44.785	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	W5I035	O15612	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001371	A0A1S3YPU3	A0AA96C3P8	4097	8wa0	20	11_24	3	3	coordinate_verified_open_wedge	1.0245	0.741	26.853	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A9R0K7U8	A0AA96C3P8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001372	B2GUV5	Q6P503	10116	7uzk	19	11_24	6	6	coordinate_verified_open_wedge	0.9576	0.9159	19.77	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B2GUV5	Q6P503	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001373	B0C5D5	B0C7S4	329726	7dwq	10	3_10	2	2	coordinate_verified_open_wedge	0.6517	0.9412	30.13	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001374	P07703	P47076	559292	7z0h	19	11_24	25	25	coordinate_verified_open_wedge	1.0	0.9006	33.593	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P07703	P47076	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001376	B5YM25	B8BRQ8	35128	8zet	17	11_24	2	2	coordinate_verified_open_wedge	0.398	0.6403	35.029	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	B5YM25	B8BRQ8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001378	P00044	P00128	559292	3cx5	23	11_24	2	2	coordinate_verified_open_wedge	0.9817	0.9921	65.435	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001379	P40089	P47093	559292	6aso	8	3_10	7	12	coordinate_verified_open_wedge	0.8495	0.7615	8.042	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P40089	P47093	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001381	Q6DBA5	Q9LK40	3702	8hyj	13	11_24	5	5	coordinate_verified_open_wedge	0.5707	0.8993	14.794	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		Q9LK40	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001382	P0A7R5	P39286	83333	2ykr	21	11_24	3	3	coordinate_verified_open_wedge	0.9515	0.8057	21.26	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P21471	P39286	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001383	F4JYR0	Q9LTI0	3702	8xkv	17	11_24	2	2	coordinate_verified_open_wedge	0.814	0.7197	21.95	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	F4JYR0	Q9LTI0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001384	A0A2P6U4K1	W8SUD1	3076	7a4p	20	11_24	3	3	coordinate_verified_open_wedge	0.8764	1.0	38.544	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q75VY8	Q55329	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001385	A0A0F6NGI2	Q32904	3888	6zxs	16	11_24	4	4	coordinate_verified_open_wedge	0.9986	0.8036	45.146	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	T1RIQ1	A0A2K1IB10	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001386	P12356	Q75VY6	3055	8h2u	20	11_24	17	17	coordinate_verified_open_wedge	0.6608	0.716	37.351	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P12356	A0A4V8H000	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001387	A0A0D3DS91	A0A0D3DUD8	109376	8him	10	3_10	7	7	coordinate_verified_open_wedge	0.8362	0.7397	59.471	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001388	A0A2P6TZ50	A0A2P6U4S6	3076	6zzx	24	11_24	3	3	coordinate_verified_open_wedge	0.876	0.64	21.21	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q84Y02	A0A4V8H007	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001390	A0A0M3KL12	Q32904	3888	6zoo	17	11_24	5	5	coordinate_verified_open_wedge	1.0	0.8036	32.051	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A0H2UKZ4	A0A2K1IB10	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001394	P12464	P37870	224308	6zfb	14	11_24	2	2	coordinate_verified_open_wedge	0.8035	0.9153	34.69	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P12464	P37870	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001396	A0A063X8U6	A0A063XCG5	1423	9p4i	21	11_24	2	2	coordinate_verified_open_wedge	0.9903	0.8417	21.719	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0A063X8U6	A0A063XCG5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001399	A0A9R1JSD6	W5I1R7	4565	8r57	15	11_24	2	2	coordinate_verified_open_wedge	0.915	0.4537	23.942	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		G1TNM3	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001400	Q00457	Q00458	300	4p1b	8	3_10	2	2	coordinate_verified_open_wedge	0.9762	0.9911	30.791	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001401	P25789	Q9BT73	9606	8tm3	11	11_24	2	2	coordinate_verified_open_wedge	0.9157	0.959	16.204	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	P23638	Q9BT73	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001403	A0QS96	A0QSL5	246196	5xyu	19	11_24	19	19	coordinate_verified_open_wedge	0.9032	0.4839	13.775	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P21472	B7IA17	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001404	Q2FW10	Q2FW12	93061	8byv	20	11_24	16	16	coordinate_verified_open_wedge	0.8913	0.9401	24.29	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	A0QSD5	P80372	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001405	Q2FW15	Q2FZ25	93061	7bgd	12	11_24	14	14	coordinate_verified_open_wedge	0.9885	0.6392	40.926	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	P0AG63	A0QVB8	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001406	P29469	P54790	559292	9bcx	14	11_24	5	5	coordinate_verified_open_wedge	0.7224	1.1071	9.61	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P29469	P54790	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001407	A0A1S4CE74	A0A1S4CKK0	4097	8wa1	20	11_24	3	3	coordinate_verified_open_wedge	0.7737	0.8195	22.676	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A0A9R0JBX6	A0A1S4CKK0	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001409	Q13216	Q13619	9606	8b3i	7	3_10	4	4	coordinate_verified_open_wedge	0.9217	0.9209	19.589	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	Q13216	Q13619	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001411	A1Z8I0	Q9VLI9	7227	7b6d	8	3_10	4	4	coordinate_verified_open_wedge	1.0	1.0	35.169	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	A1Z8I0	Q9VLI9	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001412	Q13889	Q6ZYL4	9606	28ke	10	3_10	32	32	coordinate_verified_open_wedge	0.8442	0.9577	28.25	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001414	A0QU30	A0QU34	246196	8e9i	15	11_24	3	3	coordinate_verified_open_wedge	0.9824	0.5084	29.538	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		A0QU34	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001415	D0CCZ6	D0CD01	575584	6ytf	7	3_10	2	2	coordinate_verified_open_wedge	0.9259	0.9121	24.426	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		A0QSD5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001416	Q13619	Q96MF7	9606	9lwl	10	3_10	2	2	coordinate_verified_open_wedge	0.9473	0.5385	151.991	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q13619	Q96MF7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001417	Q8TZK1	Q8U216	186497	8p2i	13	11_24	2	2	coordinate_verified_open_wedge	0.4934	0.9667	25.832	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	Q8TZK1	Q5JI52	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001418	Q6A5N1	Q6A6P3	267747	8cwo	13	11_24	2	2	coordinate_verified_open_wedge	0.8481	0.6233	30.56	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001419	C4R1V1	C4R3Z5	644223	6a5o	20	11_24	45	47	coordinate_verified_open_wedge	0.5419	0.9576	15.714	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0	A0A4X1VEK9	C4R3Z5	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001420	P39656	P61619	9606	9ygy	20	11_24	2	2	coordinate_verified_open_wedge	0.8991	0.3151	30.122	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		P61619	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001422	O14352	Q9UUI1	284812	6ppp	7	3_10	4	6	coordinate_verified_open_wedge	0.7273	0.9067	14.342	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	O14352	Q9UUI1	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001423	D0CCR5	D0CD14	575584	6yt9	13	11_24	2	2	coordinate_verified_open_wedge	0.9639	0.9394	31.452	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0		Q839E7	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001424	O75818	Q9H633	9606	6ahr	11	11_24	2	2	coordinate_verified_open_wedge	0.9972	0.7857	23.175	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001425	O14241	Q9Y7J4	284812	8uxx	15	11_24	6	7	coordinate_verified_open_wedge	0.9968	0.9885	8.875	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0			assembly_context_direct_noncontact_not_universal_nonbinder
AC:001426	A0A481DF93	I3LSI7	9823	7ozn	24	11_24	4	4	coordinate_verified_open_wedge	0.8031	0.9952	48.069	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	1	Q3T0Q3	O81098	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001427	A0ACD6B9L6	A0ACD6B9M4	91464	7sa3	9	3_10	2	2	coordinate_verified_open_wedge	0.6818	0.8222	18.176	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	0	P12239	P19054	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001428	P62877	Q8WV22	9606	9lwi	9	3_10	3	3	coordinate_verified_open_wedge	0.8333	0.891	30.587	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-B-provisional	1	0	1	1	P62877	Q8WV22	assembly_context_direct_noncontact_not_universal_nonbinder
AC:001430	F2QRE4	F2QVA2	981350	8ucm	10	3_10	7	7	coordinate_verified_open_wedge	0.6486	0.6944	27.659	no_PDB_contact_in_exact_pair_aggregate_external_sources_pending	Structure-A-provisional	1	0	1	0		F2QVA2	assembly_context_direct_noncontact_not_universal_nonbinder
