I7MM07	I7MM07
K0J903	K0J903
K7N5M4	K7N5M4
K7N5M4	P0DTU4
M1UU36	M1UU36
M1VFJ4	M1VFJ4
M1VKK5	M1VKK5
M2VTV2	M2VTV2
M2VTV2	M2Y652
M2X090	M2X090
M2X4U9	M2X4U9
M2XR49	M2XR49
M2XW22	M2XW22
M2XWX3	M2XWX3
O00189	O00189
O00399	O00399
O00483	O00483
O00483	Q01321
O00762	O00762
O05000	O05000
O13964	O13964
O14010	O14010
O14021	O14021
O14198	O14198
O14352	O14352
O14625	O14625
O14746	O14746
O14818	O14818
O15042	O15042
O15160	O15160
O15212	O15212
O15287	O15287
O15318	O15318
O15360	O15360
O15446	O15446
O15527	O15527
O15612	O15612
O15612	W5FPA7
O15612	K4ATQ2
P59768	P59768
P60002	P60002
P60239	P60239
P60422	P60422
P60422	P60430
P60880	P60880
P60900	P60900
P61024	P61024
P61048	P61048
P61081	P61081
P61088	P61088
P61157	P61157
P61157	P61158
P61157	Q99JY9
P61201	P61201
P61619	P61619
P61758	P61758
P61769	P61769
P61769	P01887
P61964	P61964
P62266	P62266
P62266	P61994
P62308	P62308
P62318	P62318
P62399	P62399
P62399	P12877
P62399	A0QSG1
P62399	Q2FW18
P62399	Q50306
P62656	P62656
P62656	A0QSG2
P62659	P62659
P62659	P80382
P62659	Q5SLQ0
P62701	P62701
P62701	A0A1D5SLI4
P62750	P62750
P62750	D4P8H6
P62805	P62805
P62805	P02309
P62877	P62877
P62877	Q9UBF6
P62894	P62894
P62894	P00004
P62987	P62987
P63000	P63000
P63025	P63025
P63025	P63045
P63041	P63041
P63041	O14810
P63104	P63104
P63104	P31947
P63208	P63208
P63272	P63272
P68036	P68036
P68134	P68134
P68134	P60709
P68134	P68135
P68134	P68139
P68246	P68246
P68315	P68315
P68439	P68439
P68449	P68449
P68608	P68608
P68608	A4GDF1
P68610	P68610
P68610	P68611
P68610	Q49QC8
P68610	Q76ZQ8
P68623	P68623
P68979	P68979
P69054	P69054
P71814	P71814
P72712	P72712
P72798	P72798
P74149	P74149
P74149	P58246
P74149	P69461
P74564	P74564
P74810	P74810
P75131	P75131
P75131	P21474
P75560	P75560
P75818	P75818
P80372	P80372
P80372	A0QSD7
P80372	B7IA33
P80372	A0A140S919
P80372	A0AAN0Y138
P80372	C3SQX2
P80372	O85388
P80372	P0A7V3
P80372	P21465
P80372	A0A1J7CBX1
P80372	Q2FW12
P80373	P80373
P80373	P0A7V8
P80373	A0AAN0XZY8
P80373	C3SR62
P80373	P21466
P80373	Q82ZI6
P80380	P80380
P80883	P80883
P0ADY7	P0ADY7
P0ADY7	Q2FW13
P0AE06	P0AE06
P0AEX9	P0AEX9
P0AF28	P0AF28
P0AFD4	P0AFD4
P0AFE8	P0AFE8
P0AFF0	P0AFF0
P0AFF6	P0AFF6
P0AFG0	P0AFG0
P0AFW0	P0AFW0
P0AG30	P0AG30
P0AG59	P0AG59
P0AG59	A0A2X1PQW4
P0AG59	E2RXT8
P0AG59	A0AAN0Y0L1
P0AG59	A0R550
P0AG59	D0CD10
P0AG59	B7IA26
P0AG59	A0A1B2U0Q7
P0AG59	Q83ER3
P0AG63	P0AG63
P0AG63	A0AAN0XZY2
P0AG63	C3SQY7
P0AG63	D0CD06
P0AG63	Q83ER7
P0AG63	Q2FW15
P0AG63	A0QSE0
P0AG63	P12874
P0AGB3	P0AGB3
P0AGB6	P0AGB6
P0C0S5	P0C0S5
P0C0S5	Q12692
P0C0S5	P04911
P0C0S5	P04908
P0C0S5	P04912
P0C0S5	P06897
P0C0S5	P0C0S8
P0C0S5	Q6AZJ8
P0C0S5	Q93077
P0C0S5	Q96KK5
P0C0S5	Q99878
P0C0S5	Q9BTM1
P0C0S5	Q9FJE8
P0C0S5	Q9LD28
P0C0W9	P0C0W9
P0C0W9	Q5I7L2
P0C5R9	P0C5R9
P0CG47	P0CG47
P0CG48	P0CG48
P0CI78	P0CI78
P0CI78	F5HRS7
P0CI78	Q2FW17
P0CI78	Q9RXJ1
P0CT46	P0CT46
